,texture,pattern,material,location,disposition,colour,shape,width_meters,width_centimeters,width_millimeters,width_inches,width_feet,height_meters,height_centimeters,height_millimeters,height_inches,height_feet,length_meters,length_centimeters,length_millimeters,length_inches,length_feet,weight_kilograms,weight_grams,weight_pounds,weight_ounces,value_US dollars,value_euros,value_pounds,temperature_celsius,temperature_fahrenheit,temperature_kelvin,concept,model_name
1421,,[],,,,,"['conical', 'cylinder', 'oval', 'round', 'square']",0.2,18.0,200.0,8.0,0.25,0.2,20.5,150.0,6.0,0.5,0.25,25.0,275.0,8.0,0.75,1.5,250.0,3.2,24.0,20.0,15.99,15.99,20.0,72.0,293.15,vase,llama31_8b_standard
1422,['smooth'],[],['glass'],"['bathroom', 'bedroom', 'hallway', 'room', 'table']",[],"['black', 'blue', 'green', 'or', 'pink', 'purple', 'red', 'transparent', 'white']",['cylindrical'],0.25,12.5,120.0,10.2,0.12,0.3,30.0,120.0,8.5,1.5,0.3,20.0,150.0,8.5,0.5,0.5,300.0,2.5,12.5,25.99,15.99,10.99,20.0,72.0,293.15,vase,llama31_8b_standard
1423,,,"['ceramic', 'glass']",,,,,0.3,20.5,120.0,6.0,0.5,0.15,20.0,250.0,8.5,1.5,0.3,25.0,220.0,6.7,0.5,1.5,250.0,3.5,1.5,25.99,15.99,12.5,20.0,68.0,293.15,vase,llama31_8b_standard
1424,['matted'],[],,,,,,0.15,30.0,120.0,8.0,0.5,0.3,25.0,,8.2,10.0,0.25,20.0,200.0,10.0,0.3,0.5,1.5,2.5,2.5,10.99,25.99,10.99,20.0,72.0,293.15,vase,llama31_8b_standard
1425,['smooth'],['striped'],['glass'],"['bedroom', 'dining room', 'hallway', 'kitchen', 'living room', 'outdoor', 'patio', 'table']",['decorative'],,"['bowl', 'cylinder', 'round']",0.2,18.5,150.0,8.0,0.25,0.25,20.0,150.0,10.2,0.5,0.2,25.5,300.0,8.5,0.12,1.5,0.5,2.4,24.0,10.99,15.99,15.99,20.0,72.0,293.15,vase,llama31_8b_standard
1426,"['glossy', 'matted', 'smooth']",[],['glass'],"['bedroom', 'dining room', 'entrance hall', 'hallway', 'living room']",,,"['cylindrical', 'oval', 'umbrella']",0.2,20.0,100.0,10.0,8.0,0.3,,150.0,8.0,,0.3,24.0,180.0,8.5,0.5,0.5,600.0,2.5,10.5,25.99,15.99,15.99,20.0,72.0,293.15,vase,llama31_8b_standard
1427,"['glossy', 'matted', 'smooth']",['striped'],['glass'],"['dining room', 'garden', 'hallway', 'living room', 'patio', 'table']",['decorative'],,"['conical', 'cylindrical', 'ovoid']",0.25,20.0,120.0,6.7,0.25,0.3,40.0,,10.0,2.5,0.3,25.0,180.0,8.0,0.5,1.5,0.5,,12.6,20.0,25.99,15.99,20.0,72.0,293.15,vase,llama31_8b_standard
1428,,['striped'],,"['dining room', 'living room', 'shelf', 'table']",,,,0.3,15.0,120.0,8.5,0.8,0.25,25.0,240.0,12.5,0.5,0.25,20.0,,10.0,0.4,0.5,200.0,,,20.0,15.99,15.99,20.0,72.0,293.15,vase,llama31_8b_standard
1429,,,[],,,"['blue', 'green', 'or', 'red', 'silver', 'transparent', 'white', 'yellow']",,0.3,20.0,150.0,10.2,0.2,30.0,,250.0,10.5,10.5,0.2,25.0,180.0,8.5,0.5,0.5,500.0,2.5,1.5,20.5,15.99,15.99,20.0,72.0,293.15,vase,llama31_8b_standard
1430,,,['glass'],,['decorative'],"['blue', 'or', 'pink', 'red', 'transparent', 'white']",,0.3,20.0,160.0,8.0,0.5,0.2,25.0,250.0,10.5,1.5,0.2,25.0,,8.5,0.5,0.8,500.0,3.2,1.5,15.99,25.99,15.99,22.0,68.0,293.15,vase,llama31_8b_standard
1431,,['striped'],['glass'],"['bedroom', 'dining room', 'entrance hall', 'garden', 'kitchen', 'living room', 'shop', 'table']",[],"['black', 'blue', 'green', 'or', 'purple', 'red', 'silver', 'transparent', 'white']","['bowl', 'cylinder']",0.25,20.0,,8.5,0.2,0.3,20.0,180.0,6.7,0.5,0.2,20.5,275.0,10.2,0.5,1.5,300.0,1.5,16.0,12.99,25.99,10.99,20.0,72.0,293.15,vase,llama31_8b_standard
1432,"['glossy', 'matted', 'smooth']",[],['glass'],,,"['beige', 'blue', 'or', 'pink', 'silver', 'transparent', 'white']","['conical', 'cylindrical']",0.2,12.0,150.0,10.0,0.2,0.3,25.4,225.0,,10.0,0.3,25.0,200.0,8.5,0.5,0.5,200.0,2.5,16.0,20.5,25.99,10.99,22.0,72.0,293.15,vase,llama31_8b_standard
1433,,[],['glass'],"['bedroom', 'dining room', 'garden', 'hallway', 'living room', 'office', 'patio', 'table']",,"['black', 'blue', 'cream', 'or', 'pink', 'red', 'silver', 'transparent', 'white']","['amphora', 'cylinder', 'round']",0.2,15.0,150.0,8.5,2.5,0.2,25.0,150.0,8.5,1.5,0.2,25.5,200.0,10.0,0.5,0.5,1000.0,5.0,12.5,15.99,20.99,15.99,20.5,72.0,293.0,vase,llama31_8b_standard
1434,"['matted', 'smooth']",,['glass'],,,,"['cylindrical', 'rectangle']",0.2,,150.0,8.5,0.5,0.2,25.0,250.0,8.0,12.0,0.2,24.5,225.0,8.0,0.5,0.5,1.5,2.5,12.5,12.99,25.99,15.99,20.5,72.0,293.15,vase,llama31_8b_standard
1435,,,['glass'],"['bedroom', 'dining room', 'hallway', 'living room', 'office', 'shelf', 'table']",['decorative'],"['black', 'blue', 'cream', 'red', 'transparent', 'white']",,0.2,20.0,,6.5,0.18,0.3,25.0,250.0,10.0,10.0,0.2,20.0,200.0,12.0,0.5,1.5,500.0,2.5,1.5,25.99,25.99,15.99,20.5,72.0,293.15,vase,llama31_8b_standard
1436,,[],,"['bedroom', 'dining room', 'entrance hall', 'garden', 'kitchen', 'living room', 'patio']",,"['blue', 'or', 'pink', 'purple', 'red', 'silver', 'transparent', 'white']",['cylindrical'],0.2,,150.0,8.5,0.2,0.2,,250.0,8.5,0.2,0.3,30.48,250.0,10.0,0.5,0.5,500.0,2.4,12.5,20.5,15.99,25.99,20.5,72.0,293.15,vase,llama31_8b_standard
1437,,"['plain', 'striped']",,,['decorative'],"['blue', 'green', 'or', 'pink', 'purple', 'silver', 'transparent', 'white']","['cylindrical', 'egg-shaped']",0.2,25.5,100.0,6.5,0.25,0.25,25.0,120.0,8.0,0.75,0.3,23.0,200.0,8.5,0.5,0.5,400.0,,17.64,25.99,25.99,12.99,20.5,72.0,293.15,vase,llama31_8b_standard
1438,,[],,,,"['blue', 'green', 'pink', 'red', 'transparent', 'white']",,0.2,20.0,225.0,8.0,0.5,0.2,25.0,120.0,8.0,1.5,0.3,25.0,100.0,8.5,0.2,1.0,500.0,2.5,24.56,25.99,15.99,15.99,22.5,72.0,293.15,vase,llama31_8b_standard
1439,,[],,,['decorative'],"['blue', 'green', 'or', 'purple', 'red', 'silver', 'transparent', 'white']",,0.15,20.5,,6.0,0.5,0.3,25.7,250.0,6.7,0.5,0.3,25.0,180.0,10.5,0.6,1.5,,1.5,2.5,15.99,15.5,20.5,20.5,72.0,293.15,vase,llama31_8b_standard
1440,[],[],"['animal skin', 'hair', 'wool']",[],,,,,90.0,800.0,28.0,2.5,0.8,100.0,600.0,35.4,3.5,1.5,100.0,1500.0,28.0,3.5,75.5,45.0,115.0,230.0,150.0,1200.0,100.0,10.5,50.0,293.15,sheep,llama31_8b_standard
1441,"['rough', 'smooth']",,"['fur', 'horn', 'wool']",,"['aggressive', 'docile', 'skittish', 'timid']","['beige', 'black', 'grey', 'seal brown', 'tan', 'white']","['cylindrical', 'ovoid', 'rounded rectangle']",1.5,120.0,550.0,28.0,4.5,0.8,78.5,450.0,,4.3,1.5,50.0,1800.0,,4.0,55.0,45.4,135.0,130.0,150.0,1200.5,85.5,15.0,40.0,287.6,sheep,llama31_8b_standard
1442,"['rough', 'soft']",[],,,"['alert', 'curious', 'docile', 'social']","['beige', 'black', 'grey', 'seal brown', 'white']",,1.2,120.0,600.0,25.2,2.5,1.2,80.0,600.0,,3.5,1.7,50.0,1800.0,,4.9,45.35,45.36,120.0,110.0,120.0,120.99,80.0,20.0,50.0,293.0,sheep,llama31_8b_standard
1443,"['rough', 'soft']",[],,,"['aggressive', 'alert', 'curious', 'docile', 'timid']",,"['cylindrical', 'oval']",0.9,90.0,,25.6,3.5,0.8,100.0,660.0,29.5,2.5,1.2,100.0,1700.0,35.0,4.5,45.5,45.0,80.0,110.0,120.0,1200.5,100.0,18.5,40.8,293.0,sheep,llama31_8b_standard
1444,[],,['wool'],,,"['black', 'grey', 'seal brown', 'tan', 'white']","['cylindrical', 'oval', 'rectangle']",1.5,70.0,700.0,24.0,2.5,0.8,88.0,,30.5,2.5,1.2,120.0,1900.0,30.0,4.5,45.0,45.0,105.0,150.0,120.5,150.5,100.0,15.0,40.0,293.0,sheep,llama31_8b_standard
1445,"['rough', 'soft']",,"['animal skin', 'fur', 'wool']",,,,,1.2,70.0,1800.0,31.5,4.6,0.8,90.0,700.0,27.0,4.8,1.7,120.0,1200.0,,3.5,45.0,45.0,120.0,235.0,150.0,120.0,,15.5,45.0,293.0,sheep,llama31_8b_standard
1446,,,"['hair', 'leather', 'wool']","['grasslands', 'mountain', 'pasture']","['aggressive', 'docile', 'social']","['black', 'grey', 'seal brown', 'white']",,1.7,88.0,800.0,35.5,4.0,0.8,91.0,700.0,26.5,2.5,1.2,,1700.0,,4.8,45.9,75.0,100.0,,120.5,1500.0,150.0,15.0,40.0,298.0,sheep,llama31_8b_standard
1447,['soft'],[],,,"['alert', 'docile', 'gentle', 'timid']",,"['circular', 'oval', 'rectangle']",1.6,70.0,550.0,28.0,3.5,0.9,60.0,900.0,30.7,2.5,1.5,66.0,750.0,28.3,2.5,45.0,55.0,105.0,160.0,500.0,150.0,100.0,10.0,50.0,293.15,sheep,llama31_8b_standard
1448,[],[],,,"['docile', 'skittish', 'social']",,"['cylindrical', 'ovoid', 'rectangle']",1.5,70.0,730.0,28.0,2.5,0.8,50.0,600.0,25.2,3.5,1.8,140.0,1700.0,26.5,3.0,45.0,45.0,125.0,110.0,200.0,150.5,120.0,15.5,40.0,293.0,sheep,llama31_8b_standard
1449,"['rough', 'soft']",,"['animal skin', 'wool']","['field', 'mountain', 'pasture']","['aggressive', 'gentle', 'timid']","['black', 'grey', 'seal brown', 'tan', 'white']","['cylindrical', 'ovoid']",0.8,70.0,1700.0,35.4,2.5,0.9,88.0,500.0,35.4,2.5,1.2,100.0,1700.0,30.0,2.5,45.0,75.0,150.0,140.0,100.0,120.5,100.0,20.0,50.0,293.15,sheep,llama31_8b_standard
1450,"['rough', 'soft']",[],"['horn', 'wool']",,"['curious', 'docile', 'intelligent']",,,1.5,101.2,600.0,34.5,4.5,0.9,70.0,500.0,32.5,2.5,1.2,100.0,1700.0,,4.5,55.0,45.0,120.0,190.0,200.0,1.5,70.0,15.5,40.0,293.15,sheep,llama31_8b_standard
1451,,[],"['hair', 'wool']",,"['aggressive', 'curious', 'docile', 'timid']","['beige', 'black', 'grey', 'seal brown', 'tan', 'white']",,,90.0,1100.0,35.4,4.9,0.9,76.0,700.0,26.4,3.5,1.5,,1200.0,45.5,2.5,45.5,12000.0,120.0,190.0,150.0,0.75,130.0,10.5,50.0,293.15,sheep,llama31_8b_standard
1452,"['rough', 'soft']",,"['fur', 'wool']","['field', 'mountain', 'pasture']","['aggressive', 'curious', 'docile']",,['circular'],1.2,101.0,760.0,40.0,2.8,0.8,76.0,600.0,,3.5,1.2,120.0,1500.0,35.0,2.5,45.0,45.0,100.0,140.0,150.0,150.0,80.0,38.0,50.0,293.15,sheep,llama31_8b_standard
1453,['soft'],[],,,"['docile', 'gentle', 'skittish']",,"['cylindrical', 'oval']",1.5,100.0,500.0,28.0,3.5,0.9,88.5,700.0,28.0,2.5,1.5,100.0,1500.0,30.0,4.9,45.0,65500.0,120.0,190.0,120.0,150.0,100.0,38.5,40.0,293.15,sheep,llama31_8b_standard
1454,"['rough', 'soft']",,,"['field', 'grasslands', 'mountain', 'pasture']",,"['beige', 'black', 'grey', 'red', 'seal brown', 'tan', 'white']",,1.2,120.0,1400.0,27.0,4.5,0.8,66.0,700.0,28.3,2.5,0.6,100.0,800.0,40.6,4.9,45.9,75.0,115.0,190.0,150.0,70.0,100.0,4.5,40.0,298.15,sheep,llama31_8b_standard
1455,,,,"['farm', 'grasslands', 'pasture']",,"['black', 'grey', 'seal brown', 'tan', 'white']",,0.85,60.0,750.0,30.0,3.25,0.85,78.0,550.0,28.0,2.5,1.5,,700.0,30.0,4.6,55.0,55.0,100.0,100.0,150.0,120.0,50.0,15.5,50.0,283.15,sheep,llama31_8b_standard
1456,[],[],"['stone', 'wood', 'wool']",[],"['aggressive', 'alert', 'social']","['black', 'grey', 'seal brown', 'tan', 'white']",,1.7,120.0,600.0,40.0,2.5,0.9,88.0,,28.0,3.5,1.5,100.0,1000.0,29.5,4.9,45.36,45.36,130.0,190.0,150.0,120.0,50.0,15.0,45.0,293.15,sheep,llama31_8b_standard
1457,,,"['animal skin', 'fur', 'horn', 'wool']",[],"['aggressive', 'alert', 'curious', 'docile', 'timid']","['black', 'grey', 'seal brown', 'tan', 'white']","['crescent', 'oval', 'rounded rectangle']",1.7,100.0,670.0,28.3,2.6,,88.5,540.0,35.43,3.5,1.7,,1000.0,28.0,2.5,45.0,75.0,80.0,150.0,50.0,180.0,75.0,15.0,40.0,288.15,sheep,llama31_8b_standard
1458,['soft'],[],"['hair', 'horn', 'wool']",,,,"['cylindrical', 'oval', 'rectangle']",1.5,75.0,1400.0,,3.5,1.2,80.0,500.0,,2.5,1.5,120.0,1800.0,,2.5,45.3,75.0,115.0,16500.0,120.0,300.0,80.0,20.0,40.0,298.15,sheep,llama31_8b_standard
1459,"['rough', 'soft']",[],,,,"['beige', 'black', 'grey', 'seal brown', 'white']","['circular', 'oval', 'ovoid']",1.2,100.0,,,2.5,0.9,106.0,1200.0,28.3,2.5,1.5,100.0,500.0,,2.5,45.9,55.0,120.0,95.0,150.0,150.99,100.0,20.0,50.0,293.15,sheep,llama31_8b_standard
1460,,[],[],"['attic', 'basement', 'garage', 'kitchen', 'utility room']",,"['black', 'grey', 'silver', 'white']",['rectangle'],0.9,80.0,1200.0,35.43,3.7,1.8,180.0,1750.0,66.14,5.67,1.8,180.0,2100.0,66.0,5.9,70.0,50.0,170.0,100.0,1024.99,800.0,800.0,4.0,40.0,253.15,refrigerator,llama31_8b_standard
1461,['metallic'],[],"['aluminium', 'fiberglass', 'plastic', 'steel']",,[],"['black', 'silver', 'white']",['rectangle'],1.05,60.0,1720.0,30.0,5.8,1.8,174.3,1850.0,66.0,4.5,0.85,180.0,1800.0,48.75,5.9,80.0,80.0,200.0,,850.0,800.0,800.0,4.0,39.2,275.15,refrigerator,llama31_8b_standard
1462,,,"['aluminium', 'steel']","['dining room', 'kitchen', 'utility room']",['perishable'],"['black', 'silver', 'white']",,1.8,60.0,1200.0,30.0,3.4,1.8,70.0,,66.0,66.0,1.8,180.0,1700.0,48.0,5.9,80.0,80000.0,,200.0,1200.99,800.0,800.0,4.0,37.4,273.15,refrigerator,llama31_8b_standard
1463,['metallic'],,"['aluminium', 'plastic', 'steel']",,"['fresh', 'perishable']","['black', 'grey', 'silver', 'white']",['rectangle'],0.9,60.0,1500.0,35.0,5.7,1.8,175.26,1830.0,66.0,6.2,1.8,180.0,1800.0,60.0,5.9,80.0,60000.0,220.0,120.0,1000.0,800.0,150.0,4.0,37.4,273.15,refrigerator,llama31_8b_standard
1464,['metallic'],[],"['aluminium', 'plastic', 'steel']",[],,"['black', 'grey', 'silver', 'white']",['rectangle'],1.8,60.0,1450.0,30.0,3.6,1.8,,1800.0,66.0,66.0,1.8,140.0,1820.0,66.7,5.9,55.0,50.0,230.0,70.0,1100.5,800.0,800.5,4.0,39.2,253.15,refrigerator,llama31_8b_standard
1465,,[],"['aluminium', 'plastic', 'steel']",,,"['black', 'silver', 'white']","['rectangle', 'square']",0.9,60.0,1700.0,30.0,4.5,1.75,172.0,1700.0,66.0,5.8,0.9,180.0,600.0,36.0,5.8,80.0,80.0,220.0,200.0,1200.5,800.0,800.0,4.0,40.0,273.15,refrigerator,llama31_8b_standard
1466,,[],"['aluminium', 'steel']",,,,['rectangle'],0.9,60.0,1650.0,30.0,5.83,1.75,85.0,1740.0,66.0,6.2,0.9,172.0,1700.0,36.0,5.8,80.0,80.0,,120.0,,850.0,650.5,4.0,37.0,273.15,refrigerator,llama31_8b_standard
1467,['metallic'],[],[],,,"['black', 'grey', 'silver', 'white']","['cylindrical', 'rectangle']",1.8,60.0,1800.0,30.0,5.9,1.8,180.0,1800.0,66.0,6.0,1.8,180.0,1800.0,36.0,6.25,60.0,80000.0,200.0,170.0,800.0,800.0,800.0,4.0,40.0,273.15,refrigerator,llama31_8b_standard
1468,['metallic'],[],"['aluminium', 'glass', 'steel']",,,"['black', 'grey', 'silver', 'white']","['cube', 'rectangle', 'rectangular cuboid']",0.9,60.0,1830.0,35.42,5.6,1.8,175.0,1800.0,65.6,5.87,0.9,172.0,1830.0,35.43,5.6,70.0,50000.0,160.0,150.0,1055.76,600.0,800.5,4.0,37.0,275.0,refrigerator,llama31_8b_standard
1469,['metallic'],,[],,[],,"['cylindrical', 'rectangle']",1.1,88.0,1200.0,30.0,5.9,1.8,165.0,1750.0,66.0,6.2,1.8,170.0,1820.0,35.43,5.6,80.0,85000.0,170.0,145.0,999.0,800.0,800.0,4.0,40.0,278.15,refrigerator,llama31_8b_standard
1470,['metallic'],[],"['aluminium', 'plastic', 'steel']","['grocery', 'home', 'kitchen', 'restaurant', 'store', 'supermarket']",,"['black', 'grey', 'red', 'silver', 'white']",['rectangle'],1.8,60.0,,30.0,4.6,1.8,105.0,1700.0,66.14,5.9,1.8,140.0,1700.0,30.0,5.8,80.0,80.0,185.0,65.0,999.0,800.0,700.0,4.0,37.0,273.0,refrigerator,llama31_8b_standard
1471,,,,"['basement', 'bathroom', 'garage', 'kitchen', 'utility room']",,"['beige', 'black', 'silver', 'white']",['rectangle'],0.85,80.0,1735.0,35.4,4.0,1.8,160.0,1700.2,65.7,5.8,1.8,90.0,1720.0,35.43,5.87,80.45,80.0,220.0,150.0,800.0,800.0,800.0,4.0,40.0,273.15,refrigerator,llama31_8b_standard
1472,,[],"['aluminium', 'glass', 'metal', 'plastic', 'steel']","['kitchen', 'laundry room', 'utility room']",[],"['black', 'silver', 'white']",['rectangle'],0.9,60.0,1470.0,30.0,5.75,1.8,174.0,1820.0,65.6,5.83,1.8,80.0,1500.0,35.43,5.87,80.0,80.0,185.0,110.0,1200.5,600.0,800.0,4.0,37.0,273.15,refrigerator,llama31_8b_standard
1473,,[],,[],,"['beige', 'black', 'grey', 'silver', 'white']",['rectangle'],1.2,60.0,1720.0,30.0,3.1,1.8,160.0,1650.0,66.0,5.92,1.8,180.0,1750.0,60.0,5.75,80.0,50.0,200.0,120.0,899.0,800.0,900.0,4.0,37.5,275.0,refrigerator,llama31_8b_standard
1474,,[],"['aluminium', 'plastic', 'steel']","['garage', 'kitchen', 'laundry room', 'pantry', 'utility room']",[],"['black', 'silver', 'white']",['rectangle'],0.88,100.0,1720.0,39.37,5.75,1.8,170.0,1830.0,60.0,66.0,1.8,175.0,1200.0,66.0,5.6,80.0,80000.0,150.0,85.0,800.0,800.0,600.0,4.0,40.0,278.0,refrigerator,llama31_8b_standard
1475,['metallic'],[],"['aluminium', 'plastic', 'steel']",[],,"['beige', 'black', 'silver', 'white']","['rectangle', 'rectangular cuboid']",0.8,88.0,1720.0,30.0,3.58,1.8,165.0,1850.0,66.0,6.2,1.8,180.0,1700.0,66.0,6.2,90.0,75000.0,240.0,80.0,800.0,450.0,900.0,4.0,37.0,275.0,refrigerator,llama31_8b_standard
1476,,[],,,,"['black', 'silver', 'white']",['rectangle'],1.7,60.0,1450.0,35.43,6.2,1.8,180.0,1830.0,66.0,5.75,1.2,,1800.0,66.0,5.8,80.0,50000.0,220.0,170.0,850.5,800.0,800.0,4.0,40.0,273.15,refrigerator,llama31_8b_standard
1477,,[],"['aluminium', 'plastic', 'steel']","['garage', 'kitchen', 'laundry room', 'utility room']",,"['beige', 'black', 'silver', 'white']",['rectangle'],0.9,60.0,1700.0,35.0,3.2,1.8,180.0,1800.0,60.0,5.8,0.75,180.0,1700.0,66.14,5.25,80.0,55000.0,220.0,180.0,995.0,800.0,800.0,4.0,40.0,278.0,refrigerator,llama31_8b_standard
1478,['metallic'],[],"['aluminium', 'plastic', 'steel']","['basement', 'garage', 'kitchen', 'laundry room', 'utility room']",[],"['black', 'grey', 'silver', 'white']","['cylindrical', 'rectangle']",0.85,,,36.0,5.8,1.8,140.0,,66.0,5.75,1.8,,1700.0,60.0,6.2,80.0,65000.0,220.0,150.0,1200.99,800.0,900.0,4.0,39.2,278.15,refrigerator,llama31_8b_standard
1479,['metallic'],[],,,[],"['black', 'grey', 'silver', 'white']","['cube', 'cylindrical', 'rectangle']",0.89,90.0,1524.0,30.0,3.5,1.8,175.0,1500.0,66.0,6.2,0.88,90.0,1720.0,60.0,5.2,80.0,70000.0,220.0,150.0,1000.0,650.5,850.0,3.6,37.0,273.15,refrigerator,llama31_8b_standard
1480,[],[],"['metal', 'plastic', 'wood']",,[],,[],1.2,100.0,600.0,24.0,3.5,0.9,92.0,600.0,27.0,3.0,1.2,91.0,650.0,24.0,4.0,20.0,9.0,15.0,3.5,20.0,,,20.5,75.0,293.15,stop sign,llama31_8b_standard
1481,,,,,[],,['octagon'],1.2,90.0,360.0,24.0,3.5,1.2,90.0,600.0,36.0,3.5,0.9,100.0,600.0,24.0,2.0,15.0,3.6,17.8,4.0,20.0,,,20.0,,,stop sign,llama31_8b_standard
1482,,,,[],,,"['octagon', 'rectangle']",0.9,90.0,600.0,24.0,3.5,1.2,100.0,405.0,30.0,3.5,1.0,120.0,600.0,24.0,3.5,10.0,0.5,17.0,3.6,50.0,50.0,,20.5,50.0,303.15,stop sign,llama31_8b_standard
1483,,,"['metal', 'plastic', 'wood']",,[],"['red', 'white', 'yellow']",['octagon'],0.8,90.0,550.0,24.0,3.5,0.9,90.0,600.0,36.0,3.5,0.9,90.0,600.0,24.0,3.5,5.0,5.4,30.0,3.75,5.0,,,,68.0,293.15,stop sign,llama31_8b_standard
1484,['metallic'],[],,,[],['red'],"['octagon', 'rhombus']",0.8,100.0,600.0,30.0,3.5,0.9,100.0,550.0,30.0,4.0,0.9,90.0,650.0,30.0,3.5,10.4,5.9,15.0,3.5,20.0,,,20.5,50.0,293.15,stop sign,llama31_8b_standard
1485,[],[],"['metal', 'plastic', 'wood']","['highway', 'street']",,['red'],"['circle', 'octagon']",,100.0,360.0,24.0,3.5,1.2,100.0,400.0,36.0,3.5,1.2,150.0,400.0,24.0,3.0,8.64,4.0,14.0,3.5,50.0,,,20.5,55.0,298.15,stop sign,llama31_8b_standard
1486,[],,,['schoolhouse'],[],['red'],,0.9,100.0,600.0,30.0,3.5,0.9,91.0,650.0,24.375,3.5,0.9,100.0,457.0,36.0,3.5,15.0,10.5,15.0,3.15,3.0,,,20.5,73.0,293.15,stop sign,llama31_8b_standard
1487,['metallic'],[],,"['crosswalk', 'driveway', 'street']",,['red'],['octagon'],0.9,90.0,600.0,24.0,3.5,1.2,90.0,600.0,36.0,3.5,1.2,90.0,450.0,24.0,6.0,10.0,3.0,12.0,14.1,150.0,,,20.0,72.0,293.15,stop sign,llama31_8b_standard
1488,,[],,[],[],"['red', 'white']",,1.2,90.0,600.0,24.0,3.5,1.2,90.0,600.0,36.0,4.0,1.2,120.0,600.0,30.5,3.5,14.5,1.5,12.0,10.0,20.5,,,15.0,68.0,293.15,stop sign,llama31_8b_standard
1489,,[],[],"['crosswalk', 'playground', 'road', 'schoolhouse']",[],"['orange', 'red']",['octagon'],0.8,90.0,660.0,24.0,2.5,1.2,120.0,650.0,36.0,4.0,0.9,90.0,750.0,36.0,3.0,10.0,1.0,,6.0,100.0,,,20.0,70.0,,stop sign,llama31_8b_standard
1490,[],[],,[],[],['red'],"['octagon', 'regular pentagon']",1.2,90.0,600.0,24.0,3.5,0.9,90.0,600.0,27.0,3.5,1.2,90.0,600.0,24.0,3.5,6.8,0.5,20.0,16.0,20.0,,20.0,20.0,60.5,293.15,stop sign,llama31_8b_standard
1491,['metallic'],[],"['metal', 'plastic', 'wood']",[],[],,"['octagon', 'rectangle']",0.9,91.0,600.0,24.0,4.5,1.2,91.0,600.0,27.0,4.0,1.2,90.0,600.0,36.0,4.0,15.0,3.5,15.0,3.15,25.0,,,,59.0,,stop sign,llama31_8b_standard
1492,[],,,,[],['red'],,0.9,100.0,600.0,24.0,3.0,0.9,122.0,460.0,36.5,3.5,1.2,90.0,600.0,36.0,4.0,10.0,15.0,15.0,2.0,200.0,25.0,,20.0,59.0,293.15,stop sign,llama31_8b_standard
1493,,,"['fiberglass', 'metal', 'plastic', 'wood']",[],,,,1.2,90.0,450.0,24.0,3.0,0.9,100.0,600.0,36.0,3.0,1.2,70.0,650.0,30.0,3.5,10.0,5.0,20.0,24.5,10.0,,,20.5,,293.15,stop sign,llama31_8b_standard
1494,['metallic'],,"['aluminium', 'plastic', 'steel', 'wood']",,,['red'],['octagon'],1.2,90.0,450.0,24.0,3.5,1.2,91.0,600.0,36.0,4.0,1.2,90.0,600.0,36.0,2.5,10.0,3.0,30.0,8.0,5000.0,,,20.0,59.0,,stop sign,llama31_8b_standard
1495,[],[],,[],,,"['octagon', 'rhombus', 'triangle']",1.0,100.0,435.0,24.0,3.5,1.2,90.0,600.0,24.375,3.5,1.8,90.0,600.0,24.0,4.0,10.0,1.5,55.0,1.5,100.0,,,20.5,75.0,293.15,stop sign,llama31_8b_standard
1496,[],,,,,['red'],"['octagon', 'rectangle']",1.2,90.0,750.0,24.0,3.5,1.2,90.0,600.0,36.375,3.5,1.2,120.0,460.0,36.0,2.5,10.0,8.0,20.0,3.9,20.0,,,22.5,59.0,293.15,stop sign,llama31_8b_standard
1497,"['porous', 'smooth']",[],"['fiberglass', 'metal', 'plastic', 'wood']","['playground', 'schoolhouse', 'street']",,['red'],['octagon'],0.9,100.0,600.0,24.0,3.5,1.2,120.0,460.0,27.0,4.25,0.75,90.0,400.0,30.0,3.5,5.0,20000.0,12.5,3.0,25.0,,,22.5,,273.0,stop sign,llama31_8b_standard
1498,['metallic'],,,[],,,['octagon'],0.6,100.0,600.0,24.0,3.5,1.2,120.0,650.0,24.0,4.0,1.2,90.0,600.0,30.0,2.0,3.6,30000.0,20.0,6.4,50.0,15.0,,18.5,,291.95,stop sign,llama31_8b_standard
1499,,,"['metal', 'plastic']",,,['red'],"['octagon', 'rhombus']",0.9,90.0,360.0,24.0,3.5,1.2,90.0,600.0,24.375,3.5,0.9,100.0,435.0,24.375,3.5,10.0,5.9,14.0,2.5,25.0,,,20.5,72.0,273.15,stop sign,llama31_8b_standard
1500,,[],,"['coffee shop', 'home', 'library', 'office', 'schoolhouse', 'workplace']",,"['beige', 'black', 'grey', 'silver', 'white']","['circular', 'oval', 'rectangle', 'square']",0.7,43.8,305.0,17.75,0.5,0.05,9.65,16.5,5.25,0.25,0.25,45.72,425.5,50.0,,3.2,1.7,3.5,12.2,100.0,,10.99,20.0,72.5,293.15,keyboard,llama31_8b_standard
1501,,[],,[],[],,['rectangle'],,28.5,420.0,13.3,0.71,0.2,3.8,254.0,7.5,4.7,0.6,36.0,425.5,12.5,4.5,3.5,1.2,25.5,2.5,200.0,250.5,20.5,20.5,72.0,293.15,keyboard,llama31_8b_standard
