,concept,height_meters,height_centimeters,height_millimeters,height_inches,height_feet,length_meters,length_centimeters,length_millimeters,length_inches,length_feet,temperature_celsius,temperature_fahrenheit,temperature_kelvin,value_us dollars,value_euros,value_pounds,weight_kilograms,weight_grams,weight_pounds,weight_ounces,width_meters,width_centimeters,width_millimeters,width_inches,width_feet,texture,colour,material,shape,pattern,location,disposition,model_name,Unnamed: 0
7753,truck,4.5,244.0,2690.0,84.0,7.5,5.9,440.0,5355.0,203.0,20.0,22.5,68.0,293.15,42000.0,35000.0,,3500.0,3500.0,3000.0,42000.0,2.6,198.1,1840.0,96.0,8.2,,"['black', 'blue', 'grey', 'red', 'silver', 'white']","['aluminium', 'fiberglass', 'plastic', 'steel', 'wood']",,[],,[],llama31_8b_standard,6953.0
7754,truck,2.5,,1850.0,,8.2,4.5,450.0,4800.0,225.0,19.6,12.5,50.0,288.0,44995.0,25000.0,35000.0,3000.0,3500.0,3500.0,20000.0,2.35,174.0,1920.0,83.0,8.0,[],"['black', 'blue', 'grey', 'red', 'silver', 'white']","['aluminium', 'plastic', 'steel']","['cube', 'rectangle', 'rectangular cuboid']",[],,,llama31_8b_standard,6954.0
7755,truck,2.8,250.0,2438.0,72.0,8.5,5.9,480.0,5500.0,228.0,18.6,22.0,68.0,293.15,42845.48,25000.0,30000.0,3500.0,1500.0,3000.0,2240.0,2.48,2438.0,2500.0,96.5,8.2,[],,,['rectangle'],[],,,llama31_8b_standard,6955.0
7756,truck,2.5,240.0,2850.0,82.0,8.0,4.0,482.0,5500.0,230.0,19.7,20.5,68.0,293.15,42000.0,,35000.0,3500.0,1500.0,3500.0,32000.0,2.3,225.0,1950.0,96.0,8.0,[],"['black', 'blue', 'grey', 'red', 'white']",,[],[],,,llama31_8b_standard,6956.0
7757,truck,4.5,268.0,2835.0,80.0,8.0,5.9,480.0,4890.0,226.0,20.0,22.5,72.0,293.15,45000.0,35000.0,35000.0,3000.0,1500.0,3000.0,22000.0,2.4,240.0,1885.0,96.0,8.0,[],,"['aluminium', 'steel']",[],[],,[],llama31_8b_standard,6957.0
7758,truck,4.8,180.0,2000.0,92.0,7.5,5.0,450.0,5500.0,228.0,20.0,20.0,68.0,293.15,35000.0,25000.0,15000.0,3500.0,2000.0,3500.0,14400.0,2.3,250.0,1930.0,82.67,8.5,,,,[],[],,['heavy'],llama31_8b_standard,6958.0
7759,truck,3.5,259.0,2700.0,92.0,7.0,5.9,5500.0,5200.0,225.0,20.0,22.5,72.0,293.15,35000.0,25.9,30000.0,3500.0,1741.0,5000.0,80000.0,2.3,219.5,1850.0,96.0,8.0,[],,"['aluminium', 'plastic', 'steel', 'wood']",,[],,,llama31_8b_standard,6959.0
7760,broccoli,0.5,150.0,,,1.5,0.1,15.2,120.0,,1.5,22.0,65.0,272.15,2.99,1.99,2.95,0.5,275.0,1.5,10.5,0.3,15.0,100.0,6.0,2.5,['fibrous'],['green'],,"['cone', 'cylinder']",[],,[],llama31_8b_standard,6960.0
7761,broccoli,0.5,60.0,250.0,6.0,2.5,0.2,15.2,100.0,,1.5,20.0,65.0,273.15,3.99,2.99,1.99,0.15,,1.5,10.0,0.1,10.0,180.0,,1.5,[],['green'],,"['conical', 'cylindrical']",[],,[],llama31_8b_standard,6961.0
7762,broccoli,0.5,100.0,150.0,6.0,1.5,0.2,,,6.0,2.5,22.0,65.0,283.15,3.99,2.19,3.99,0.25,275.0,1.3,8.2,0.1,10.0,,8.0,0.5,[],"['green', 'purple', 'white']",,['ovoid'],[],[],['edible'],llama31_8b_standard,6962.0
7763,broccoli,0.6,,,6.5,2.5,0.3,15.0,,,2.5,20.0,65.0,277.0,3.99,2.5,2.98,0.1,275.0,1.5,12.5,0.3,10.0,100.0,,0.6,,['green'],[],"['cylindrical', 'ovoid']",,[],,llama31_8b_standard,6963.0
7764,broccoli,0.3,,150.0,6.0,1.5,0.25,15.0,150.0,6.0,1.5,22.0,40.0,288.15,3.99,2.99,1.99,0.2,275.0,1.5,12.0,0.1,10.2,80.0,6.5,0.5,[],"['green', 'seal brown', 'white']",[],"['cylinder', 'oval', 'sphere']",[],,[],llama31_8b_standard,6964.0
7765,broccoli,0.5,,150.0,8.2,1.5,0.5,15.0,150.0,6.0,2.5,20.0,65.0,288.15,3.99,2.99,2.99,0.5,275.0,1.5,10.5,0.5,10.2,100.0,6.0,2.5,['fibrous'],"['green', 'purple']",[],"['cone', 'ovoid']",[],,,llama31_8b_standard,6965.0
7766,broccoli,0.5,60.0,150.0,6.0,2.5,0.2,15.0,100.0,6.0,1.5,20.0,70.0,293.15,3.99,2.5,2.96,0.5,275.0,1.5,12.3,0.1,10.0,,6.0,0.5,,"['green', 'purple', 'yellow']",,,[],,[],llama31_8b_standard,6966.0
7767,broccoli,0.5,60.0,,,2.5,0.5,15.2,100.0,,2.5,20.0,60.0,274.15,3.99,2.59,2.99,0.5,275.0,3.75,10.2,0.3,10.0,100.0,6.0,0.5,['fibrous'],['green'],,[],[],"['garden', 'home', 'market', 'restaurant', 'supermarket']",[],llama31_8b_standard,6967.0
7768,broccoli,0.5,15.0,100.0,,2.5,0.5,15.2,150.0,,2.5,21.0,65.0,293.15,3.99,2.5,1.99,0.25,150.0,1.5,12.3,0.1,,60.0,6.0,0.5,['fibrous'],,[],"['cylindrical', 'oval']",[],,[],llama31_8b_standard,6968.0
7769,broccoli,0.5,60.0,150.0,6.0,2.5,0.5,15.0,,,1.6,18.0,65.0,276.0,3.99,2.19,1.99,0.5,275.0,1.5,5.9,0.3,15.2,60.0,5.8,0.2,['fibrous'],,"['soil', 'water']","['cone', 'ellipsoid']",,,['edible'],llama31_8b_standard,6969.0
7770,broccoli,0.5,15.0,150.0,6.0,2.5,0.5,15.0,150.0,,0.6,22.0,60.0,293.15,3.99,2.5,2.98,0.15,,1.5,12.5,0.1,7.0,150.0,,1.5,[],"['green', 'purple']",,"['cone', 'ellipsoid', 'pyramid', 'sphere']",[],,['edible'],llama31_8b_standard,6970.0
7771,broccoli,0.5,,150.0,,1.5,0.3,15.0,100.0,,1.5,20.5,65.0,275.15,3.99,2.49,2.47,0.5,153.0,1.5,10.5,0.5,10.0,100.0,6.0,1.5,,['green'],"['food', 'soil', 'water']",['cone'],[],[],[],llama31_8b_standard,6971.0
7772,broccoli,0.5,50.0,,,1.5,0.5,15.2,,6.0,2.5,20.0,65.0,288.15,3.99,2.99,2.75,0.3,275.0,1.5,12.0,0.1,10.0,60.0,5.0,,[],"['green', 'purple', 'white']",[],"['cylindrical', 'oval']",[],,[],llama31_8b_standard,6972.0
7773,broccoli,0.5,60.0,150.0,6.0,1.5,0.5,15.0,150.0,,1.5,22.0,70.0,293.15,3.99,2.99,2.48,0.2,275.0,1.5,12.3,0.3,10.2,,6.3,2.5,,"['green', 'white']",[],"['oval', 'round']",[],[],['edible'],llama31_8b_standard,6973.0
7774,broccoli,0.5,60.0,150.0,8.0,1.5,0.5,15.0,100.0,,1.5,18.0,70.0,293.15,3.99,2.99,2.98,0.5,275.0,3.2,6.0,0.1,10.2,60.0,6.0,0.5,,"['green', 'purple']",,['cylindrical'],[],"['farm', 'garden', 'grocery', 'market', 'restaurant', 'store', 'supermarket']",[],llama31_8b_standard,6974.0
7775,broccoli,0.5,15.0,150.0,6.0,1.5,0.3,15.0,100.0,6.5,1.5,20.0,60.0,288.0,2.98,2.5,2.98,0.5,272.0,1.5,12.5,0.1,10.0,60.0,,0.5,['fibrous'],['green'],[],"['column', 'cone', 'pyramid']",[],,[],llama31_8b_standard,6975.0
7776,broccoli,0.5,15.0,150.0,,1.5,0.5,10.4,100.0,6.0,2.5,18.0,65.0,275.15,3.99,1.75,2.45,0.5,275.0,1.5,10.4,0.1,10.2,100.0,6.5,6.0,,,,['cylindrical'],[],"['garden', 'market', 'store', 'supermarket']",,llama31_8b_standard,6976.0
7777,broccoli,0.5,,100.0,6.0,1.5,0.2,10.8,150.0,6.0,2.5,20.0,60.0,303.15,2.98,1.59,1.99,0.25,200.0,1.5,12.5,0.5,10.0,150.0,,0.6,[],"['green', 'purple']",['soil'],"['column', 'cone']",,,['edible'],llama31_8b_standard,6977.0
7778,broccoli,0.5,60.0,,6.0,2.5,0.3,10.0,,6.0,2.5,20.0,60.0,293.0,2.99,2.5,1.99,0.25,200.0,1.5,8.4,0.3,8.0,100.0,6.0,2.5,,['green'],,,[],,[],llama31_8b_standard,6978.0
7779,broccoli,0.5,100.0,200.0,,2.5,0.1,15.2,100.0,,1.5,22.0,65.0,273.15,3.99,1.99,2.99,0.15,200.0,1.5,8.6,0.2,10.0,,6.7,0.6,['fibrous'],"['green', 'purple', 'white']",[],"['cylindrical', 'oval']",[],,,llama31_8b_standard,6979.0
7780,horse,1.68,156.0,,68.0,5.9,2.0,203.0,1850.0,66.1,13.5,22.0,50.0,298.15,,850.0,900.0,450.0,450000.0,840.0,840.0,1.4,160.0,1650.0,15.2,8.2,"['rough', 'smooth']",,,"['cylinder', 'oval', 'rectangle']",[],,,llama31_8b_standard,6980.0
7781,horse,1.6,156.0,1700.0,66.14,6.0,1.7,180.0,1860.0,66.0,6.5,18.0,57.0,298.15,10000.0,18.5,840.0,,450.0,840.0,,1.7,160.0,,60.2,1.2,"['rough', 'smooth']",,"['fabric', 'leather', 'metal', 'plastic', 'wood']","['oval', 'rectangle', 'round']",[],,,llama31_8b_standard,6981.0
7782,horse,1.52,100.0,1680.0,68.0,5.2,1.8,188.0,1730.0,60.2,5.9,15.0,50.0,293.15,35.0,20000.0,450.0,450.0,450.0,840.0,900.0,1.7,140.0,1400.0,60.0,8.2,"['fibrous', 'rough', 'smooth']",,,"['cylindrical', 'oval', 'rectangle']",[],,,llama31_8b_standard,6982.0
7783,horse,1.7,156.0,1880.0,66.14,6.2,1.8,220.0,1900.0,60.0,7.9,15.3,50.0,298.15,20000.0,5.5,27.5,450.0,450.0,840.0,900.0,1.6,,,14.2,2.2,"['fibrous', 'rough', 'smooth']",,,"['cylindrical', 'oval', 'rounded rectangle']",[],,,llama31_8b_standard,6983.0
7784,horse,1.6,148.0,1250.0,,14.2,1.8,188.0,1480.0,59.0,5.9,15.2,50.0,293.15,100000.0,35.47,1200.0,450.0,450.0,840.0,990.0,1.7,121.0,1200.0,62.0,2.0,"['rough', 'smooth', 'soft']","['bay', 'black', 'chestnut', 'grey', 'seal brown']",,[],[],,"['bold', 'docile', 'timid']",llama31_8b_standard,6984.0
7785,horse,1.6,150.0,1520.0,56.5,5.9,1.8,220.0,1250.0,,5.9,15.6,50.0,298.15,,20.0,450.0,450.0,400.0,,980.0,2.0,148.5,700.0,,0.8,,,[],[],['plain'],,"['affectionate', 'docile', 'intelligent', 'loyal']",llama31_8b_standard,6985.0
7786,horse,1.5,120.0,1730.0,66.14,5.9,1.9,188.0,1690.0,66.0,6.2,15.6,50.0,298.15,100000.0,25.0,450.0,450.0,450.0,840.0,990.0,1.8,143.8,1600.0,60.24,6.2,,,,['plate'],[],,,llama31_8b_standard,6986.0
7787,horse,1.5,,,66.0,5.9,1.7,,1500.0,64.0,8.2,15.6,50.0,298.15,,30.0,450.0,450.0,450.0,840.0,920.0,1.48,152.0,700.0,,7.5,"['rough', 'smooth']",,"['animal skin', 'bone', 'hair', 'leather', 'wool']","['cylindrical', 'oval', 'rectangle']",[],,,llama31_8b_standard,6987.0
7788,horse,1.65,100.0,1500.0,,5.9,1.5,140.0,1600.0,,6.1,15.0,50.0,293.15,3.0,6000.0,850.0,450.0,450.0,840.0,840.0,1.8,163.0,1500.0,70.0,6.2,,,"['fabric', 'leather', 'metal', 'plastic', 'tree', 'wood']",,[],,"['aggressive', 'docile', 'gentle', 'timid']",llama31_8b_standard,6988.0
7789,horse,1.5,160.0,,,5.9,2.0,220.0,1720.0,66.14,6.5,15.0,50.0,293.15,10000.0,10.5,450.0,450.0,450000.0,840.0,825.0,1.9,178.0,480.0,60.0,8.2,"['rough', 'smooth']","['bay', 'black', 'chestnut', 'grey', 'seal brown']",[],"['cylindrical', 'oval']",[],,"['docile', 'intelligent', 'loyal']",llama31_8b_standard,6989.0
7790,horse,1.6,130.0,1500.0,,12.2,2.0,208.0,1480.0,56.0,6.4,15.5,50.0,298.0,10000.0,,30.0,450.0,400.0,840.0,900.0,1.5,100.0,170000.0,60.0,6.2,,,"['cloth', 'leather', 'metal', 'plastic', 'wood']",[],[],,"['agile', 'docile', 'intelligent', 'sturdy', 'wary']",llama31_8b_standard,6990.0
7791,horse,1.5,,155000.0,66.14,5.9,1.8,180.0,1800.0,66.14,8.2,15.5,50.0,298.15,100000.0,15000.0,500.0,450.0,450.0,840.0,,1.2,,450.0,60.0,4.5,"['rough', 'smooth', 'soft']","['bay', 'black', 'chestnut', 'grey', 'seal brown', 'white']",,"['cylindrical', 'oval', 'rectangle']",[],,"['docile', 'independent', 'intelligent', 'loyal', 'social']",llama31_8b_standard,6991.0
7792,horse,1.5,176.5,520.0,60.2,5.9,1.7,220.0,1880.0,66.14,5.9,15.5,50.0,298.15,10000.0,35.9,825.0,450.0,450.0,840.0,990.0,1.5,130.0,1700.0,60.0,6.2,,,[],"['cylindrical', 'oval']",[],"['corral', 'farm', 'field', 'pasture', 'stable']",,llama31_8b_standard,6992.0
7793,horse,1.5,170.0,1690.0,60.2,5.2,1.8,140.0,1690.0,56.7,6.5,15.5,50.0,298.15,10000.0,15000.0,2200.0,150.0,450.0,990.0,990.0,1.8,190.0,550.0,66.0,1.8,"['rough', 'smooth', 'soft']","['bay', 'black', 'grey', 'seal brown', 'white']",,"['cylindrical', 'oval', 'round']",,"['farm', 'forest', 'park', 'stable']",['gentle'],llama31_8b_standard,6993.0
7794,horse,1.5,148.0,1780.0,60.0,14.2,2.0,180.0,1680.0,66.0,12.2,15.0,50.0,298.0,25000.0,8.5,,450.0,450.0,840.0,900.0,2.0,176.0,640.0,60.0,6.2,"['rough', 'smooth', 'soft']",,"['aluminium', 'leather', 'metal', 'plastic', 'steel', 'wood']","['oval', 'rectangle', 'round']",[],"['farm', 'field', 'pasture', 'room', 'stable']",,llama31_8b_standard,6994.0
7795,horse,1.5,156.0,,56.0,14.2,1.8,120.0,1660.0,56.7,6.2,10.0,50.0,295.5,10.0,12.5,850.0,450.0,450.0,840.0,920.0,1.7,140.0,2200.0,56.0,8.2,"['rough', 'smooth']","['bay', 'black', 'chestnut', 'grey', 'seal brown']",,"['circle', 'ellipse', 'oval', 'rectangle']",[],,"['independent', 'intelligent', 'loyal']",llama31_8b_standard,6995.0
7796,horse,1.6,,1680.0,66.0,5.9,2.0,220.0,1750.0,60.2,6.2,20.0,50.0,295.15,,12.5,450.0,450.0,450.0,840.0,980.0,2.0,124.6,600.0,,8.2,['rough'],,[],,[],"['barn', 'field', 'park', 'pasture', 'stable']","['docile', 'gentle', 'independent', 'intelligent']",llama31_8b_standard,6996.0
7797,horse,1.5,110.0,1500.0,66.14,5.8,1.8,198.0,1500.0,68.0,5.9,15.0,50.0,293.15,10000.0,15.5,840.0,460.0,,840.0,840.0,1.7,170.0,400.0,60.5,8.2,"['rough', 'smooth']","['bay', 'black', 'chestnut', 'grey', 'seal brown']",,"['oval', 'round']",[],,"['agile', 'intelligent', 'loyal', 'strong', 'tough']",llama31_8b_standard,6997.0
7798,horse,1.6,160.0,1000.0,56.5,5.9,1.5,160.0,2200.0,56.0,14.2,15.5,50.0,310.92,15000.0,150.0,450.0,400.0,450.0,840.0,840.0,1.9,183.0,1600.0,60.2,6.5,,,"['animal skin', 'bone', 'fur', 'hair', 'wood']",[],[],,"['agile', 'docile', 'intelligent']",llama31_8b_standard,6998.0
7799,horse,1.6,152.4,1480.0,60.0,5.9,2.0,208.0,1600.0,,5.9,,55.0,310.9,12000.0,15.49,450.0,460.0,450.0,840.0,840.0,1.9,110.0,1780.0,60.0,8.2,['rough'],,"['animal skin', 'bone', 'hair']","['cylindrical', 'oval', 'rectangle', 'round']",[],,"['affectionate', 'gentle', 'intelligent']",llama31_8b_standard,6999.0
7800,sandwich,0.15,20.0,200.0,8.0,0.5,0.25,20.0,150.0,10.0,0.5,15.6,68.0,298.15,5.5,5.95,4.99,0.25,150.0,0.35,8.5,0.25,15.2,120.0,8.0,0.5,['soft'],,[],,[],,,llama31_8b_standard,7000.0
7801,sandwich,0.3,15.0,120.0,10.2,0.75,0.25,10.0,140.0,6.0,0.25,20.5,68.0,293.15,5.5,5.99,4.99,0.27,250.0,3.75,7.2,0.25,24.0,75.0,8.0,0.25,"['smooth', 'soft']",,,"['circle', 'ellipse', 'oval', 'rectangle', 'square']",,,,llama31_8b_standard,7001.0
7802,sandwich,0.15,15.2,100.0,8.0,0.25,0.2,20.0,170.0,8.0,0.5,20.0,75.0,293.15,8.95,5.99,5.99,0.25,250.0,3.5,8.82,0.25,12.5,100.0,8.5,0.5,,,[],,[],,,llama31_8b_standard,7002.0
7803,sandwich,0.15,10.0,125.0,6.0,0.2,0.3,20.0,,10.0,0.67,15.0,72.0,293.15,3.45,5.99,2.5,0.25,250.0,3.75,12.0,0.3,10.5,170.0,8.5,0.12,"['smooth', 'soft']",,,"['circle', 'oval', 'rectangle', 'square', 'triangle']",[],,,llama31_8b_standard,7003.0
7804,sandwich,0.25,10.0,125.0,6.3,0.25,0.25,10.0,140.0,6.25,0.5,20.5,75.0,293.15,8.99,5.99,5.99,0.25,250.0,1.5,12.34,0.2,15.0,120.0,4.5,0.5,,,,"['circle', 'oval', 'rectangle', 'square', 'triangle']",[],,[],llama31_8b_standard,7004.0
7805,sandwich,0.08,20.0,140.0,8.5,0.12,0.25,20.5,210.0,6.0,0.33,22.5,50.0,293.15,5.5,5.99,2.95,0.35,250.0,3.5,12.7,0.085,17.5,143.0,9.0,,,"['green', 'red', 'seal brown', 'white', 'yellow']",[],,,,[],llama31_8b_standard,7005.0
7806,sandwich,0.15,15.0,,4.5,0.5,0.2,23.0,180.0,8.5,0.25,20.5,72.0,293.15,3.99,3.5,2.5,0.25,150.0,2.4,12.7,0.2,12.5,155.0,6.0,0.25,,"['cream', 'seal brown', 'white']",,"['oval', 'rectangle', 'round', 'square']",[],,"['edible', 'portable']",llama31_8b_standard,7006.0
7807,sandwich,0.12,15.0,140.0,3.0,0.75,0.25,24.0,150.0,8.0,0.25,15.5,72.0,293.15,8.99,4.5,5.99,0.25,250.0,8.4,12.7,0.25,20.5,165.0,8.0,0.25,,"['gold', 'seal brown', 'white']",[],,[],,['fragile'],llama31_8b_standard,7007.0
7808,sandwich,0.2,10.5,200.0,6.0,0.25,0.25,20.0,180.0,8.5,0.5,22.0,72.0,293.15,8.99,5.5,4.99,0.5,120.0,12.5,10.5,0.15,20.5,170.0,5.0,0.25,,,,"['rectangle', 'square', 'triangle']",[],,,llama31_8b_standard,7008.0
7809,sandwich,0.25,10.8,140.0,10.5,0.3,0.25,20.0,240.0,9.5,0.25,20.0,72.0,293.15,6.5,5.99,3.5,0.27,250.0,1.2,12.75,0.2,20.0,92.5,8.0,0.5,['soft'],,,,[],,[],llama31_8b_standard,7009.0
7810,sandwich,0.25,15.0,120.0,6.0,0.25,0.25,20.5,145.0,8.0,0.25,22.0,72.0,293.15,5.99,5.5,4.95,0.25,250.0,3.5,12.3,0.25,18.0,125.0,8.0,0.75,['soft'],,[],,[],,,llama31_8b_standard,7010.0
7811,sandwich,0.2,25.4,150.0,8.5,0.25,0.25,15.0,220.0,8.5,0.5,20.5,70.0,293.15,5.99,5.99,3.5,0.25,250.0,3.5,12.0,0.3,15.2,143.0,4.5,0.25,,,[],,[],"['coffee shop', 'diner', 'home', 'kitchen', 'restaurant']",,llama31_8b_standard,7011.0
7812,sandwich,0.25,10.5,200.0,3.5,0.5,0.3,20.0,162.5,8.0,0.25,20.5,58.0,293.15,5.99,5.99,5.99,0.27,200.0,2.5,12.7,0.125,8.5,150.0,8.0,0.58,,,,,,,,llama31_8b_standard,7012.0
7813,sandwich,0.15,10.2,150.0,4.5,0.75,0.3,15.2,150.0,8.0,0.6,20.0,72.0,293.15,5.0,5.99,5.5,0.25,250.0,1.3,6.2,0.1,20.0,150.0,4.5,0.25,,"['seal brown', 'white']",,,[],,,llama31_8b_standard,7013.0
7814,sandwich,0.15,10.0,165.0,6.5,0.5,0.15,15.0,150.0,8.0,0.5,20.0,72.0,293.15,5.5,4.5,,0.25,300.0,3.5,4.2,0.25,20.0,150.0,,0.5,,,,[],[],"['backyard', 'cafeteria', 'coffee shop', 'office', 'restaurant', 'room', 'schoolhouse', 'stadium']","['edible', 'portable']",llama31_8b_standard,7014.0
7815,sandwich,0.25,25.5,150.0,6.25,0.2,0.2,20.0,240.0,6.0,0.25,20.5,75.0,293.15,8.49,5.99,5.99,0.35,200.0,1.2,12.7,0.2,15.0,,6.0,0.75,,,,[],[],"['beach', 'coffee shop', 'grocery', 'park', 'restaurant', 'store', 'supermarket']",,llama31_8b_standard,7015.0
7816,sandwich,0.2,20.0,120.0,8.0,0.25,0.2,20.0,77.5,8.0,0.5,20.5,75.0,293.15,6.99,3.5,2.5,0.25,200.0,1.5,5.6,0.2,25.0,150.0,8.0,0.25,"['smooth', 'soft']",,,"['circle', 'oval', 'rectangle', 'square', 'triangle']",[],,,llama31_8b_standard,7016.0
7817,sandwich,0.15,10.5,67.5,6.0,0.5,0.25,15.0,120.0,8.0,0.25,20.5,70.0,293.15,8.95,5.99,3.5,0.3,200.0,1.2,8.0,0.25,20.0,150.0,,0.333,,,,"['circle', 'rectangle', 'square', 'triangle']",,"['cafeteria', 'home', 'restaurant']",,llama31_8b_standard,7017.0
7818,sandwich,0.15,15.24,150.0,6.0,0.5,0.35,17.0,180.0,8.0,0.25,20.5,75.0,293.15,3.49,5.99,5.45,0.4,250.0,3.2,12.4,0.25,14.5,200.0,8.5,0.5,['soft'],"['color', 'seal brown', 'white']",,,[],,[],llama31_8b_standard,7018.0
7819,sandwich,0.15,10.0,165.0,6.5,0.75,0.25,20.0,150.0,6.0,0.5,20.5,68.0,293.15,8.31,3.5,6.5,0.27,250.0,0.75,10.5,0.25,15.2,150.0,6.25,0.25,['soft'],"['seal brown', 'white']",[],,[],,,llama31_8b_standard,7019.0
7820,carrot,0.02,6.1,50.0,6.7,0.12,0.15,6.1,60.0,6.5,0.083,20.0,60.0,313.15,0.69,0.8,1.98,0.07,60.0,0.25,3.5,0.003,1.9,,0.6,0.12,['smooth'],"['orange', 'purple', 'red', 'yellow']",[],[],[],"['farm', 'garden', 'market', 'refrigerator', 'supermarket']",[],llama31_8b_standard,7020.0
7821,carrot,0.05,6.0,15.5,4.7,0.2,0.15,15.2,150.0,6.7,0.15,20.0,55.0,293.15,1.18,1.25,0.69,0.07,45.0,0.2,2.5,0.006,7.5,17.0,0.75,0.12,['fibrous'],['orange'],['water'],"['cylindrical', 'oval', 'round']",[],"['farm', 'garden', 'grocery', 'market', 'store', 'supermarket']","['edible', 'sweet']",llama31_8b_standard,7021.0
7822,carrot,0.15,15.0,42.0,6.5,0.25,0.02,6.4,64.0,6.5,0.25,20.0,70.0,293.15,1.38,0.59,1.3,0.1,45.0,0.25,2.25,0.025,7.5,,0.75,0.2,['smooth'],"['orange', 'purple', 'red', 'white', 'yellow']",[],"['cylindrical', 'oval']",[],,[],llama31_8b_standard,7022.0
7823,carrot,0.05,6.5,64.0,6.7,0.2,0.07,6.5,60.0,6.7,0.25,20.0,60.0,313.0,1.08,1.0,0.69,0.1,45.0,0.25,1.5,0.0033,7.5,10.0,0.75,0.12,['fibrous'],['orange'],,"['cylindrical', 'oval', 'round']",[],,['edible'],llama31_8b_standard,7023.0
7824,carrot,0.06,6.5,180.0,6.7,0.2,0.05,15.5,60.0,4.7,0.12,22.0,60.0,293.15,1.38,1.19,0.69,0.08,48.0,3.75,3.5,0.005,7.5,12.5,0.75,0.18,['smooth'],"['gold', 'orange']",[],,[],,"['edible', 'sweet']",llama31_8b_standard,7024.0
7825,carrot,0.15,6.1,180.0,6.5,0.1,0.05,6.1,60.0,6.5,0.18,20.0,60.0,293.15,1.58,0.5,0.75,0.15,60.0,0.25,1.9,0.005,6.2,22.0,0.5,0.12,"['fibrous', 'soft']","['orange', 'purple', 'red', 'white', 'yellow']",[],['cylindrical'],[],,['edible'],llama31_8b_standard,7025.0
7826,carrot,0.05,,140.0,6.25,0.2,0.03,6.1,60.0,4.7,0.12,20.0,60.0,293.15,1.38,1.2,0.88,0.085,47.0,0.25,1.4,0.005,7.5,,0.75,0.12,"['fibrous', 'soft']","['orange', 'red', 'yellow']",['food'],"['oval', 'round']",[],,,llama31_8b_standard,7026.0
7827,carrot,0.05,18.0,30.0,6.7,0.12,0.006,15.2,64.0,6.7,0.2,20.5,70.0,293.15,1.18,1.29,0.89,0.08,42.5,2.95,2.3,0.02,1.9,22.0,0.625,0.2,['fibrous'],"['orange', 'purple', 'red', 'white', 'yellow']",[],,,,"['edible', 'sweet']",llama31_8b_standard,7027.0
7828,carrot,0.12,6.1,,6.5,0.125,0.06,6.1,,6.7,0.12,20.0,60.0,313.15,1.18,0.63,0.69,0.06,48.0,0.25,2.83,0.0015,6.4,33.0,0.75,0.2,['soft'],"['orange', 'purple', 'red', 'yellow']",['water'],[],[],,['edible'],llama31_8b_standard,7028.0
7829,carrot,0.05,6.1,50.0,4.7,0.165,0.02,15.0,150.0,6.2,0.12,20.0,60.0,293.15,0.69,0.86,0.88,0.12,48.4,3.2,2.5,0.0008,7.5,,0.5,0.125,['soft'],['orange'],[],"['cylindrical', 'oval']",[],,['edible'],llama31_8b_standard,7029.0
7830,carrot,0.1,15.0,250.0,6.7,0.25,0.05,6.4,60.0,6.25,0.15,20.0,60.0,293.15,1.38,1.48,0.69,0.085,50.0,0.12,2.5,0.01,7.5,15.9,0.75,0.16,[],['orange'],[],,[],,,llama31_8b_standard,7030.0
7831,carrot,0.05,6.1,260.0,6.5,0.25,0.15,6.1,60.0,6.5,0.12,20.5,67.0,293.15,1.35,0.6,1.58,50.0,45.0,0.25,2.4,0.02,1.7,18.0,0.75,0.2,['smooth'],['orange'],,"['cylindrical', 'oval', 'round']",[],[],['edible'],llama31_8b_standard,7031.0
7832,carrot,0.06,6.1,180.0,6.4,0.5,0.06,15.5,60.0,6.1,0.2,20.0,60.8,293.15,0.63,1.29,0.69,50.0,50.0,0.25,2.83,0.002,7.1,,0.75,0.125,['smooth'],"['orange', 'red', 'yellow']",['water'],"['cylindrical', 'oval']",[],"['garden', 'market', 'supermarket']",,llama31_8b_standard,7032.0
7833,carrot,0.07,6.0,150.0,6.7,0.2,0.06,6.1,65.0,6.1,0.2,20.5,68.0,293.0,0.69,0.83,0.25,0.07,60.0,0.25,1.4,0.0012,7.5,,0.5,0.25,['soft'],,[],"['cylindrical', 'oval', 'round']",[],"['drawer', 'farm', 'garden', 'market', 'supermarket']",,llama31_8b_standard,7033.0
7834,carrot,0.15,6.0,,6.25,0.238,0.15,15.2,60.0,6.8,0.2,20.0,60.0,293.15,0.69,0.8,0.5,0.0705,50.0,0.25,2.25,0.0075,1.9,,0.5,0.05,"['fibrous', 'soft']","['orange', 'red', 'yellow']",[],[],[],,['edible'],llama31_8b_standard,7034.0
7835,carrot,0.1,15.0,60.0,6.7,0.2,0.08,6.1,,5.6,0.25,20.0,67.0,293.15,1.25,1.19,1.0,0.1,60.0,0.25,2.25,0.002,7.5,25.0,0.5,0.2,,"['green', 'orange', 'red', 'yellow']",['food'],['cylindrical'],[],"['garden', 'grocery', 'market', 'store', 'supermarket']",['edible'],llama31_8b_standard,7035.0
7836,carrot,0.06,6.0,50.0,6.7,0.2,0.05,6.5,60.0,6.4,0.12,20.5,62.0,293.15,1.28,0.88,0.6,0.085,45.0,0.25,1.4,0.005,7.5,22.0,0.75,0.08,['soft'],"['orange', 'red', 'yellow']",[],"['cylinder', 'oblong', 'oval', 'round']",[],,['edible'],llama31_8b_standard,7036.0
