,texture,pattern,material,location,disposition,colour,shape,width_meters,width_centimeters,width_millimeters,width_inches,width_feet,height_meters,height_centimeters,height_millimeters,height_inches,height_feet,length_meters,length_centimeters,length_millimeters,length_inches,length_feet,weight_kilograms,weight_grams,weight_pounds,weight_ounces,value_US dollars,value_euros,value_pounds,temperature_celsius,temperature_fahrenheit,temperature_kelvin,concept,model_name
1243,['soft'],[],[],"['dining room', 'kitchen', 'office', 'pantry', 'restaurant']",[],"['black', 'silver', 'white']","['cylinder', 'rectangle', 'rectangular cuboid']",0.5,30.0,450.0,14.0,2.5,0.8,30.0,660.0,24.0,2.5,0.5,60.0,663.0,17.5,2.5,0.0,200.0,6.0,1.0,0.0,0.0,0.0,70.0,140.0,0.0,microwave,phi3mini_4k_instruct_q4
1244,[],[],"['glass', 'metal', 'plastic']",[],[],"['black', 'silver', 'white']","['cylinder', 'prism', 'rectangle']",0.5,30.0,300.0,18.0,2.5,0.6,30.0,760.0,24.0,2.5,0.5,30.0,630.0,18.0,2.5,0.0,,0.0,10.0,0.0,0.0,,70.0,100.0,0.0,microwave,phi3mini_4k_instruct_q4
1245,['soft'],[],[],"['dorm room', 'hotel', 'kitchen', 'office', 'pantry', 'restaurant']",[],"['black', 'white']","['cylinder', 'rectangle']",0.5,30.0,300.0,18.0,2.5,0.7,66.0,840.0,24.0,2.5,0.5,40.0,80.0,12.0,2.5,0.18,20.0,0.0,1.0,0.0,0.0,0.0,70.0,176.0,350.0,microwave,phi3mini_4k_instruct_q4
1246,['soft'],[],[],"['dining room', 'home office', 'kitchen', 'pantry']",[],"['black', 'silver', 'white']","['rectangle', 'rectangular cuboid']",0.5,30.0,700.0,14.0,2.5,0.45,30.0,760.0,24.0,2.5,0.7,40.0,800.0,24.0,2.5,0.0,1.0,1.0,6.0,,0.0,,70.0,125.0,350.0,microwave,phi3mini_4k_instruct_q4
1247,['soft'],[],[],"['hotel', 'kitchen', 'office', 'restaurant', 'schoolhouse']","['non-toxic', 'portable', 'versatile']","['black', 'white']","['rectangle', 'rectangular cuboid']",0.3,45.0,300.0,14.0,2.5,0.6,30.0,800.0,12.0,2.5,0.5,40.0,663.5,24.0,2.5,0.6,1000.0,1.5,10.0,0.0,,,70.0,100.0,0.0,microwave,phi3mini_4k_instruct_q4
1248,['soft'],[],[],"['hotel', 'kitchen', 'office', 'pantry', 'restaurant']",['safe'],"['black', 'silver', 'white']","['cylindrical', 'rectangle']",0.5,30.0,450.0,14.0,2.5,0.6,30.0,660.0,24.0,2.5,0.6,30.0,663.5,11.25,2.5,0.0,15.0,3.5,10.0,,0.0,,80.0,140.0,0.0,microwave,phi3mini_4k_instruct_q4
1249,['soft'],[],[],"['hotel', 'kitchen', 'office', 'restaurant', 'schoolhouse']",[],"['black', 'silver', 'white']","['rectangle', 'rectangular cuboid']",0.5,60.0,300.0,12.0,2.5,0.6,30.0,660.0,24.0,2.5,0.7,60.0,660.0,11.5,2.5,0.002,,0.0,11.25,0.0,0.0,,70.0,140.0,0.0,microwave,phi3mini_4k_instruct_q4
1250,['soft'],[],"['ceramic', 'glass', 'metal', 'plastic']","['cafeteria', 'dining room', 'dorm room', 'kitchen', 'office', 'pantry', 'restaurant', 'schoolhouse']",[],"['black', 'silver']","['rectangle', 'rectangular cuboid']",0.6,30.0,660.0,14.0,2.5,0.7,30.0,840.0,24.0,2.5,0.5,30.0,663.5,24.0,2.5,0.0,30.0,1.5,8.5,0.0,0.0,0.0,75.0,140.0,1073.15,microwave,phi3mini_4k_instruct_q4
1251,['soft'],[],[],"['dining room', 'kitchen', 'pantry']",[],"['black', 'silver', 'white']",['rectangle'],0.5,30.0,300.0,24.0,2.5,0.6,30.0,800.0,24.0,2.5,0.7,40.0,663.5,24.0,2.5,0.5,1000.0,0.0,10.0,0.0,0.0,,70.0,140.0,350.0,microwave,phi3mini_4k_instruct_q4
1252,['soft'],[],[],"['dining room', 'kitchen', 'living room', 'pantry']",[],"['black', 'white']","['cylinder', 'rectangle', 'rectangular cuboid']",0.6,60.0,450.0,12.0,2.5,0.6,30.0,660.0,12.0,2.5,0.5,40.0,800.0,16.0,2.5,0.0,1.5,1.5,11.25,0.0,,0.0,70.0,140.0,350.0,microwave,phi3mini_4k_instruct_q4
1253,['soft'],[],"['ceramic', 'glass', 'plastic', 'steel']","['dining room', 'kitchen', 'pantry', 'restaurant']",[],"['black', 'white']","['cylinder', 'rectangle']",0.5,30.0,350.0,14.0,2.5,0.5,30.0,660.0,24.0,2.5,0.5,30.0,660.0,24.0,2.5,0.0,1.0,12.0,10.5,0.0,0.0,,75.0,140.0,0.0,microwave,phi3mini_4k_instruct_q4
1254,['soft'],[],[],"['coffee shop', 'hotel', 'kitchen', 'restaurant']",[],"['black', 'white']","['rectangle', 'rectangular cuboid']",0.6,60.0,300.0,24.0,2.5,0.6,30.0,660.0,14.5,2.5,0.6,30.0,663.5,24.0,2.5,0.0,,7.5,10.0,0.0,0.0,,85.0,125.0,0.0,microwave,phi3mini_4k_instruct_q4
1255,['soft'],[],[],"['coffee shop', 'dining room', 'hotel', 'kitchen', 'office', 'pantry', 'restaurant']",[],['black'],"['cube', 'cylinder', 'rectangle']",0.5,30.0,300.0,18.0,2.5,0.5,30.0,300.0,24.0,2.5,0.5,30.0,450.0,24.0,2.5,0.0,0.0,2.5,1.0,0.0,0.0,0.0,75.0,146.6,0.0,microwave,phi3mini_4k_instruct_q4
1256,['soft'],[],[],"['dining room', 'kitchen']",[],"['black', 'silver', 'white']",['rectangle'],0.6,30.0,400.0,18.0,2.5,0.6,64.0,660.0,24.0,2.5,0.6,50.0,80.0,24.0,2.5,0.24,1.0,0.0,1.0,,0.0,0.0,70.0,100.0,373.15,microwave,phi3mini_4k_instruct_q4
1257,[],[],[],"['cafeteria', 'dining room', 'food court', 'kitchen', 'restaurant']",[],"['black', 'silver', 'white']","['rectangle', 'rectangular cuboid']",0.5,30.0,610.0,24.0,2.5,0.6,30.0,75.0,24.0,2.5,0.5,50.0,660.0,18.0,2.5,0.3,1.0,0.0,1.5,0.0,0.0,0.0,70.0,150.0,0.0,microwave,phi3mini_4k_instruct_q4
1258,['soft'],[],"['ceramic', 'glass', 'metal', 'plastic']","['coffee shop', 'dining room', 'hotel', 'kitchen', 'office', 'pantry', 'restaurant']",[],"['black', 'silver', 'white']","['cylinder', 'rectangle']",0.6,66.0,75.0,10.0,2.5,0.5,30.0,300.0,24.0,2.5,0.5,30.0,800.0,24.0,2.5,0.2,1.5,1.0,10.0,0.0,0.0,0.0,70.0,176.0,0.0,microwave,phi3mini_4k_instruct_q4
1259,['soft'],[],[],"['dining room', 'kitchen']",[],"['black', 'silver', 'white']","['cylindrical', 'rectangle']",0.6,30.0,660.0,12.0,2.5,0.7,30.0,250.0,12.0,2.5,0.5,30.0,640.0,24.0,2.5,0.0,20.0,1.0,14.0,0.0,0.0,,75.0,146.2,0.0,microwave,phi3mini_4k_instruct_q4
1260,"['rough', 'smooth']",[],[],"['mountain', 'outdoor', 'park', 'ski slope']",[],"['black', 'blue', 'green', 'orange', 'pink', 'purple', 'red', 'seal brown', 'white']","['oval', 'rectangle']",0.4,19.0,120.0,22.5,2.5,0.9,120.0,120.0,29.5,3.5,1.0,120.0,120.0,85.0,2.5,5.0,500.0,8.0,600.0,400.0,200.0,30.0,-5.0,28.8,250.0,snowboard,phi3mini_4k_instruct_q4
1261,"['rough', 'smooth']",[],[],"['mountain', 'outdoor', 'park', 'ski resort']",[],"['black', 'blue', 'green', 'navy blue', 'pink', 'purple', 'red', 'silver', 'white', 'yellow']","['oblong', 'oval', 'rectangle']",0.5,120.0,100.0,24.0,2.5,1.0,120.0,180.0,34.0,3.2,1.2,120.0,120.0,78.0,2.5,5.0,600.0,7.5,8.5,350.0,300.0,15.0,-5.0,28.4,250.0,snowboard,phi3mini_4k_instruct_q4
1262,"['rough', 'smooth']",[],[],[],[],"['black', 'blue', 'green', 'orange', 'pink', 'purple', 'red', 'silver', 'white', 'yellow']","['oval', 'rectangle']",0.5,19.0,150.0,22.0,2.5,1.2,150.0,150.0,36.0,3.5,1.2,120.0,150.0,29.5,2.5,7.0,700.0,10.0,8.5,300.0,300.0,5.0,-5.0,32.0,277.15,snowboard,phi3mini_4k_instruct_q4
1263,['smooth'],[],[],"['mountain', 'outdoor', 'park', 'ski resort']",[],"['black', 'blue', 'green', 'grey', 'pink', 'purple', 'red', 'seal brown', 'silver', 'white']","['oval', 'rectangle']",0.5,18.0,175.0,22.0,2.5,1.2,120.0,120.0,36.0,3.5,1.0,120.0,120.0,20.0,2.5,5.0,4000.0,8.0,400.0,300.0,350.0,30.0,-5.0,32.0,255.37,snowboard,phi3mini_4k_instruct_q4
1264,"['glossy', 'rough', 'smooth']",[],[],[],[],"['black', 'blue', 'green', 'or', 'orange', 'pink', 'purple', 'red', 'silver', 'white', 'yellow']","['oval', 'rectangle']",0.6,60.0,200.0,22.5,2.5,1.0,180.0,150.0,35.0,3.5,1.2,100.0,150.0,79.0,3.5,5.0,500.0,6.0,200.0,300.0,250.0,20.0,-5.0,32.0,278.15,snowboard,phi3mini_4k_instruct_q4
1265,['smooth'],[],[],"['indoor', 'mountain', 'outdoor', 'park', 'ski slope', 'snowfield']",[],"['black', 'blue', 'green', 'orange', 'pink', 'purple', 'red', 'silver', 'white', 'yellow']","['oval', 'rectangle']",0.7,38.0,190.0,22.0,2.5,1.2,130.0,120.0,39.0,3.0,1.3,120.0,160.0,22.5,3.0,5.0,3500.0,20.0,18.0,250.0,250.0,15.0,-5.0,32.0,250.0,snowboard,phi3mini_4k_instruct_q4
1266,"['rough', 'smooth']",[],[],"['indoor', 'mountain', 'outdoor', 'park', 'ski resort']",[],"['black', 'blue', 'green', 'multicolored', 'or', 'orange', 'purple', 'red', 'silver', 'white']","['oval', 'rectangle']",0.9,25.0,180.0,22.0,2.5,0.8,100.0,150.0,29.5,3.5,1.2,120.0,120.0,96.5,3.5,5.0,500.0,12.5,8.5,400.0,300.0,20.0,-5.0,28.0,275.15,snowboard,phi3mini_4k_instruct_q4
1267,"['rough', 'smooth']",[],[],"['forest', 'mountain', 'park', 'ski resort']","['flexible', 'heavy', 'lightweight']","['black', 'blue', 'green', 'orange', 'pink', 'purple', 'red', 'silver', 'white', 'yellow']","['oval', 'rectangle']",0.5,38.0,150.0,25.0,2.5,0.6,100.0,120.0,39.6,3.0,1.2,130.0,120.0,75.0,2.5,5.0,800.0,8.0,10.5,250.0,300.0,25.0,-5.0,31.0,268.15,snowboard,phi3mini_4k_instruct_q4
1268,"['rough', 'smooth']",[],[],"['mountain', 'outdoor', 'park', 'ski resort']",[],"['black', 'blue', 'green', 'multicoloured', 'orange', 'pink', 'purple', 'red', 'silver', 'white', 'yellow']","['oblong', 'rectangle']",0.7,20.0,180.0,22.0,2.5,0.9,120.0,150.0,39.6,3.5,1.0,120.0,130.0,72.0,2.5,5.0,700.0,8.0,8.5,300.0,300.0,15.0,-2.0,28.4,278.15,snowboard,phi3mini_4k_instruct_q4
1269,"['rough', 'smooth']",[],[],[],[],"['black', 'blue', 'green', 'multicoloured', 'or', 'orange', 'pink', 'purple', 'red', 'silver', 'white', 'yellow']",[],0.5,50.0,100.0,26.2,2.5,0.5,100.0,170.0,35.0,3.5,1.4,100.0,180.0,22.0,2.5,5.0,800.0,10.0,16.0,300.0,250.0,15.0,-5.0,32.0,278.15,snowboard,phi3mini_4k_instruct_q4
1270,[],[],[],[],[],"['black', 'blue', 'green', 'multicolored', 'orange', 'pink', 'purple', 'red', 'white', 'yellow']","['cylinder', 'oval', 'parallelogram', 'rectangle', 'trapezoid']",0.65,25.0,160.0,20.0,2.5,1.0,150.0,200.0,34.5,3.5,1.5,100.0,150.0,72.0,3.5,5.0,700.0,20.0,16.0,350.0,450.0,5.0,-5.0,32.0,250.0,snowboard,phi3mini_4k_instruct_q4
1271,"['rough', 'smooth']",[],[],"['indoor', 'mountain', 'park', 'ski resort']",[],"['black', 'blue', 'green', 'or', 'orange', 'pink', 'purple', 'red', 'silver', 'white']","['oval', 'rectangle']",1.2,25.0,150.0,20.0,2.5,0.5,120.0,120.0,36.0,4.5,1.2,100.0,120.0,89.0,2.5,5.0,600.0,7.0,20.0,350.0,300.0,20.0,-5.0,25.0,268.15,snowboard,phi3mini_4k_instruct_q4
1272,"['rough', 'smooth']",[],[],[],[],"['black', 'blue', 'green', 'multicolored', 'or', 'orange', 'pink', 'purple', 'red', 'silver', 'white', 'yellow']","['oval', 'rectangle']",1.2,18.0,200.0,17.5,2.5,1.2,120.0,150.0,29.5,3.0,1.1,100.0,120.0,80.0,2.5,5.0,4000.0,12.0,14.0,250.0,300.0,7.5,-5.0,32.0,270.0,snowboard,phi3mini_4k_instruct_q4
1273,['smooth'],[],[],"['mountain', 'outdoor', 'park', 'ski resort']",[],"['black', 'blue', 'green', 'multicoloured', 'or', 'pink', 'purple', 'red', 'silver', 'white']","['circular', 'oval', 'rectangle']",0.75,19.0,180.0,22.0,2.2,0.8,120.0,120.0,38.0,3.5,1.2,120.0,150.0,94.0,2.5,5.0,500.0,7.0,8.5,200.0,300.0,30.0,-5.0,28.8,278.15,snowboard,phi3mini_4k_instruct_q4
1274,['smooth'],[],[],[],"['flexible', 'lightweight']","['black', 'blue', 'green', 'multicolored', 'or', 'orange', 'pink', 'purple', 'red', 'silver', 'white']","['ellipse', 'rectangle']",0.8,20.0,140.0,20.0,2.5,0.6,120.0,125.0,32.0,3.5,1.2,120.0,190.0,24.0,2.5,5.0,350.0,12.5,400.0,300.0,200.0,15.0,-5.0,32.0,260.0,snowboard,phi3mini_4k_instruct_q4
1275,"['rough', 'smooth']",[],[],[],[],"['black', 'blue', 'green', 'multicoloured', 'or', 'orange', 'pink', 'purple', 'red', 'silver', 'white', 'yellow']","['oval', 'rectangle']",0.7,19.0,120.0,22.0,2.5,0.9,120.0,120.0,35.0,2.5,0.9,150.0,150.0,25.0,2.5,5.0,500.0,10.0,120.0,250.0,200.0,10.5,-5.0,32.0,253.15,snowboard,phi3mini_4k_instruct_q4
1276,"['bumpy', 'rough', 'smooth']",[],[],[],"['durable', 'flexible', 'sturdy']","['black', 'blue', 'green', 'purple', 'red', 'silver', 'white']","['crescent', 'oval', 'rectangle']",0.9,120.0,150.0,22.0,2.0,0.5,120.0,180.0,34.5,3.5,1.2,120.0,120.0,96.0,2.5,5.0,800.0,15.0,4.5,,500.0,25.0,-5.0,32.0,278.15,snowboard,phi3mini_4k_instruct_q4
1277,['smooth'],[],[],"['mountain', 'ski resort']",[],"['black', 'blue', 'green', 'orange', 'pink', 'purple', 'red', 'silver', 'white', 'yellow']","['oval', 'rectangle']",0.5,28.5,200.0,24.0,2.5,0.45,120.0,100.0,39.6,3.5,1.2,150.0,180.0,24.0,2.5,6.0,3500.0,8.0,4.5,200.0,150.0,10.0,-5.0,32.0,275.0,snowboard,phi3mini_4k_instruct_q4
1278,"['glossy', 'rubbery', 'smooth']",[],[],"['mountain', 'outdoor', 'park', 'ski resort']",[],"['black', 'blue', 'green', 'multicolored', 'or', 'pink', 'purple', 'red', 'silver', 'white', 'yellow']",['rectangle'],0.6,20.0,100.0,16.5,2.5,1.2,120.0,150.0,32.0,2.5,0.9,140.0,120.0,24.0,3.5,5.0,1500.0,8.0,10.0,300.0,200.0,25.0,-5.0,28.0,253.15,snowboard,phi3mini_4k_instruct_q4
1279,"['rough', 'smooth']",[],[],"['field', 'mountain', 'outdoor', 'park', 'ski resort']",[],"['black', 'blue', 'green', 'or', 'pink', 'purple', 'red', 'silver', 'white', 'yellow']","['oval', 'rectangle']",0.75,20.0,150.0,22.0,2.5,0.9,120.0,120.0,36.0,3.5,1.5,125.0,150.0,65.0,2.5,5.0,4000.0,10.5,8.5,250.0,250.0,15.0,-5.0,25.0,250.0,snowboard,phi3mini_4k_instruct_q4
1280,"['bumpy', 'rough', 'smooth', 'soft']",[],[],"['airfield', 'beach', 'coffee shop', 'garden', 'grocery', 'gym', 'home', 'hospital', 'library', 'mountain', 'office', 'park', 'parking lot', 'restaurant', 'schoolhouse', 'shopping mall', 'store', 'workplace']","['bold', 'curious', 'resilient', 'timid', 'vulnerable']","['black', 'blue', 'green', 'grey', 'navy blue', 'orange', 'pink', 'purple', 'red', 'seal brown', 'white', 'yellow']","['circle', 'octagon', 'oval', 'rectangle', 'regular hexagon', 'regular pentagon', 'square', 'triangle']",0.5,175.0,175.0,23.65,4.5,1.75,170.0,170.0,67.5,5.5,1.75,170.0,1750.0,74.0,5.5,62.4,59500.0,170.0,160.0,0.0,0.0,0.0,37.0,98.6,298.15,person,phi3mini_4k_instruct_q4
1281,"['bumpy', 'rough', 'smooth', 'soft']",[],"['ceramic', 'fabric', 'glass', 'leather', 'metal', 'plastic', 'rubber', 'stone', 'wood']","['bar', 'beach', 'church', 'coffee shop', 'garden', 'grocery', 'gym', 'home', 'hospital', 'hotel', 'library', 'mosque', 'museum', 'office', 'office building', 'park', 'restaurant', 'schoolhouse', 'shopping mall', 'store', 'temple', 'workplace']","['aggressive', 'calm', 'curious', 'shy']","['black', 'blue', 'green', 'orange', 'pink', 'purple', 'red', 'seal brown', 'white', 'yellow']","['circle', 'oval', 'rectangle', 'regular hexagon', 'regular pentagon', 'square', 'triangle']",0.5,175.0,175.0,25.0,4.5,1.75,170.0,170.0,67.5,5.5,1.75,175.0,1750.0,69.0,5.5,62.4,63500.0,175.0,160.0,30000.0,0.0,150.0,37.0,98.6,310.15,person,phi3mini_4k_instruct_q4
1282,"['bumpy', 'fibrous', 'glossy', 'matted', 'rough', 'smooth', 'soft']",[],"['metal', 'organic', 'plastic']","['airfield', 'beach', 'church', 'coffee shop', 'grocery', 'gym', 'home', 'hospital', 'library', 'museum', 'office', 'office building', 'park', 'parking lot', 'restaurant', 'schoolhouse', 'shopping mall', 'store', 'workplace']","['curious', 'flexible', 'resilient', 'sensitive']","['black', 'blue', 'green', 'grey', 'navy blue', 'or', 'orange', 'pink', 'purple', 'red', 'seal brown', 'silver', 'white', 'yellow']","['circle', 'octagon', 'oval', 'rectangle', 'regular hexagon', 'regular pentagon', 'square', 'triangle']",0.5,175.0,175.0,22.0,4.5,1.75,170.0,170.0,67.8,5.5,1.75,175.0,1750.0,69.0,5.5,70.0,63500.0,170.0,160.0,0.0,0.0,150.0,37.0,98.6,310.15,person,phi3mini_4k_instruct_q4
1283,"['bumpy', 'metallic', 'rough', 'smooth', 'soft']",[],"['ceramic', 'fabric', 'glass', 'metal', 'plastic', 'rubber', 'stone', 'wood']","['airfield', 'church', 'coffee shop', 'grocery', 'gym', 'home', 'hospital', 'hotel', 'library', 'museum', 'office', 'park', 'parking lot', 'restaurant', 'schoolhouse', 'shopping mall', 'store', 'workplace']","['curious', 'flexible', 'resilient']","['black', 'blue', 'green', 'orange', 'pink', 'purple', 'red', 'seal brown', 'white', 'yellow']","['circle', 'cube', 'cylinder', 'octagon', 'oval', 'rectangle', 'regular hexagon', 'regular pentagon', 'sphere', 'square', 'triangle']",0.5,175.0,175.0,17.5,4.5,1.75,170.0,170.0,67.8,5.6,1.75,175.0,1700.0,68.5,5.5,62.4,63500.0,175.0,160.0,0.0,0.0,0.0,37.0,98.6,310.15,person,phi3mini_4k_instruct_q4
1284,"['bumpy', 'rough', 'scaly', 'smooth', 'soft']",[],"['ceramic', 'cloth', 'fabric', 'glass', 'leather', 'metal', 'plastic', 'rubber', 'stone', 'wood']","['beach', 'gym', 'home', 'hospital', 'library', 'mountain', 'museum', 'office', 'park', 'restaurant', 'schoolhouse', 'store', 'workplace']",['curious'],"['black', 'blue', 'green', 'grey', 'navy blue', 'orange', 'pink', 'purple', 'red', 'seal brown', 'sky blue', 'white', 'yellow']","['circle', 'octagon', 'oval', 'rectangle', 'regular hexagon', 'regular pentagon', 'square', 'triangle']",0.5,175.0,590.0,17.5,4.5,1.75,170.0,170.0,67.5,5.5,1.75,175.0,1750.0,69.0,5.5,70.0,64000.0,175.0,160.0,30000.0,30000.0,0.0,37.0,98.6,298.15,person,phi3mini_4k_instruct_q4
1285,"['bumpy', 'rough', 'smooth']",[],"['ceramic', 'cloth', 'glass', 'leather', 'metal', 'plastic', 'rubber', 'stone', 'wood']","['airfield', 'beach', 'garden', 'gym', 'home', 'hospital', 'library', 'museum', 'office', 'park', 'restaurant', 'schoolhouse', 'store', 'street', 'workplace']","['curious', 'flexible', 'resilient', 'shy']","['black', 'blue', 'green', 'grey', 'navy blue', 'orange', 'pink', 'purple', 'red', 'seal brown', 'white', 'yellow']","['circle', 'oval', 'rectangle', 'regular hexagon', 'square', 'triangle']",0.5,175.0,175.0,20.83,4.5,1.75,170.0,170.0,67.8,5.5,1.75,175.0,1700.0,70.0,5.5,70.0,63500.0,175.0,160.0,50000.0,0.0,,37.0,98.6,310.15,person,phi3mini_4k_instruct_q4
1286,"['bumpy', 'glossy', 'matted', 'rough', 'smooth', 'soft']",[],[],"['beach', 'church', 'grocery', 'gym', 'home', 'hospital', 'house', 'library', 'museum', 'office', 'park', 'restaurant', 'schoolhouse', 'shopping mall', 'store', 'workplace']",['curious'],"['black', 'blue', 'green', 'orange', 'pink', 'purple', 'red', 'seal brown', 'white', 'yellow']","['circle', 'oval', 'rectangle', 'regular hexagon', 'regular pentagon', 'rhombus', 'square', 'triangle']",0.5,175.0,175.0,20.83,3.5,1.75,170.0,170.0,67.5,5.5,1.75,175.0,1700.0,70.0,5.5,70.0,63500.0,170.0,160.0,0.0,0.0,0.0,37.0,98.6,310.15,person,phi3mini_4k_instruct_q4
1287,"['bumpy', 'matted', 'rough', 'smooth']",[],"['cloth', 'leather', 'metal', 'plastic', 'wood']","['church', 'gym', 'home', 'hospital', 'library', 'museum', 'office', 'park', 'restaurant', 'schoolhouse', 'shopping mall', 'store', 'workplace']",,"['black', 'blue', 'green', 'grey', 'orange', 'pink', 'purple', 'red', 'seal brown', 'white', 'yellow']","['circle', 'oval', 'rectangle', 'regular hexagon', 'square', 'triangle']",0.5,175.0,175.0,18.11,4.5,1.7,170.0,170.0,65.5,5.5,1.75,175.0,1700.0,70.0,5.51,62.4,63500.0,175.0,160.0,0.0,0.0,175.0,37.0,98.6,298.15,person,phi3mini_4k_instruct_q4
1288,"['bumpy', 'matted', 'rough', 'smooth', 'soft']",[],"['ceramic', 'fabric', 'glass', 'metal', 'plastic', 'stone', 'wood']","['airfield', 'church', 'coffee shop', 'gym', 'home', 'hospital', 'hotel', 'library', 'office', 'park', 'restaurant', 'schoolhouse', 'shopping mall', 'store', 'workplace']",[],"['black', 'blue', 'green', 'orange', 'pink', 'purple', 'red', 'seal brown', 'white', 'yellow']","['circle', 'oval', 'rectangle', 'regular hexagon', 'square', 'triangle']",0.5,175.0,175.0,20.0,4.5,1.75,170.0,170.0,67.5,5.5,1.75,175.0,1750.0,69.0,5.5,62.4,64000.0,175.0,160.0,30000.0,0.0,170.0,37.0,98.6,310.15,person,phi3mini_4k_instruct_q4
1289,"['bumpy', 'porous', 'rough', 'smooth', 'soft']",[],[],"['airfield', 'beach', 'grocery', 'gym', 'home', 'hospital', 'library', 'museum', 'office', 'park', 'restaurant', 'schoolhouse', 'shopping mall', 'store', 'workplace']","['calm', 'curious']","['black', 'blue', 'green', 'grey', 'orange', 'pink', 'purple', 'red', 'seal brown', 'white', 'yellow']","['circle', 'oval', 'rectangle', 'regular hexagon', 'regular pentagon', 'square', 'triangle']",0.5,175.0,525.0,18.11,4.5,1.7,170.0,170.0,67.8,5.5,1.75,175.0,1750.0,69.0,5.5,70.0,63500.0,170.0,160.0,0.0,0.0,0.0,37.0,98.6,298.15,person,phi3mini_4k_instruct_q4
1290,"['matted', 'rough', 'smooth', 'soft']",[],"['ceramic', 'fabric', 'glass', 'leather', 'metal', 'organic', 'plastic', 'rubber', 'stone', 'wood']","['bar', 'beach', 'church', 'coffee shop', 'grocery', 'gym', 'home', 'home office', 'library', 'mosque', 'mountain', 'museum', 'office', 'office building', 'park', 'parking lot', 'restaurant', 'schoolhouse', 'shopping mall', 'store', 'supermarket', 'temple', 'workplace']","['aggressive', 'curious', 'emotional', 'resilient', 'sensitive', 'timid']","['black', 'blue', 'green', 'orange', 'pink', 'purple', 'red', 'seal brown', 'white', 'yellow']","['circle', 'oval', 'rectangle', 'regular hexagon', 'square', 'triangle']",0.5,175.0,175.0,18.11,4.5,1.75,170.0,170.0,67.8,5.5,1.75,175.0,1700.0,70.0,5.5,70.0,63500.0,175.0,160.0,30000.0,0.0,150.0,37.0,98.6,308.15,person,phi3mini_4k_instruct_q4
1291,"['bumpy', 'glossy', 'pitted', 'porous', 'rough', 'scaly', 'smooth', 'soft']",[],"['bone', 'hair', 'skin']","['bar', 'beach', 'church', 'coffee shop', 'gym', 'home', 'hospital', 'library', 'museum', 'office', 'park', 'restaurant', 'schoolhouse', 'shopping mall', 'supermarket', 'village', 'workplace']","['curious', 'flexible', 'rigid']","['black', 'blue', 'green', 'grey', 'pink', 'purple', 'red', 'seal brown', 'white', 'yellow']","['circle', 'cylinder', 'octagon', 'oval', 'rectangle', 'regular hexagon', 'regular pentagon', 'sphere', 'square', 'triangle']",0.5,175.0,175.0,18.11,5.5,1.75,170.0,170.0,67.5,5.5,1.75,175.0,1750.0,69.0,5.5,70.0,64000.0,175.0,160.0,0.0,0.0,140.0,37.0,98.6,298.15,person,phi3mini_4k_instruct_q4
1292,"['bumpy', 'matted', 'rough', 'smooth', 'soft']",[],"['metal', 'paper', 'plastic', 'wood']","['airfield', 'church', 'coffee shop', 'gym', 'home', 'hospital', 'library', 'office', 'park', 'parking lot', 'restaurant', 'schoolhouse', 'store', 'workplace']","['curious', 'flexible', 'resilient', 'rigid']","['beige', 'black', 'blue', 'green', 'grey', 'navy blue', 'or', 'orange', 'pink', 'purple', 'red', 'seal brown', 'silver', 'sky blue', 'white', 'yellow']","['circle', 'oval', 'rectangle', 'regular hexagon', 'regular pentagon', 'rhombus', 'square', 'triangle']",0.5,175.0,175.0,18.11,4.5,1.7,170.0,170.0,67.5,5.5,1.75,175.0,1750.0,69.0,5.5,62.4,63500.0,170.0,154.0,0.0,0.0,140.0,37.0,98.6,298.15,person,phi3mini_4k_instruct_q4
1293,"['bumpy', 'rough', 'smooth', 'soft']",[],"['ceramic', 'fabric', 'glass', 'leather', 'metal', 'paper', 'plastic', 'stone', 'wood']","['airfield', 'beach', 'church', 'coffee shop', 'conference room', 'gym', 'home', 'hospital', 'library', 'museum', 'office', 'park', 'parking lot', 'restaurant', 'schoolhouse', 'shopping mall', 'workplace']","['curious', 'resilient']","['black', 'blue', 'green', 'grey', 'pink', 'purple', 'red', 'seal brown', 'white', 'yellow']","['circle', 'cube', 'cylinder', 'oval', 'pyramid', 'rectangle', 'regular hexagon', 'regular pentagon', 'square', 'triangle']",0.5,175.0,175.0,18.11,4.5,1.7,170.0,170.0,67.5,5.5,1.75,175.0,1700.0,69.0,5.5,70.0,64000.0,175.0,160.0,30000.0,0.0,0.0,37.0,98.6,308.15,person,phi3mini_4k_instruct_q4
1294,"['bumpy', 'glossy', 'matted', 'rough', 'smooth', 'soft']",[],"['ceramic', 'glass', 'metal', 'paper', 'plastic', 'wood']","['beach', 'coffee shop', 'gym', 'home', 'hospital', 'library', 'museum', 'office', 'park', 'restaurant', 'schoolhouse', 'shopping mall', 'store', 'village', 'workplace']",['curious'],"['black', 'blue', 'green', 'orange', 'pink', 'purple', 'red', 'seal brown', 'white', 'yellow']","['circle', 'cylinder', 'ellipse', 'octagon', 'oval', 'rectangle', 'regular hexagon', 'regular pentagon', 'sphere', 'square', 'triangle']",0.5,175.0,590.0,18.11,2.5,1.75,170.0,170.0,67.8,5.5,1.75,175.0,1700.0,69.0,5.5,62.5,63500.0,175.0,160.0,0.0,30000.0,150.0,37.0,98.6,310.15,person,phi3mini_4k_instruct_q4
