,concept,model_name,colour,shape,location,texture,material,pattern,disposition,function,size,weight,temperature,value,scenario,context,colour_sum,shape_sum,location_sum,texture_sum,material_sum,pattern_sum,disposition_sum,function_sum,size_sum,weight_sum,temperature_sum,value_sum,scenario_sum,context_sum
194,sink,llava_7b_standard,"[-1, -1, -1, -1, -1, -1]","[1, 1, -1, 1, -1, 1]","[1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, -1, 1]","[-1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1]","[1, -1, 1, -1, 1, -1]","[-1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1]","[-1, -1, 1, 1, -1, 1]",-6,2,6,-6,4,-6,-6,6,0,-6,-6,-6,-6,0
434,sink,llama_30b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,sink,qwen25_1b_standard,"[-1, -1, -1, -1, -1]","[1, 1, -1, 1, 1]","[-1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1]","[1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1]","[1, -1, -1, -1, -1]","[1, 1, 1, 1, 1]","[-1, 1, -1, -1, -1]","[-1, -1, -1, -1, 1]","[-1, -1, -1, -1, -1]","[1, -1, -1, 1, 1]","[-1, -1, -1, -1, -1]","[-1, 1, 1, 1, 1]",-5,3,3,-5,5,-5,-3,5,-3,-3,-5,1,-5,3
34,sink,phi3mini_4k_instruct_q4,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,skateboard,phi3mini_4k_instruct_q4,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,skateboard,llama31_8b_standard,"[-1, 1]","[1, 1]","[-1, 1]","[-1, -1]","[1, 1]","[1, -1]","[-1, -1]","[1, 1]","[1, 1]","[1, 1]","[-1, -1]","[1, 1]","[-1, -1]","[-1, 1]",0,2,0,-2,2,0,-2,2,2,2,-2,2,-2,0
131,skateboard,qwen25_7b_standard,"[1, 1, 1, 1, -1, -1, 1, -1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, -1, -1, -1, 1, -1, -1, 1, 1, -1, -1, 1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1]",8,14,12,-2,14,-10,-14,14,14,10,-14,-14,10,12
211,skateboard,llava_7b_standard,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, -1, -1, -1, -1, 1, 1, 1, -1, 1, -1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1]","[1, -1, 1, -1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, 1, -1, 1, -1, -1, 1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, -1, -1, -1, 1, 1, 1, 1, -1, -1, -1, 1, 1, -1]",-14,10,2,-14,14,-14,-14,14,12,8,-14,-8,-14,0
451,skateboard,llama_30b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,skateboard,qwen25_1b_standard,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1, -1, -1, 1, 1, 1, -1, -1, 1, -1, 1, 1, 1]","[1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1]","[1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, -1]","[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1]","[1, 1, -1, 1, -1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, 1, 1, 1, -1, 1, -1, 1, 1, 1, -1, -1, -1, 1]","[-1, 1, 1, 1, 1, -1, -1, 1, 1, -1, 1, -1, -1, -1]","[-1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, -1, -1, 1]",-14,14,-14,14,2,-6,-6,10,-10,8,-14,2,0,6
369,skis,llama31_8b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,skis,llava_7b_standard,"[-1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, -1, 1, 1, 1]","[-1, -1, -1, -1, -1, 1, -1, -1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, -1, 1, 1, 1]","[1, -1, 1, 1, 1, -1, -1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, 1, -1, -1, -1]",-9,9,7,-5,9,-9,-9,9,7,3,-9,-9,-9,-7
449,skis,llama_30b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,skis,qwen25_1b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,skis,qwen25_7b_standard,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, 1, -1, -1, -1, 1, 1, -1, -1, 1, 1, -1, -1, -1, -1, 1, -1, 1, -1]","[1, -1, 1, 1, -1, -1, -1, 1, 1, -1, -1, 1, 1, 1, 1, -1, -1, -1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, -1, 1, -1, 1, 1]","[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, -1, 1, -1, 1, 1]",-19,19,-5,1,19,-19,-19,19,19,17,-19,-19,11,11
49,skis,phi3mini_4k_instruct_q4,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,snowboard,phi3mini_4k_instruct_q4,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,snowboard,llava_7b_standard,"[-1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, -1]","[-1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, -1]","[-1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, -1, -1]","[1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, 1]","[1, -1, 1, 1, -1, 1]",-6,6,4,-6,4,-6,-6,6,6,2,-4,-6,-4,2
382,snowboard,llama31_8b_standard,"[-1, -1, -1]","[1, 1, 1]","[1, 1, 1]","[-1, -1, -1]","[1, 1, 1]","[-1, -1, -1]","[-1, -1, -1]","[1, 1, 1]","[1, 1, -1]","[-1, -1, -1]","[-1, 1, -1]","[-1, -1, -1]","[-1, -1, -1]","[1, -1, 1]",-3,3,3,-3,3,-3,-3,3,1,-3,-1,-3,-3,1
142,snowboard,qwen25_7b_standard,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1, -1, -1, -1, -1, 1, -1, 1, 1, 1, -1, -1, 1]","[-1, 1, 1, 1, -1, 1, -1, 1, -1, -1, -1, 1, 1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, 1, 1, -1, 1, 1, 1, -1, -1, -1, -1, 1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",-14,14,-2,0,14,-14,-14,14,14,-2,-14,-14,14,14
302,snowboard,qwen25_1b_standard,"[-1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1]","[-1, -1, 1, -1, -1, -1]","[1, 1, -1, 1, 1, 1]","[1, -1, 1, 1, -1, 1]","[-1, -1, -1, 1, -1, 1]","[-1, -1, -1, 1, -1, 1]","[1, 1, 1, -1, 1, 1]","[-1, -1, -1, 1, -1, -1]","[1, 1, 1, 1, 1, -1]","[-1, -1, -1, -1, -1, 1]","[1, 1, -1, 1, -1, -1]","[1, 1, -1, -1, 1, -1]","[1, 1, 1, -1, 1, -1]",-6,6,-4,4,2,-2,-2,4,-4,4,-4,0,0,2
462,snowboard,llama_30b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,spoon,llava_7b_standard,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1, 1, 1, 1, 1, 1, 1, 1, -1, 1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1]","[-1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, -1, 1, 1, 1, 1, -1, 1, -1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, -1, 1, 1, 1, 1, -1, 1, -1, 1, 1]",-12,12,6,-12,10,-10,-10,12,6,-10,-12,-12,-12,6
99,spoon,qwen25_7b_standard,"[-1, 1, -1, 1, -1, -1, -1, 1, 1, 1, 1, 1, -1, 1, 1, 1, -1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 1, -1, -1, 1, 1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1]",5,19,15,-11,19,-17,-19,19,19,-19,-19,-19,5,17
419,spoon,llama_30b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,spoon,phi3mini_4k_instruct_q4,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,spoon,qwen25_1b_standard,"[-1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, 1, -1, -1, -1, -1, -1]","[1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, -1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, 1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, 1, -1, 1, -1, 1, 1, 1]","[1, -1, -1, -1, -1, 1, -1, -1, -1]","[-1, -1, 1, -1, -1, -1, 1, -1, 1]","[-1, -1, -1, -1, -1, -1, -1, 1, -1]","[-1, -1, 1, 1, -1, -1, -1, 1, -1]",-9,9,-7,7,7,-9,-7,9,-7,1,-5,-3,-7,-3
339,spoon,llama31_8b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,sports ball,llama31_8b_standard,"[-1, -1]","[1, 1]","[-1, -1]","[1, 1]","[-1, -1]","[-1, -1]","[-1, -1]","[1, 1]","[1, -1]","[-1, 1]","[1, -1]","[-1, 1]","[1, 1]","[1, 1]",-2,2,-2,2,-2,-2,-2,2,0,0,0,0,2,2
420,sports ball,llama_30b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,sports ball,llava_7b_standard,"[-1, -1, -1, -1, -1]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1]","[1, 1, 1, 1, -1]","[-1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[1, 1, 1, -1, 1]","[-1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1]","[1, 1, 1, 1, -1]",-5,5,5,-5,3,-5,-5,5,5,3,-5,-5,-5,3
20,sports ball,phi3mini_4k_instruct_q4,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,sports ball,qwen25_1b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,sports ball,qwen25_7b_standard,"[-1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1, -1, 1, -1, -1, -1, -1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, 1, -1, 1, -1, 1, 1, -1, 1]","[1, 1, 1, 1, -1, 1, 1, -1, 1]",-9,9,-3,-9,9,-9,-9,9,9,9,-9,-9,1,5
141,stop sign,qwen25_7b_standard,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, -1, 1, 1, -1, -1, 1, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",20,20,20,-20,-16,-20,-20,20,-2,-20,-20,-20,16,20
381,stop sign,llama31_8b_standard,[-1],[1],[-1],[-1],[1],[1],[-1],[1],[1],[-1],[-1],[-1],[-1],[-1],-1,1,-1,-1,1,1,-1,1,1,-1,-1,-1,-1,-1
61,stop sign,phi3mini_4k_instruct_q4,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,stop sign,llama_30b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,stop sign,llava_7b_standard,"[-1, 1, 1, -1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, -1]","[-1, 1, 1, 1, 1, -1, 1]","[-1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, 1, -1, 1, -1]","[-1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, 1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1]","[1, -1, 1, 1, 1, 1, -1]",3,5,3,-7,-3,-7,-7,7,-5,-7,-7,-7,-7,3
301,stop sign,qwen25_1b_standard,"[1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, -1, -1, -1, -1, 1, 1, -1, 1, 1, 1]","[-1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1]","[1, -1, -1, 1, -1, 1, -1, 1, -1, 1, -1, -1, -1]","[1, -1, -1, 1, -1, 1, -1, 1, -1, 1, -1, -1, -1]","[-1, 1, 1, -1, 1, -1, 1, -1, 1, -1, 1, 1, 1]","[1, -1, -1, 1, -1, 1, -1, 1, -1, 1, -1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, -1, -1, 1, -1, 1, -1, 1, -1, 1, -1, 1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1]","[-1, 1, 1, -1, 1, -1, 1, -1, 1, -1, 1, 1, 1]",-11,13,3,-9,11,-3,-3,3,1,-13,-13,-1,-11,3
104,suitcase,qwen25_7b_standard,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1, 1, -1, 1, -1, 1, -1, -1, -1, -1, 1, -1, 1, -1, 1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, 1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, 1, -1]","[-1, -1, 1, -1, -1, -1, -1, 1, -1, -1, -1, 1, 1, 1, -1, 1, 1]","[-1, 1, 1, 1, -1, 1, -1, 1, 1, -1, -1, 1, 1, 1, 1, 1, 1]",17,17,17,-17,17,-17,-17,17,17,-3,-17,-11,-3,7
424,suitcase,llama_30b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,suitcase,llama31_8b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,suitcase,phi3mini_4k_instruct_q4,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,suitcase,llava_7b_standard,"[-1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, -1, 1, 1]","[1, 1, 1, 1, -1, 1, -1]","[-1, -1, -1, -1, 1, -1, -1]","[1, 1, 1, 1, -1, 1, 1]","[-1, -1, -1, -1, 1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","[1, 1, -1, -1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1]","[1, 1, -1, -1, -1, 1, -1]","[-1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, -1, 1, -1, -1]",-7,5,3,-5,5,-5,-7,7,7,3,-7,-1,-7,1
264,suitcase,qwen25_1b_standard,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1]","[-1, 1, -1, -1, -1, -1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, -1, -1, -1, 1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, 1, 1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, 1, 1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, -1, -1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, 1, 1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, -1, -1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, 1, 1, -1]","[1, 1, 1, -1, -1, 1, 1, 1, -1, -1, 1]","[-1, -1, -1, -1, -1, -1, 1, 1, -1, -1, 1]","[1, 1, 1, -1, 1, 1, 1, 1, -1, -1, 1]",-11,11,-9,1,3,-7,-7,7,-7,7,-7,3,-5,5
440,surfboard,llama_30b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,surfboard,phi3mini_4k_instruct_q4,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
