,Unnamed: 0,concept,height_meters,height_centimeters,height_millimeters,height_inches,height_feet,length_meters,length_centimeters,length_millimeters,length_inches,length_feet,temperature_celsius,temperature_fahrenheit,temperature_kelvin,value_us dollars,value_euros,value_pounds,weight_kilograms,weight_grams,weight_pounds,weight_ounces,width_meters,width_centimeters,width_millimeters,width_inches,width_feet,texture,colour,material,shape,pattern,location,disposition,model_name
373,,bird,0.8480000000000001,35.765,152.89499999999998,9.13421052631579,2.4210526315789473,0.8770526315789473,34.175,195.70700000000002,12.385000000000002,2.0595,37.67999999999999,99.13999999999999,342.5651,171.99442105263157,1530.2055,2.2515,1.7165,425.7924999999999,2.7585,1.5501749999999999,0.7307499999999999,28.935000000000002,154.52526315789473,6.934,2.0545,[],"['grey', 'seal brown', 'yellow', 'white', 'black', 'green']",[],[],[],"['forest', 'desert']",[],qwen25_1b_standard
374,,bird,0.38099999999999995,27.1,151.75,10.73,2.15,0.45,27.0,173.25,8.35,1.905,36.63157894736842,99.14000000000001,310.1499999999999,0.0,0.0,0.0625,0.17,37.35,0.588,0.8275,0.38,34.0,111.0,8.375,2.46,"['soft', 'smooth']","['grey', 'seal brown', 'blue', 'red', 'yellow', 'green', 'white', 'black', 'pink', 'orange']",[],['ovoid'],[],"['mountain', 'forest', 'grasslands']",[],phi3mini_4k_instruct_q4
375,,bird,0.6296875,23.722176470588234,18582.25,9.852941176470589,4.732307692307692,0.5798000000000001,24.18421052631579,61733503.35,15.4,5.2218,22.605263157894736,66.38499999999999,311.11166666666657,77160497.828125,8.640724742105263,1.0713333333333332,1.0986666666666667,322.66366666666664,2.0849250890909095,14.930130315494445,0.6899444444444445,24.989473684210527,2204597.5,6.011538461538462,3.517857142857143,[],"['black', 'seal brown']",[],['oval'],[],['sky'],[],llava_7b_standard
376,,bird,0.4286666666666667,51.022777777777776,1102.4187500089286,66.07857142857142,3.1971333333333334,0.7285789473684211,61.40500000000001,543.5666666666667,11.669117647058824,1.911,42.340714285714284,76.91142857142857,227.76538461538465,9106.23181818182,13718.266666666666,138.25630769230767,202.78461538461536,58823529417759.99,3.9045882352941184,10.231666666666666,0.7650061111111112,46.9375,365.5882352941176,21.214285714285715,2.6233333333333335,[],[],[],[],[],[],[],llama_30b_standard
377,,bird,0.3422222222222222,21.69857142857143,238.1846153846154,8.856363636363637,3.2222222222222223,0.3736842105263158,25.25,482.87692307692305,11.15625,2.9200000000000004,37.695,99.67999999999998,265.2499999999999,8.098947368421053,2.9475000000000002,1.9402775789473683,21.476470588235298,367.2,3.3947368421052633,3.6704999999999997,0.3263157894736842,29.284615384615385,188.63636363636363,8.174999999999999,1.7933333333333332,[],"['grey', 'seal brown', 'blue', 'red', 'yellow', 'green', 'white', 'black']",[],['oval'],[],[],[],llama31_8b_standard
378,,tennis racket,0.7968799999999999,68.25,652.25,25.7,2.5519999999999996,0.9367599999999999,64.90707142857143,649.5,27.0,27.1,23.425,71.2,295.1499999999999,50.0,50.0,35.7,0.9423,331.575,5.9,12.47,0.5315,25.399999999999995,254.0,2.5,2.15,['smooth'],"['black', 'red']","['aluminium', 'wood']","['oval', 'rectangle']",[],['store'],['lightweight'],qwen25_7b_standard
379,,tennis racket,0.13543048245866401,123.39169999999997,235.92516666666666,30.5985,22.71266666666665,37.61013749448709,132.24210526315792,207.17650000000003,33.02,32.695,18.865000000000002,70.63250000000001,141.2418925,329.21349999999995,216.64799999999997,1023.0989999999999,1.3000783944999998,1101.6,360.5405,126.076,8.99134783945,57.3052,184.90300000000002,27.182499999999997,9.037749999999999,[],"['blue', 'red', 'green', 'black']",['wood'],[],[],"['store', 'home', 'garage']",[],qwen25_1b_standard
380,,tennis racket,0.5359999999999999,64.175,262.5,17.775,2.5100000000000002,0.5930000000000002,67.6,68.375,18.025,5.255000000000001,25.0,72.65,297.42249999999996,148.25,103.75,9.181052631578947,0.442,300.0,2.29,20.240000000000002,0.45,89.1,86.8,11.12,4.154999999999999,['smooth'],"['or', 'blue', 'red', 'yellow', 'pink', 'silver', 'green', 'white', 'black']",[],"['oval', 'rectangle', 'cylinder']",[],"['store', 'home', 'gym']",[],phi3mini_4k_instruct_q4
381,,tennis racket,0.7745433399070589,55.73129411764706,1048.1416666666667,31.48611111111111,4.7841176470588245,1.1703894736842106,109.79236842105263,746.8875263157895,28.0,13.46848,23.98,72.845,293.94736842105254,35.242286842105266,35.28027777777778,3.103,0.29931231666666663,128.14093333333332,2.004975,4.099749999999999,0.2709375,24.552941176470586,22.374444444444446,13.592105263157896,4.225625,[],['black'],['aluminium'],['oval'],[],[],[],llava_7b_standard
382,,tennis racket,0.8305771599831578,36.498000000000005,234.15,27.19684210526316,2.1973684210526314,10.705320500000001,96.86333333333333,313.41999999999996,26.52777777777778,11.716015789473683,47.382777777777775,63.0111111111111,223.9603157894737,448.5988888888889,78.301,5.5865,205.6937368421053,316.4668421052632,8.024000000000001,12.855263157894736,16.83851,34.734210526315785,199.625,20.50657894736842,9.36,[],[],[],[],[],[],[],llama_30b_standard
383,,tennis racket,10.793000000000001,60.15999999999999,626.475,27.958333333333332,27.4475,41.373,66.455,689.7631578947369,27.25,25.95,21.77777777777778,72.9,294.365294117647,89.89500000000001,104.13000000000002,90.71900000000001,152.41666666666669,341.6666666666667,9.063157894736841,10.753499999999999,1.72005,25.821052631578947,376.78000000000003,24.4375,2.9566833333333333,[],"['blue', 'red', 'yellow', 'green', 'white', 'black']","['fiberglass', 'aluminium']","['rectangle', 'oval']",[],[],[],llama31_8b_standard
384,,skis,0.26749999999999996,103.30999999999999,117.525,1.45,1.35,2.55,202.0,200.5,136.0,9.3,-5.0,17.25,273.1499999999999,187.5,135.0,137.525,4.925,1470.0,4.95,49.6825,0.14299999999999996,72.4,91.7,4.25,2.525,"['grooved', 'smooth']","['blue', 'red', 'yellow', 'green', 'white', 'black']","['wood', 'metal', 'plastic']",[],[],['mountain'],[],qwen25_7b_standard
385,,skis,0.9047368421052631,67.10499999999999,170.275,8.055,6.645999999999999,0.16649999999999998,88.17736842105262,251.8024913,13.625,8.414999999999997,2.65,21.16,207.9875,107.476,91.9985,4.115,3.025,1370.025,2.9475000000000002,33.87,1.28355,26.97,63.79,3.016,2.19825,['metallic'],"['seal brown', 'red', 'green', 'black', 'white', 'blue']","['wood', 'metal', 'plastic']",[],[],['mountain'],[],qwen25_1b_standard
386,,skis,0.78175,132.5,146.75,128.85,1.9500000000000004,1.2449999999999999,148.0,146.5,133.275,5.005,-4.525,30.27,271.5109999999999,255.26315789473685,260.0,1.1,2.0949999999999998,402.5,5.225,9.2,0.22350000000000003,97.1,104.75,14.05,1.6535,"['rough', 'smooth']","['blue', 'red', 'yellow', 'purple', 'pink', 'silver', 'green', 'white', 'black', 'or']",[],"['oval', 'rectangle']",[],"['ski resort', 'outdoor', 'mountain', 'park']",[],phi3mini_4k_instruct_q4
387,,skis,1.6652631578947368,132.39473684210526,129.1157894736842,19.05263157894737,3.3577500000000002,1.8394736842105261,179.25,177.69473684210524,58.272222222222226,15.008888888888887,44.355,30.4,266.9684999999999,150.19941176470587,73.18076923076923,12.385,1.5664923076923076,372.1117647058823,2.3600000000000003,6.8125,0.7020472222222222,78.03529411764706,106.34805555555555,7.491805555555555,3.904705882352941,[],"['white', 'black']","['wood', 'metal', 'plastic']",['v-shaped'],[],"['mountain', 'ski resort']",[],llava_7b_standard
388,,skis,58.432500000000005,134.474,536.7317647058823,154.2320594594737,52.33421052631579,36.5385,142.73,1183.6,140.5365,98.96315789481527,14.465928571428572,24.492500000000003,214.55514285714284,298.26750000000004,58823529447796.14,63.20605263157895,13.738499999999998,739.54610625,13.147740761887672,48.85388888888889,21.332250000000005,83.6105,394.625,50064.2325,54.7475,[],[],['wood'],[],[],[],[],llama_30b_standard
389,,skis,1.7510000000000001,165.83333333333334,998.1842105263158,98.43333333333334,107.71210526315791,1.7155,165.60526315789474,1376.7411764705882,123.67894736842106,119.33684210526316,-0.7166666666666666,27.25,264.1449999999999,397.07349999999997,137.89849999999998,203.9985,3.71,2290.175,6.42,137.21052631578948,3.0899999999999994,19.11578947368421,127.03333333333333,60.01052631578948,5.546842105263157,[],"['blue', 'red', 'white', 'black', 'silver']","['wood', 'metal', 'plastic']",[],[],[],[],llama31_8b_standard
390,,train,3.95,3722.5,3800.0,132.0,11.8,177.575,3475.0,22750.0,840.8,197.5,18.89,69.0,293.1499999999999,17.15,2.9,2.2800000000000002,105000.0,787859.2375,311000.0,187500.0,3.1599999999999993,3095.0,3100.0,84.0,8.5,['metallic'],['red'],"['steel', 'aluminium', 'glass']",[],[],[],[],qwen25_7b_standard
391,,train,4.94225,14237.05975,1195755.6625,12322.262999999999,173.632,19.0085,14365.2945,170575.993,7146.786399062499,173.41175,13.439999999999998,59.955,261.0424999999999,4.573283944999999,2.2485,235.625,47317.81052631579,276994500.0,27706.641000000003,29258.052777777775,3.6737499999999996,5573.44845,123212.75,1940.2707750000002,67.52725000000001,[],"['blue', 'red', 'yellow', 'green']","['steel', 'aluminium']",[],[],[],[],qwen25_1b_standard
392,,train,3.975,2875.0,3250.0,832.97,74.035,115.85999999999999,43801.5,467011.5,1907.2400000000002,374.0,-3.75,63.81428571428571,296.22142857142853,0.0,0.0,71428.57142857143,79000.0,31275000.0,280000.0,705789.4736842106,2.925,2850.1400000000003,2940.0,117.176,14.05,['metallic'],"['blue', 'red', 'yellow', 'silver', 'orange', 'green', 'white', 'black']","['steel', 'aluminium', 'wood']","['rectangle', 'cylinder']",[],['airfield'],[],phi3mini_4k_instruct_q4
393,,train,2.9425,1894.5,88334635.00878571,28.648375,11.083333333333334,283.43333333333334,1333.4,306625.00625,3161.5127785714285,293.8854375,17.063157894736843,53.495000000000005,292.87499999999994,35.30769230769231,13.583333333333334,14.041580932722223,2317.8296666666665,27663309.53846154,99975.05413583333,890.3424369620121,2.8815789473684212,537.6327777777777,2125.205,55.325,8.462777777777777,[],[],['steel'],['rectangle'],[],[],[],llava_7b_standard
394,,train,70.20999999999998,662.3955,1654.1444999999999,62.422779922321034,11.662500000000001,64.197,1282.600884,2626.319,285089.3394436842,343.54499999999996,28.714583333333337,411.512451171875,186.06127444444442,59859.652717000004,6523.196526315789,23692441.692105263,25263.834948768203,78125125465869.9,54966.0367816,73068742.99238221,154.58364999999998,1764.3469259291362,14991699.296,56.774,20.5071,[],['red'],[],['rectangle'],[],[],[],llama_30b_standard
395,,train,11.3375,31264.914444444443,86066.15,229.9383333333333,84.42210526315789,304.0861111111111,55445.025,139907.5,1746.693,442.42105263157896,21.825,62.595000000000006,293.74249999999995,13.889500000000002,8.340499999999999,4.995,188681.525,423550.0,398852.5,256925.0,3.2370000000000005,3040.084210526316,6976.525,126.66882352941175,10.131578947368423,[],[],[],['rectangle'],[],[],[],llama31_8b_standard
396,,bed,0.8025000000000002,172.5,895.0,57.26899999999999,6.75,2.0,200.0,2000.0,72.05,7.0,18.35,69.8,293.1499999999999,130.0,60.0,55.0,10.5,12500.0,50.0,1085.0,1.6400000000000001,190.0,1925.0,60.0,6.1,[],['blue'],"['wood', 'fabric', 'leather', 'metal']",['rectangle'],[],['bedroom'],[],qwen25_7b_standard
397,,bed,0.7845000000000001,117.88410000000002,1313.99,103.9125,7.305555555555555,1.361842105263158,284.075,1693.4,75.9,7.3,19.6825,66.95,251.27749999999992,162.75,148.291,15.8875,14.5375,10421.052631578947,101.85,13.5,0.985,129.402,1419.8475,72.345,7.275,['soft'],"['blue', 'red', 'green', 'white', 'black']","['wool', 'cotton']","['square', 'oval', 'rectangle']",[],"['kitchen', 'living room', 'bedroom']",[],qwen25_1b_standard
398,,bed,0.18750000000000003,173.75,198.0,75.7,4.5375,2.0,172.25,453.5,71.95,6.475,20.275,66.15,293.9549999999999,352.5,297.5,61.53846153846154,50.25,862.5,56.1,136.55,1.56,113.96849999999999,162.5,69.825,4.55,"['smooth', 'soft']","['grey', 'seal brown', 'blue', 'red', 'pink', 'beige', 'green', 'white', 'black', 'navy blue']",[],"['rectangular cuboid', 'rectangle']",[],['bedroom'],[],phi3mini_4k_instruct_q4
399,,bed,0.7375,86.72222222222223,16454.526315789473,31.68421052631579,9.761333333333333,1.575263157894737,185.5,1890.0,65.9,6.39,20.98,62.9,295.89736842105253,562.5625,667.8333333333334,306.6203157894737,11.597411764705882,2214.4473684210525,30.546,27.59722222222222,1.0142105263157895,145.29894736842104,10005.555555555555,46.8421052631579,3.328888888888889,[],['white'],"['wood', 'fabric', 'metal']",['rectangle'],[],['bedroom'],[],llava_7b_standard
400,,bed,1.2710526315789474,173.73241023848684,964.9055555555556,46.973684210526315,4.409776389403646,2.0195,169.845,50001696.94202762,86.72,5.991052631578947,20.710526315789473,69.11235294117647,252.4815789473684,4998.894736842105,166666666667146.72,9417.8295,103.14000000000001,55558611118076.23,117.84857894736842,154.885,1.895,52631703.80080463,1319.3156661184212,80.41578947368421,13.379629629629628,[],[],['wood'],['rectangle'],[],['bedroom'],[],llama_30b_standard
401,,bed,1.1631578947368417,179.27777777777777,1175.8117647058823,65.925,7.062499999999998,1.9134999999999995,191.7,1927.25,75.6263157894737,16.447499999999998,20.4,69.175,294.6424999999999,869.199,719.95,580.2626315789473,72.75,30688.25,77.05,4582.75,1.725,143.77777777777777,1716.888888888889,41.65,7.565,[],"['grey', 'seal brown', 'blue', 'beige', 'white', 'black']",[],"['oval', 'rectangle']",[],[],[],llama31_8b_standard
402,,carrot,0.12999999999999998,11.5,100.0,5.3,0.5,0.18749999999999997,14.5,100.0,6.0,0.5,15.868421052631579,67.0,297.1499999999999,0.4722222222222222,0.39249999999999996,0.4375,0.21000000000000002,60.0,0.5,2.425,0.12999999999999998,4.875,23.05,2.05,0.45,[],['orange'],[],['cylindrical'],[],"['grocery', 'store']",['edible'],qwen25_7b_standard
403,,carrot,0.19875,5.867500000000001,76.05,1.6625,1.05483,0.74548625,6.45,125.34,1.78375,1.02175,11.437500000000002,61.620000000000005,252.52999999999992,179.70499999999998,933.2798124999999,1.026,0.44375,253.9242,1.0105,0.9453283945,0.23327000000000003,3.6275,77.904,1.45,0.85645,['soft'],['orange'],[],"['cylindrical', 'round']",[],[],['edible'],qwen25_1b_standard
404,,carrot,0.0413,14.26,57.55,3.7950000000000004,0.25599999999999995,0.08760000000000003,9.51,83.6,3.96,0.2700000000000001,18.975,59.839999999999996,293.8524999999999,0.061875,0.409375,0.066,0.1295,96.1,0.46449999999999997,6.832499999999999,0.025375,3.725,41.325,2.375,0.16450000000000004,[],['orange'],"['water', 'soil']","['cylindrical', 'conical', 'oval']",[],"['grocery', 'home', 'market', 'farm', 'garden', 'store', 'supermarket']",[],phi3mini_4k_instruct_q4
405,,carrot,0.360387105,20.121052631578948,7588.676470588235,4.868055555555555,0.6905555555555556,0.4157894736842105,20.2,4282.142857142857,5.910526315789474,3.336,16.380000000000003,55.33,301.7218689999999,0.812,1.2815789473684212,0.8310526315789474,0.917635018125,160.41875,0.9221704383333333,3.3949,0.1717388888888889,6.873529411764705,1610.7222222222224,1.84375,2.3479375,[],['orange'],[],['oval'],[],['garden'],[],llava_7b_standard
406,,carrot,1.232518382352941,8.586111111111112,73.39500000000001,7.71578947368421,1.7225000000000001,3.898146447909016,87.8125,148.302,11.955302630712993,3.3597796489951195,23.236315789473686,44.51882352941177,267.70789473684204,1.0287783945000002,1.7860000000000003,7.665000000000001,34021.393828945,214.53000000000003,3.409485217466667,52631578947378.55,0.3725409999999999,11.496581944444443,210.5528149609375,3.7949631578947365,1.8061316842105264,[],['orange'],[],[],[],[],[],llama_30b_standard
407,,carrot,0.0775,8.65263157894737,117.1470588235294,6.3100000000000005,0.2084,0.06755000000000001,9.374999999999998,71.76470588235294,6.195,0.17196000000000003,20.225,61.739999999999995,296.1349999999999,1.112,0.9684999999999999,0.8295,10.070875,49.695,0.827,2.2555,0.009265,5.885,19.107692307692307,0.6487499999999999,0.15550000000000003,[],"['yellow', 'orange', 'red']",[],"['cylindrical', 'oval']",[],[],['edible'],llama31_8b_standard
408,,kite,3.0,34.25,491.6666666666667,3.75,9.375,3.725,21.75,293.3333333333333,11.975,13.425,20.5,72.0,294.1499999999999,13.0,12.5,5.0,0.3675,50.0,0.5,0.95,3.075,21.5,467.5,5.575,9.4,[],"['blue', 'red', 'yellow', 'purple', 'green']","['fabric', 'cloth', 'nylon', 'paper']","['rhombus', 'triangle', 'rectangle']",[],['park'],[],qwen25_7b_standard
409,,kite,0.5209375,40.1215,254.527,8.802777777777779,6.365,0.4425,64.95750000000001,149.2875,12.202,5.334338265145,17.9755,66.245,221.833,14.373,8.9075,3.1665,0.28532,37.505500000000005,0.6006029888947368,0.6054,0.3045,27.524900000000002,137.28,9.625,6.3515,[],"['blue', 'red', 'green', 'white', 'black', 'yellow']",['paper'],['square'],[],['backyard'],[],qwen25_1b_standard
410,,kite,1.085,96.0,742.5,34.85,3.775,1.7774999999999999,103.5,812.5,40.5,4.475,24.0,71.32631578947368,295.9277777777777,0.4642857142857143,0.6,0.0,0.04120000000000001,130.0,0.25749999999999995,2.25,0.74,104.5,679.5,29.85,4.7,['smooth'],"['blue', 'red', 'yellow', 'purple', 'pink', 'orange', 'green', 'white', 'black']",[],"['rhombus', 'rectangle']",[],"['playground', 'beach', 'backyard', 'park']",[],phi3mini_4k_instruct_q4
411,,kite,1.145,23.672500000000003,411.28583333333336,12.35,6.2,2.3600000000000003,32.6828,1247.503333333333,13.4595,9.447222222222223,17.075,61.0,284.65833333333325,13.220588235294118,8.766666666666667,1.2495874999999999,0.26764705882352946,69.31363636363636,0.3337058823529412,0.8659714099473684,1.056578947368421,23.369999999999997,63375.159375,9.4,8.113157894736842,[],"['blue', 'green', 'red', 'yellow']",['paper'],['rhombus'],[],['park'],[],llava_7b_standard
412,,kite,2.567262500625,177.3741176470588,1111111120328.1943,32.51578947368421,4.598571428571428,2.1375,172.6169411764706,402.51423993351256,23.473684210526315,4.946315789473684,26.954615384615384,72.24615384615385,214.62727272727273,48.653777777777776,173.1052839,13.704493626315788,13.176842105263157,989.0071578947369,63.88216212978832,727.7148148148149,2.2545,10575.032057416269,1251.078947368421,26.49684210526316,3.4083888888888887,[],['red'],['paper'],[],[],[],[],llama_30b_standard
413,,kite,1.28,72.525,243.68421052631578,29.330000000000002,4.2985,1.5550000000000002,89.06,439.4736842105263,32.088499999999996,3.9405,18.995,61.00999999999999,292.3999999999999,9.992500000000001,14.2905,7.1819999999999995,0.33999999999999997,107.5865,0.4600000000000001,3.0325,1.22,59.775,247.5,30.071500000000004,4.575,[],[],[],[],[],[],[],llama31_8b_standard
414,,umbrella,1.44,92.5,835.0,23.425,4.875,1.4849999999999999,84.6,900.025,30.4,4.85,24.775,72.15,290.8999999999999,16.874000000000002,15.0495,11.0,0.5,485.0,0.9349999999999999,0.5,1.3,52.55,507.5,5.05,3.0,[],['black'],"['polyester', 'nylon']",['round'],[],['park'],[],qwen25_7b_standard
415,,umbrella,0.20231250000000003,5775.495789473684,573.525,12.475,6.2015,0.27225,63.830000000000005,526.1690000000001,12.871875,7.2495,17.605263157894736,67.02000000000001,238.37049999999994,37.799,67.7865,41.750421875,0.6639999999999999,235.8315,1.6715,3.55078394506,1.6383500000000002,52.25,158.361,8.962250000000001,7.02791665,[],"['blue', 'red', 'green', 'black', 'yellow']","['nylon', 'polyester']","['round', 'oval']",[],['street'],[],qwen25_1b_standard
416,,umbrella,0.8,116.0,1023.0,31.1,2.5,0.6499999999999999,106.75,1300.0,29.9,2.4,18.416666666666668,60.080000000000005,297.19999999999993,25.092,23.131,1.2505000000000002,0.5,292.5,0.9375,8.825,0.7074999999999999,99.75,1125.0,24.425,2.5,['smooth'],"['grey', 'blue', 'red', 'yellow', 'purple', 'pink', 'green', 'white', 'black']",[],"['rectangle', 'circular']",[],"['beach', 'park']",[],phi3mini_4k_instruct_q4
417,,umbrella,0.8647368421052631,83.97058823529412,9292.839789473685,33.35,3.5055555555555555,1.118421052631579,84.86764705882354,1252.2182161111111,25.98,3.6710526315789473,18.6678,65.27000000000001,292.23649999999986,19.44,29.43875,13.129749999999998,0.4995676684210527,199.03571428571428,0.6694444444444445,5.36585,1.0525000000000002,73.53333333333333,447.75333333333333,30.235294117647058,4.75,[],"['blue', 'black', 'red', 'white']",['nylon'],[],[],['beach'],[],llava_7b_standard
418,,umbrella,3.9835294117647058,123.42277777777778,583.5030328947369,31.122500000000002,15.404399999999999,8.02122,64.27505,693.106,30.7222638,13.107499999999998,24.10666666666667,52.169411764705885,243.01695999999998,114.66157894736841,97.5125,6.87855,57.795500000000004,573.9795,2.5872222222222225,23.876444444444445,17.856333333333332,65.298,696.1315789473684,28.505905000000002,20.9435,[],['black'],['plastic'],[],[],[],[],llama_30b_standard
419,,umbrella,5.805000000000001,86.1842105263158,388.94736842105266,31.55263157894737,3.8824999999999994,1.0342105263157892,107.63157894736842,650.5555555555555,32.81,2.91,16.91,52.28333333333333,294.8026315789473,17.2665,16.841500000000003,18.345,0.4625,258.6666666666667,1.5,7.5525,0.8931578947368423,97.0,623.6842105263158,35.85,4.602500000000001,[],"['blue', 'red', 'yellow', 'green', 'black']","['nylon', 'polyester']",[],[],[],[],llama31_8b_standard
420,,surfboard,1.5,150.0,1800.0,41.5,5.2,3.0,240.0,2415.7,66.625,8.025,23.771428571428572,72.0,298.1499999999999,217.5,185.0,67.525,2.6,2375.0,6.175,181.465,0.9724999999999999,52.220000000000006,675.0,24.0,3.75,['smooth'],['blue'],['wood'],['fish'],[],['beach'],[],qwen25_7b_standard
421,,surfboard,0.6157499999999999,122.00999999999999,781.775,44.8625,9.959999999999999,1.392,157.05,349.925,51.2375,7.1875,20.279999999999998,70.4975,358.6105263157894,1382.1945,198.86950000000002,63.512,20.619999999999997,5070.4375,18.5225,55.3125,0.5405,106.42875,334.684375,27.3375,4.035,[],"['red', 'blue', 'yellow', 'green']",['polyester'],[],[],['beach'],[],qwen25_1b_standard
422,,surfboard,2.15,121.0,1116.5,74.05,7.3,2.95,165.175,1915.0,78.0,7.375,25.025,75.0,296.11599999999993,285.0,275.0,18.025,5.9,2612.5,16.45,18.025,1.48,158.95,1424.4,78.3,7.375,['smooth'],"['blue', 'red', 'yellow', 'pink', 'orange', 'green', 'white', 'black', 'purple']",[],['fish'],[],"['beach', 'ocean', 'lake']",[],phi3mini_4k_instruct_q4
423,,surfboard,1.9368421052631577,147.76666666666668,10498.145747222223,68.10526315789474,6.88,3.1859374999999996,154.0364705882353,32326.402882352937,34.52777777777778,7.325,20.369999999999997,71.05499999999999,289.8474999999999,284.2763157894737,230.73470588235293,33.733333333333334,7.463157894736843,950.9906666666667,15.0,13.073529411764707,1.7700000000000002,105.88888888888889,7358162.882352941,46.11842105263158,6.51875,[],"['white', 'black']",['fiberglass'],[],[],['beach'],[],llava_7b_standard
424,,surfboard,1.7719444444444443,105.8085,68586.23684210527,51.40105263157895,7.488,2.2015000000000002,159.05783945,151593.5875,41.1625,6.50500000000005,28.490078284966305,137.8954198125,224.82777777777778,2261.5525000000002,675.372,236.08592679705134,15.275499999999997,52632105264155.234,13.693390151500001,140.91961370858021,1.4937578748570945,122.06800000000001,716.2947368421053,37.015,5.9799999999999995,[],[],['wood'],['rectangle'],[],['beach'],[],llama_30b_standard
425,,surfboard,1.922631578947368,188.42105263157896,916.6,50.27777777777778,5.5600000000000005,1.9544999999999995,183.94736842105263,1286.15,50.8625,5.784,20.56,66.8,295.6249999999999,919.9495,1007.5229999999999,822.2985000000001,6.2105263157894735,4274.331578947368,19.188888888888886,13.665000000000001,0.859,67.65,772.75,22.2625,11.99,['glossy'],[],"['fiberglass', 'wood']",[],[],[],[],llama31_8b_standard
426,,remote,0.49000000000000005,10.395,52.5,5.65,0.85,0.41500000000000004,23.1,152.5,6.225,0.6,20.725,71.2,293.8999999999999,50.0,50.0,0.0,0.4925,280.01,2.2,8.2,0.31249999999999994,9.904999999999998,50.525,5.8,0.7,[],"['black', 'grey', 'silver', 'white']","['rubber', 'metal', 'plastic']","['cylindrical', 'rectangle']",[],['living room'],[],qwen25_7b_standard
427,,remote,0.99975,26.910526315789475,167.8388,8.025,22.5487283945,1.7035,19.2,90.53999999999999,5.1165,14.4625,23.2,68.304,233.21499999999997,106.48499999999999,70.82300000000001,5.9495000000000005,3.529,1523.3822745000002,4.7057283945,23.2695,0.3408206789,26.038888888888888,100.46900000000001,4.42185,3.838,['metallic'],['blue'],[],"['sphere', 'cylinder']",[],[],[],qwen25_1b_standard
428,,remote,0.3131578947368421,18.225,102.10526315789474,7.363157894736842,1.5050000000000001,0.3194444444444444,21.77,89.25,8.805263157894737,1.3699999999999999,22.625,70.8,296.72894736842096,15.0,0.0,0.0,1.02,947.5,2.625,8.625,0.23421052631578948,12.45,58.0,5.373684210526315,1.368421052631579,"['metallic', 'smooth', 'matted', 'glossy']","['grey', 'seal brown', 'blue', 'red', 'silver', 'green', 'white', 'black']",[],"['sphere', 'rectangle', 'cube', 'cylinder']",[],[],[],phi3mini_4k_instruct_q4
429,,remote,0.3102777777777778,12.63861111111111,84.0808888888889,4.027777777777778,4.382352941176471,2.121,22.473684210526315,135.46373333333332,5.5,4.872222222222223,25.165,70.71666666666667,295.41894736842096,71.26666666666668,45.37627777777777,42.32368421052632,0.6162404152631579,68.76590625,1.6273684210526316,3.892105263157894,0.9278333333333332,13.36470588235294,80.23235294117647,2.6805555555555554,2.301470588235294,[],['black'],['plastic'],['rectangle'],[],['office'],[],llava_7b_standard
430,,remote,2.8957142857142855,61.785714285714285,5052.299999999999,23.890833333333333,18.724999999999998,4.524490909090909,28.523714285714284,383.0745666666667,13.3239419375,7.69423076923077,29.85625,64.5,7875.646153846153,6224.779411764706,7098.261388888889,508.8818388511111,17.787954739287756,319.54,325343.93166097335,112.03076923076924,11.560624999999998,31.7648257035236,128.63214285714284,90.87666666666665,8.740182942666667,[],['red'],[],[],[],[],[],llama_30b_standard
431,,remote,0.24400000000000005,15.331999999999999,163.25,6.163157894736843,5.456666666665001,1.6694999999999998,16.31,170.25,7.250000000000002,5.156665,21.597368421052632,70.385,293.88499999999993,139.87150000000003,140.9895,94.80277777777778,0.8150000000000001,277.5,2.53125,9.962,1.01675,15.23,167.5,6.473684210526316,2.29998166667,['metallic'],[],['plastic'],[],[],[],[],llama31_8b_standard
432,,toilet,1.5,80.0,800.0,35.7,4.05,1.47,81.25,755.0,23.175,5.8,20.15,72.5,295.1499999999999,80.0,50.0,47.5,33.275,21500.0,50.0,57.0,0.7474999999999999,57.25,597.5,16.55,1.675,['smooth'],['blue'],"['steel', 'ceramic', 'plastic']","['round', 'square', 'oval', 'rectangle']",[],"['restroom', 'bathroom']",[],qwen25_7b_standard
433,,toilet,0.679,209.1,1100.4684210526316,21.7,6.352222222222222,1.44825,110.3425,819.425,23.0105,7.022499999999999,20.02,73.875,200.57999999999998,100.39315789473683,50.91,38.2265,15.488499999999998,8276.5,22.07894736842105,142.3905,0.64091859575,88.50175,495.55,24.7865,7.404999999999999,"['rough', 'smooth']",['white'],"['ceramic', 'plastic', 'metal', 'glass']",['rectangle'],[],"['restroom', 'bathroom']",[],qwen25_1b_standard
434,,toilet,0.62,41.78,457.5,15.675,2.65,0.528,33.04,375.0,18.075,2.5,11.915000000000001,66.53,296.75499999999994,43.75,145.78947368421052,0.0,6.075,2054.7105263157896,23.1,9.6,0.5795,41.04,450.7,16.5385,2.5,"['rough', 'smooth']","['beige', 'blue', 'white', 'seal brown', 'black']",[],"['oval', 'rectangle', 'cylinder']",[],"['home', 'restaurant', 'gym', 'restroom', 'hotel', 'schoolhouse']",[],phi3mini_4k_instruct_q4
