,concept,model_name,colour,shape,location,texture,material,pattern,disposition,function,size,weight,temperature,value,scenario,context,colour_sum,shape_sum,location_sum,texture_sum,material_sum,pattern_sum,disposition_sum,function_sum,size_sum,weight_sum,temperature_sum,value_sum,scenario_sum,context_sum
150,skateboard,qwen25_7b_standard,"[1, 1, 1, 1, -1, -1, 1, -1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, -1, -1, -1, 1, -1, -1, 1, 1, -1, -1, 1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, 1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1]",8,14,12,-2,14,-10,-14,14,14,10,-14,-14,10,12
230,skateboard,llava_7b_standard,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, -1, -1, -1, -1, 1, 1, 1, -1, 1, -1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1]","[1, -1, 1, -1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, 1, -1, 1, -1, -1, 1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, -1, -1, -1, 1, 1, 1, 1, -1, -1, -1, 1, 1, -1]",-14,10,2,-14,14,-14,-14,14,12,8,-14,-8,-14,0
470,skateboard,llama_30b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,skateboard,llama31_8b_standard,"[-1, 1]","[1, 1]","[-1, 1]","[-1, -1]","[1, 1]","[1, -1]","[-1, -1]","[1, 1]","[1, 1]","[1, 1]","[-1, -1]","[1, 1]","[-1, -1]","[-1, 1]",0,2,0,-2,2,0,-2,2,2,2,-2,2,-2,0
60,skis,phi3mini_4k_instruct_q4,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,skis,llama_30b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,skis,llava_7b_standard,"[-1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, -1, 1, 1, 1]","[-1, -1, -1, -1, -1, 1, -1, -1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, -1, 1, 1, 1]","[1, -1, 1, 1, 1, -1, -1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, 1, -1, -1, -1]",-9,9,7,-5,9,-9,-9,9,7,3,-9,-9,-9,-7
140,skis,qwen25_7b_standard,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, 1, -1, -1, -1, 1, 1, -1, -1, 1, 1, -1, -1, -1, -1, 1, -1, 1, -1]","[1, -1, 1, 1, -1, -1, -1, 1, 1, -1, -1, 1, 1, 1, 1, -1, -1, -1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, -1, 1, -1, 1, 1]","[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, -1, 1, -1, 1, 1]",-19,19,-5,1,19,-19,-19,19,19,17,-19,-19,11,11
300,skis,qwen25_1b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,skis,llama31_8b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,snowboard,phi3mini_4k_instruct_q4,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,snowboard,qwen25_7b_standard,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1, -1, -1, -1, -1, 1, -1, 1, 1, 1, -1, -1, 1]","[-1, 1, 1, 1, -1, 1, -1, 1, -1, -1, -1, 1, 1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, 1, 1, -1, 1, 1, 1, -1, -1, -1, -1, 1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",-14,14,-2,0,14,-14,-14,14,14,-2,-14,-14,14,14
447,snowboard,llama_30b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,snowboard,qwen25_1b_standard,"[-1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1]","[-1, -1, 1, -1, -1, -1]","[1, 1, -1, 1, 1, 1]","[1, -1, 1, 1, -1, 1]","[-1, -1, -1, 1, -1, 1]","[-1, -1, -1, 1, -1, 1]","[1, 1, 1, -1, 1, 1]","[-1, -1, -1, 1, -1, -1]","[1, 1, 1, 1, 1, -1]","[-1, -1, -1, -1, -1, 1]","[1, 1, -1, 1, -1, -1]","[1, 1, -1, -1, 1, -1]","[1, 1, 1, -1, 1, -1]",-6,6,-4,4,2,-2,-2,4,-4,4,-4,0,0,2
207,snowboard,llava_7b_standard,"[-1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, -1]","[-1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, -1]","[-1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, -1, -1]","[1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, 1]","[1, -1, 1, 1, -1, 1]",-6,6,4,-6,4,-6,-6,6,6,2,-4,-6,-4,2
367,snowboard,llama31_8b_standard,"[-1, -1, -1]","[1, 1, 1]","[1, 1, 1]","[-1, -1, -1]","[1, 1, 1]","[-1, -1, -1]","[-1, -1, -1]","[1, 1, 1]","[1, 1, -1]","[-1, -1, -1]","[-1, 1, -1]","[-1, -1, -1]","[-1, -1, -1]","[1, -1, 1]",-3,3,3,-3,3,-3,-3,3,1,-3,-1,-3,-3,1
81,spoon,qwen25_7b_standard,"[-1, 1, -1, 1, -1, -1, -1, 1, 1, 1, 1, 1, -1, 1, 1, 1, -1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 1, -1, -1, 1, 1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1]",5,19,15,-11,19,-17,-19,19,19,-19,-19,-19,5,17
241,spoon,qwen25_1b_standard,"[-1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, 1, -1, -1, -1, -1, -1]","[1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, -1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, 1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, 1, -1, 1, -1, 1, 1, 1]","[1, -1, -1, -1, -1, 1, -1, -1, -1]","[-1, -1, 1, -1, -1, -1, 1, -1, 1]","[-1, -1, -1, -1, -1, -1, -1, 1, -1]","[-1, -1, 1, 1, -1, -1, -1, 1, -1]",-9,9,-7,7,7,-9,-7,9,-7,1,-5,-3,-7,-3
401,spoon,llama_30b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,spoon,llava_7b_standard,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1, 1, 1, 1, 1, 1, 1, 1, -1, 1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1]","[-1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, -1, 1, 1, 1, 1, -1, 1, -1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, -1, 1, 1, 1, 1, -1, 1, -1, 1, 1]",-12,12,6,-12,10,-10,-10,12,6,-10,-12,-12,-12,6
1,spoon,phi3mini_4k_instruct_q4,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,spoon,llama31_8b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,sports ball,llama_30b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,sports ball,qwen25_1b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,sports ball,phi3mini_4k_instruct_q4,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,sports ball,llama31_8b_standard,"[-1, -1]","[1, 1]","[-1, -1]","[1, 1]","[-1, -1]","[-1, -1]","[-1, -1]","[1, 1]","[1, -1]","[-1, 1]","[1, -1]","[-1, 1]","[1, 1]","[1, 1]",-2,2,-2,2,-2,-2,-2,2,0,0,0,0,2,2
163,sports ball,llava_7b_standard,"[-1, -1, -1, -1, -1]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1]","[1, 1, 1, 1, -1]","[-1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[1, 1, 1, -1, 1]","[-1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1]","[1, 1, 1, 1, -1]",-5,5,5,-5,3,-5,-5,5,5,3,-5,-5,-5,3
83,sports ball,qwen25_7b_standard,"[-1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1, -1, 1, -1, -1, -1, -1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, 1, -1, 1, -1, 1, 1, -1, 1]","[1, 1, 1, 1, -1, 1, 1, -1, 1]",-9,9,-3,-9,9,-9,-9,9,9,9,-9,-9,1,5
6,stop sign,phi3mini_4k_instruct_q4,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,stop sign,qwen25_1b_standard,"[1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, -1, -1, -1, -1, 1, 1, -1, 1, 1, 1]","[-1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1]","[1, -1, -1, 1, -1, 1, -1, 1, -1, 1, -1, -1, -1]","[1, -1, -1, 1, -1, 1, -1, 1, -1, 1, -1, -1, -1]","[-1, 1, 1, -1, 1, -1, 1, -1, 1, -1, 1, 1, 1]","[1, -1, -1, 1, -1, 1, -1, 1, -1, 1, -1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, -1, -1, 1, -1, 1, -1, 1, -1, 1, -1, 1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1]","[-1, 1, 1, -1, 1, -1, 1, -1, 1, -1, 1, 1, 1]",-11,13,3,-9,11,-3,-3,3,1,-13,-13,-1,-11,3
86,stop sign,qwen25_7b_standard,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, -1, 1, 1, -1, -1, 1, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",20,20,20,-20,-16,-20,-20,20,-2,-20,-20,-20,16,20
166,stop sign,llava_7b_standard,"[-1, 1, 1, -1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, -1]","[-1, 1, 1, 1, 1, -1, 1]","[-1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, 1, -1, 1, -1]","[-1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, 1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1]","[1, -1, 1, 1, 1, 1, -1]",3,5,3,-7,-3,-7,-7,7,-5,-7,-7,-7,-7,3
326,stop sign,llama31_8b_standard,[-1],[1],[-1],[-1],[1],[1],[-1],[1],[1],[-1],[-1],[-1],[-1],[-1],-1,1,-1,-1,1,1,-1,1,1,-1,-1,-1,-1,-1
406,stop sign,llama_30b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,suitcase,qwen25_7b_standard,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1, 1, -1, 1, -1, 1, -1, -1, -1, -1, 1, -1, 1, -1, 1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, 1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, 1, -1]","[-1, -1, 1, -1, -1, -1, -1, 1, -1, -1, -1, 1, 1, 1, -1, 1, 1]","[-1, 1, 1, 1, -1, 1, -1, 1, 1, -1, -1, 1, 1, 1, 1, 1, 1]",17,17,17,-17,17,-17,-17,17,17,-3,-17,-11,-3,7
73,suitcase,phi3mini_4k_instruct_q4,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,suitcase,qwen25_1b_standard,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1]","[-1, 1, -1, -1, -1, -1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, -1, -1, -1, 1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, 1, 1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, 1, 1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, -1, -1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, 1, 1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, -1, -1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, 1, 1, -1]","[1, 1, 1, -1, -1, 1, 1, 1, -1, -1, 1]","[-1, -1, -1, -1, -1, -1, 1, 1, -1, -1, 1]","[1, 1, 1, -1, 1, 1, 1, 1, -1, -1, 1]",-11,11,-9,1,3,-7,-7,7,-7,7,-7,3,-5,5
473,suitcase,llama_30b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,suitcase,llama31_8b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,suitcase,llava_7b_standard,"[-1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, -1, 1, 1]","[1, 1, 1, 1, -1, 1, -1]","[-1, -1, -1, -1, 1, -1, -1]","[1, 1, 1, 1, -1, 1, 1]","[-1, -1, -1, -1, 1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","[1, 1, -1, -1, 1, 1, 1]","[-1, -1, -1, -1, -1, -1, -1]","[1, 1, -1, -1, -1, 1, -1]","[-1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, -1, 1, -1, -1]",-7,5,3,-5,5,-5,-7,7,7,3,-7,-1,-7,1
402,surfboard,llama_30b_standard,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,surfboard,qwen25_1b_standard,"[-1, -1, -1, -1]","[1, 1, 1, 1]","[-1, -1, 1, -1]","[-1, 1, -1, 1]","[1, 1, 1, 1]","[-1, 1, -1, -1]","[-1, 1, -1, -1]","[1, -1, 1, 1]","[-1, 1, -1, -1]","[1, -1, 1, 1]","[-1, -1, -1, -1]","[1, -1, 1, 1]","[-1, -1, -1, -1]","[1, -1, 1, 1]",-4,4,-2,0,4,-2,-2,2,-2,2,-4,2,-4,2
2,surfboard,phi3mini_4k_instruct_q4,[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,surfboard,qwen25_7b_standard,"[1, 1, 1, 1, 1, -1, -1, -1, 1, 1, -1, 1, 1, 1, 1, -1, -1, -1, 1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, -1, -1, 1, -1, 1, 1, -1, -1, -1, 1, 1, 1, 1, -1, 1, -1]","[-1, -1, -1, -1, 1, 1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, -1, -1, 1, -1, -1, 1, -1, 1, 1, 1, -1, 1, 1, -1, -1, -1, 1, -1, 1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 1, 1, -1, 1, -1, 1, -1, 1, 1, -1, 1, 1, 1, 1, 1, 1, -1]","[1, 1, 1, 1, 1, -1, 1, -1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, -1]",4,20,4,-14,20,-16,-18,20,20,-2,-20,-20,10,12
