model,concept,domain,dimension,measurement,avg_mean,avg_std
qwen2.5:1.5b,sports ball,weight,weight,grams,598.1245,667.366233949191
qwen2.5:1.5b,sports ball,weight,weight,kilograms,58.045350000000006,175.2029877113296
qwen2.5:1.5b,sports ball,weight,weight,ounces,159.1335,270.5701638018073
qwen2.5:1.5b,sports ball,weight,weight,pounds,785.0044999999999,3495.7999335284667
qwen2.5:1.5b,stop sign,size,height,centimeters,83.4674,65.35630571953453
qwen2.5:1.5b,stop sign,size,height,feet,11.448421052631579,6.6206765877463125
qwen2.5:1.5b,stop sign,size,height,inches,12.973510947368421,8.430236490385818
qwen2.5:1.5b,stop sign,size,height,meters,7.945400000000001,33.43676190787933
qwen2.5:1.5b,stop sign,size,height,millimeters,269.0765,289.7266511599657
qwen2.5:1.5b,stop sign,size,length,centimeters,113.2708796185,104.96536673214591
qwen2.5:1.5b,stop sign,size,length,feet,10.320783500000001,2.8977488238054825
qwen2.5:1.5b,stop sign,size,length,inches,14.390780000000001,8.58446959766666
qwen2.5:1.5b,stop sign,size,length,meters,0.5905,0.19858777722497903
qwen2.5:1.5b,stop sign,size,length,millimeters,520.891,514.634790833062
qwen2.5:1.5b,stop sign,size,width,centimeters,73.09049999999999,60.945755560083704
qwen2.5:1.5b,stop sign,size,width,feet,10.40421052631579,6.266706840110126
qwen2.5:1.5b,stop sign,size,width,inches,15.3165,12.885026407668544
qwen2.5:1.5b,stop sign,size,width,meters,0.5389037166666667,0.18131341148697233
qwen2.5:1.5b,stop sign,size,width,millimeters,195.054,129.4169239888541
qwen2.5:1.5b,stop sign,temperature,temperature,celsius,11.872499999999999,6.939882355289833
qwen2.5:1.5b,stop sign,temperature,temperature,fahrenheit,54.175,14.32626865880333
qwen2.5:1.5b,stop sign,temperature,temperature,kelvin,272.981,24.809534436328462
qwen2.5:1.5b,stop sign,value,monetary_value,US dollars,1608.8535,3513.4025840505988
qwen2.5:1.5b,stop sign,value,monetary_value,euros,37.788,66.80533020020106
qwen2.5:1.5b,stop sign,value,monetary_value,pounds,1504.6,3762.620021380596
qwen2.5:1.5b,stop sign,weight,weight,grams,1025.8287605174,1156.2096541761243
qwen2.5:1.5b,stop sign,weight,weight,kilograms,191.4235,778.856716079307
qwen2.5:1.5b,stop sign,weight,weight,ounces,2185.1111499999997,6224.3193279421175
qwen2.5:1.5b,stop sign,weight,weight,pounds,675.781773006475,1872.7238525899247
qwen2.5:1.5b,suitcase,size,height,centimeters,33.774,19.095148019712674
qwen2.5:1.5b,suitcase,size,height,feet,11.225,1.0572431876795123
qwen2.5:1.5b,suitcase,size,height,inches,13.725,1.4909816617884581
qwen2.5:1.5b,suitcase,size,height,meters,1.8235,6.752671615543615
qwen2.5:1.5b,suitcase,size,height,millimeters,1115.157894736842,562.0878008873993
qwen2.5:1.5b,suitcase,size,length,centimeters,67.14500000000001,93.16450913925267
qwen2.5:1.5b,suitcase,size,length,feet,13.537,4.384173810423122
qwen2.5:1.5b,suitcase,size,length,inches,14.225,1.3999530067300945
qwen2.5:1.5b,suitcase,size,length,meters,0.210875,0.10064030204017096
qwen2.5:1.5b,suitcase,size,length,millimeters,2978.05,9920.675313786807
qwen2.5:1.5b,suitcase,size,width,centimeters,36.575,10.224165131274972
qwen2.5:1.5b,suitcase,size,width,feet,11.55,2.465018415645953
qwen2.5:1.5b,suitcase,size,width,inches,13.65,1.505253956541623
qwen2.5:1.5b,suitcase,size,width,meters,0.1895625,0.06299968018924675
qwen2.5:1.5b,suitcase,size,width,millimeters,407.20438125,333.38749533500675
qwen2.5:1.5b,suitcase,temperature,temperature,celsius,20.13888888888889,4.189642535487175
qwen2.5:1.5b,suitcase,temperature,temperature,fahrenheit,68.7,2.0988718774367183
qwen2.5:1.5b,suitcase,temperature,temperature,kelvin,275.4,6.972691091152077
qwen2.5:1.5b,suitcase,value,monetary_value,US dollars,68.78,57.34034017261418
qwen2.5:1.5b,suitcase,value,monetary_value,euros,87.712,83.97016867536007
qwen2.5:1.5b,suitcase,value,monetary_value,pounds,9.2915,8.293940257802682
qwen2.5:1.5b,suitcase,weight,weight,grams,2425.025,862.6176574974081
qwen2.5:1.5b,suitcase,weight,weight,kilograms,6.1947368421052635,3.1593729483713355
qwen2.5:1.5b,suitcase,weight,weight,ounces,166.136821054916,291.5471347794892
qwen2.5:1.5b,suitcase,weight,weight,pounds,5.3420000000000005,0.899307335792679
qwen2.5:1.5b,surfboard,size,height,centimeters,122.00999999999999,23.852505109526753
qwen2.5:1.5b,surfboard,size,height,feet,9.959999999999999,15.599439935965314
qwen2.5:1.5b,surfboard,size,height,inches,44.8625,18.773489672239524
qwen2.5:1.5b,surfboard,size,height,meters,0.61575,0.2810847175160055
qwen2.5:1.5b,surfboard,size,height,millimeters,781.775,621.5232661733081
qwen2.5:1.5b,surfboard,size,length,centimeters,157.05,37.83374294546018
qwen2.5:1.5b,surfboard,size,length,feet,7.1875,2.3011367328252996
qwen2.5:1.5b,surfboard,size,length,inches,51.2375,11.088601010426023
qwen2.5:1.5b,surfboard,size,length,meters,1.392,0.47369321628865946
qwen2.5:1.5b,surfboard,size,length,millimeters,349.925,381.7056000788814
qwen2.5:1.5b,surfboard,size,width,centimeters,106.42875,15.574378578039807
qwen2.5:1.5b,surfboard,size,width,feet,4.035,3.347744723965987
qwen2.5:1.5b,surfboard,size,width,inches,27.3375,7.693245071934346
qwen2.5:1.5b,surfboard,size,width,meters,0.5405,0.25980711468723344
qwen2.5:1.5b,surfboard,size,width,millimeters,334.684375,360.4816482133341
qwen2.5:1.5b,surfboard,temperature,temperature,celsius,20.28,3.568664795277448
qwen2.5:1.5b,surfboard,temperature,temperature,fahrenheit,70.4975,2.083170344501507
qwen2.5:1.5b,surfboard,temperature,temperature,kelvin,358.61052631578946,350.0171648882012
qwen2.5:1.5b,surfboard,value,monetary_value,US dollars,1382.1945,5561.33666227395
qwen2.5:1.5b,surfboard,value,monetary_value,euros,198.8695,188.72466540258003
qwen2.5:1.5b,surfboard,value,monetary_value,pounds,63.512,186.10800128731137
qwen2.5:1.5b,surfboard,weight,weight,grams,5070.4375,8916.085324419879
qwen2.5:1.5b,surfboard,weight,weight,kilograms,20.619999999999997,10.986000661128498
qwen2.5:1.5b,surfboard,weight,weight,ounces,55.3125,119.12600789323443
qwen2.5:1.5b,surfboard,weight,weight,pounds,18.5225,5.52740719172723
qwen2.5:1.5b,teddy bear,size,height,centimeters,26.159,9.219301206536322
qwen2.5:1.5b,teddy bear,size,height,feet,8.785,5.636654009343897
qwen2.5:1.5b,teddy bear,size,height,inches,12.447368421052632,2.301236001478971
qwen2.5:1.5b,teddy bear,size,height,meters,2.1639,4.739447668241522
qwen2.5:1.5b,teddy bear,size,height,millimeters,36.37,28.046598442779583
qwen2.5:1.5b,teddy bear,size,length,centimeters,22.8275,6.80385871554169
qwen2.5:1.5b,teddy bear,size,length,feet,7.0525,5.668228048563883
qwen2.5:1.5b,teddy bear,size,length,inches,11.789473684210526,2.219332917002591
qwen2.5:1.5b,teddy bear,size,length,meters,0.674,2.3132055680375663
qwen2.5:1.5b,teddy bear,size,length,millimeters,31.115,6.468976572436851
qwen2.5:1.5b,teddy bear,size,width,centimeters,24.54,7.397396412536678
qwen2.5:1.5b,teddy bear,size,width,feet,5.575,5.555994865671531
qwen2.5:1.5b,teddy bear,size,width,inches,12.1625,1.7476958515352963
qwen2.5:1.5b,teddy bear,size,width,meters,0.8962578394499999,2.8054900985974527
qwen2.5:1.5b,teddy bear,size,width,millimeters,27.22,8.84692036812811
qwen2.5:1.5b,teddy bear,temperature,temperature,celsius,25.31,5.2896025121782175
qwen2.5:1.5b,teddy bear,temperature,temperature,fahrenheit,70.94500000000001,21.099450603972457
qwen2.5:1.5b,teddy bear,temperature,temperature,kelvin,259.4872,104.72193300133854
qwen2.5:1.5b,teddy bear,value,monetary_value,US dollars,15.076999999999998,14.782139329538694
qwen2.5:1.5b,teddy bear,value,monetary_value,euros,11.386,7.460891297115139
qwen2.5:1.5b,teddy bear,value,monetary_value,pounds,3.3259999999999996,3.32683570220618
qwen2.5:1.5b,teddy bear,weight,weight,grams,173.60750000000002,128.5915077360947
qwen2.5:1.5b,teddy bear,weight,weight,kilograms,2.4942864743120903,1.5982879679614184
qwen2.5:1.5b,teddy bear,weight,weight,ounces,1.8215,0.9180716346319548
qwen2.5:1.5b,teddy bear,weight,weight,pounds,2.34775,1.0086709272471792
qwen2.5:1.5b,tennis racket,size,height,centimeters,123.39169999999999,55.119166724757186
qwen2.5:1.5b,tennis racket,size,height,feet,22.71266666666665,9.54829984560188
qwen2.5:1.5b,tennis racket,size,height,inches,30.5985,7.111173028559021
qwen2.5:1.5b,tennis racket,size,height,meters,0.13543048245866401,0.01243263198431064
qwen2.5:1.5b,tennis racket,size,height,millimeters,235.92516666666666,290.16592835738476
qwen2.5:1.5b,tennis racket,size,length,centimeters,132.2421052631579,64.69131244945297
qwen2.5:1.5b,tennis racket,size,length,feet,32.695,3.301112252751057
qwen2.5:1.5b,tennis racket,size,length,inches,33.02,1.6219467041524855
qwen2.5:1.5b,tennis racket,size,length,meters,37.61013749448709,58.765094482494476
qwen2.5:1.5b,tennis racket,size,length,millimeters,207.17649999999998,183.27821587253914
qwen2.5:1.5b,tennis racket,size,width,centimeters,57.3052,30.719017628549874
qwen2.5:1.5b,tennis racket,size,width,feet,9.037749999999999,7.275491749522394
qwen2.5:1.5b,tennis racket,size,width,inches,27.182499999999997,12.021748657723371
qwen2.5:1.5b,tennis racket,size,width,meters,8.99134783945,16.05580808081137
qwen2.5:1.5b,tennis racket,size,width,millimeters,184.903,165.92671867265284
qwen2.5:1.5b,tennis racket,temperature,temperature,celsius,18.865000000000002,3.6224846082270807
qwen2.5:1.5b,tennis racket,temperature,temperature,fahrenheit,70.63250000000001,7.138005673855969
qwen2.5:1.5b,tennis racket,temperature,temperature,kelvin,141.2418925,137.50381935747924
qwen2.5:1.5b,tennis racket,value,monetary_value,US dollars,329.21349999999995,360.8118436216189
qwen2.5:1.5b,tennis racket,value,monetary_value,euros,216.648,214.07210579615457
qwen2.5:1.5b,tennis racket,value,monetary_value,pounds,1023.0989999999999,2811.5177143219844
qwen2.5:1.5b,tennis racket,weight,weight,grams,1101.6,641.4671833916534
qwen2.5:1.5b,tennis racket,weight,weight,kilograms,1.3000783945,0.11685939326817177
qwen2.5:1.5b,tennis racket,weight,weight,ounces,126.076,8.24291363919081
qwen2.5:1.5b,tennis racket,weight,weight,pounds,360.54049999999995,535.0961717935926
qwen2.5:1.5b,tie,size,height,centimeters,47.3565,24.16157568820465
qwen2.5:1.5b,tie,size,height,feet,10.203333333333333,1.2147960371044622
qwen2.5:1.5b,tie,size,height,inches,10.416666666666666,1.1147408034263075
qwen2.5:1.5b,tie,size,height,meters,28.587225,42.55401043235134
qwen2.5:1.5b,tie,size,height,millimeters,140.02249999999998,97.85894585010988
qwen2.5:1.5b,tie,size,length,centimeters,33.92,7.818103148597187
qwen2.5:1.5b,tie,size,length,feet,8.61,3.2652315143195074
qwen2.5:1.5b,tie,size,length,inches,8.454,2.8928303386858087
qwen2.5:1.5b,tie,size,length,meters,21.91782105263158,20.49224797027129
qwen2.5:1.5b,tie,size,length,millimeters,60.299,36.034626899545856
qwen2.5:1.5b,tie,size,width,centimeters,26.466,13.222793876285634
qwen2.5:1.5b,tie,size,width,feet,6.88,3.5770614225999293
qwen2.5:1.5b,tie,size,width,inches,4.275,1.782406711222365
qwen2.5:1.5b,tie,size,width,meters,6.32275,12.778083979899662
qwen2.5:1.5b,tie,size,width,millimeters,36.17,27.581059481195844
qwen2.5:1.5b,tie,temperature,temperature,celsius,14.584999999999999,4.1316843767976374
qwen2.5:1.5b,tie,temperature,temperature,fahrenheit,60.29575,9.94285610706448
qwen2.5:1.5b,tie,temperature,temperature,kelvin,234.802695,97.61115378160576
qwen2.5:1.5b,tie,value,monetary_value,US dollars,25.0665,30.993113543257696
qwen2.5:1.5b,tie,value,monetary_value,euros,24.185,14.996853880590738
qwen2.5:1.5b,tie,value,monetary_value,pounds,5.932,11.162678229849586
qwen2.5:1.5b,tie,weight,weight,grams,43.235625,78.88342154505345
qwen2.5:1.5b,tie,weight,weight,kilograms,0.841,1.3177688480314387
qwen2.5:1.5b,tie,weight,weight,ounces,1.542,1.1883938741006703
qwen2.5:1.5b,tie,weight,weight,pounds,1.463421052631579,1.2730475820639346
qwen2.5:1.5b,toaster,size,height,centimeters,34.1,27.68934813244978
qwen2.5:1.5b,toaster,size,height,feet,7.709999999999999,4.544707737693661
qwen2.5:1.5b,toaster,size,height,inches,9.9,2.257152374587339
qwen2.5:1.5b,toaster,size,height,meters,0.17275000000000001,0.08720023841106954
qwen2.5:1.5b,toaster,size,height,millimeters,161.75,133.89287744902248
qwen2.5:1.5b,toaster,size,length,centimeters,28.475,5.237704901154604
qwen2.5:1.5b,toaster,size,length,feet,8.0905,4.467781122424725
qwen2.5:1.5b,toaster,size,length,inches,10.625,1.8628995509264865
qwen2.5:1.5b,toaster,size,length,meters,0.1515,0.054702544922998156
qwen2.5:1.5b,toaster,size,length,millimeters,238.1,152.43269437948499
qwen2.5:1.5b,toaster,size,width,centimeters,26.395,7.410836659919039
qwen2.5:1.5b,toaster,size,width,feet,6.1335,5.131591807001431
qwen2.5:1.5b,toaster,size,width,inches,9.5125,2.0430804270950635
qwen2.5:1.5b,toaster,size,width,meters,0.17175,0.05441736855085883
qwen2.5:1.5b,toaster,size,width,millimeters,130.25,128.1972492771285
qwen2.5:1.5b,toaster,temperature,temperature,celsius,198.4725,20.304397209782703
qwen2.5:1.5b,toaster,temperature,temperature,fahrenheit,352.78499999999997,22.13281143698792
qwen2.5:1.5b,toaster,temperature,temperature,kelvin,318.1795,225.71653131807415
qwen2.5:1.5b,toaster,value,monetary_value,US dollars,28.698947368421052,14.46647154044169
qwen2.5:1.5b,toaster,value,monetary_value,euros,19.9065,9.397614072899456
qwen2.5:1.5b,toaster,value,monetary_value,pounds,12.767,52.21002183489296
qwen2.5:1.5b,toaster,weight,weight,grams,440.4225,573.0154313791944
qwen2.5:1.5b,toaster,weight,weight,kilograms,2.681578947368421,2.4966761529812986
qwen2.5:1.5b,toaster,weight,weight,ounces,2.0454999999999997,1.0185049673030824
qwen2.5:1.5b,toaster,weight,weight,pounds,1.58,0.8692707167202679
qwen2.5:1.5b,toilet,size,height,centimeters,209.1,280.45068094844135
qwen2.5:1.5b,toilet,size,height,feet,6.352222222222222,3.121071753242608
qwen2.5:1.5b,toilet,size,height,inches,21.7,11.904399894245206
qwen2.5:1.5b,toilet,size,height,meters,0.679,0.2340299126180241
qwen2.5:1.5b,toilet,size,height,millimeters,1100.4684210526316,1312.5936893768053
qwen2.5:1.5b,toilet,size,length,centimeters,110.3425,130.82341380152184
qwen2.5:1.5b,toilet,size,length,feet,7.022499999999999,2.985424019958868
qwen2.5:1.5b,toilet,size,length,inches,23.0105,10.381874627901922
qwen2.5:1.5b,toilet,size,length,meters,1.44825,3.0975343653843193
qwen2.5:1.5b,toilet,size,length,millimeters,819.425,576.6906329950319
qwen2.5:1.5b,toilet,size,width,centimeters,88.50175,112.00874856897046
qwen2.5:1.5b,toilet,size,width,feet,7.404999999999999,5.575106796239305
qwen2.5:1.5b,toilet,size,width,inches,24.7865,23.450854832359973
qwen2.5:1.5b,toilet,size,width,meters,0.64091859575,0.23118445922975478
qwen2.5:1.5b,toilet,size,width,millimeters,495.55,378.56133133079953
qwen2.5:1.5b,toilet,temperature,temperature,celsius,20.02,2.880533576303273
qwen2.5:1.5b,toilet,temperature,temperature,fahrenheit,73.875,11.575649350889002
qwen2.5:1.5b,toilet,temperature,temperature,kelvin,200.57999999999998,119.80972568377348
qwen2.5:1.5b,toilet,value,monetary_value,US dollars,100.39315789473685,72.87031792107214
qwen2.5:1.5b,toilet,value,monetary_value,euros,50.91,54.735943908510016
qwen2.5:1.5b,toilet,value,monetary_value,pounds,38.2265,44.13786061576662
qwen2.5:1.5b,toilet,weight,weight,grams,8276.5,7999.1507937438355
qwen2.5:1.5b,toilet,weight,weight,kilograms,15.488499999999998,3.5974717364750544
qwen2.5:1.5b,toilet,weight,weight,ounces,142.3905,394.62378528196086
qwen2.5:1.5b,toilet,weight,weight,pounds,22.07894736842105,9.113883118466903
qwen2.5:1.5b,toothbrush,size,height,centimeters,11.484210526315788,2.13027467136015
qwen2.5:1.5b,toothbrush,size,height,feet,0.63255,0.9922308981598777
qwen2.5:1.5b,toothbrush,size,height,inches,2.453825,1.424999716297294
qwen2.5:1.5b,toothbrush,size,height,meters,1.3169499999999998,3.560155932052179
qwen2.5:1.5b,toothbrush,size,height,millimeters,38.0,50.984775849473465
qwen2.5:1.5b,toothbrush,size,length,centimeters,11.736842105263158,1.9175245982243145
qwen2.5:1.5b,toothbrush,size,length,feet,0.3345,0.2039730374338726
qwen2.5:1.5b,toothbrush,size,length,inches,1.6809999999999998,1.1764616888208292
qwen2.5:1.5b,toothbrush,size,length,meters,0.6449228394500001,2.320135059610757
qwen2.5:1.5b,toothbrush,size,length,millimeters,26.05,37.99338585097481
qwen2.5:1.5b,toothbrush,size,width,centimeters,6.131578947368421,2.5649458802128855
qwen2.5:1.5b,toothbrush,size,width,feet,0.27215,0.14022098161192043
qwen2.5:1.5b,toothbrush,size,width,inches,0.5507500000000001,0.19777895023964187
qwen2.5:1.5b,toothbrush,size,width,meters,0.16145,0.13667266888830637
qwen2.5:1.5b,toothbrush,size,width,millimeters,20.525,17.894041201649106
qwen2.5:1.5b,toothbrush,temperature,temperature,celsius,30.419999999999998,7.130630739061034
qwen2.5:1.5b,toothbrush,temperature,temperature,fahrenheit,78.81,35.234431425733796
qwen2.5:1.5b,toothbrush,temperature,temperature,kelvin,152.70749999999998,157.65612438652343
qwen2.5:1.5b,toothbrush,value,monetary_value,US dollars,8.2485,7.1149703368838315
qwen2.5:1.5b,toothbrush,value,monetary_value,euros,4.991,4.9103830914973585
qwen2.5:1.5b,toothbrush,value,monetary_value,pounds,0.6715,1.0675514285651904
qwen2.5:1.5b,toothbrush,weight,weight,grams,52.74947368421053,60.3163195599927
qwen2.5:1.5b,toothbrush,weight,weight,kilograms,25.3731808837755,54.68718363746532
qwen2.5:1.5b,toothbrush,weight,weight,ounces,0.31175,0.12332322741905773
qwen2.5:1.5b,toothbrush,weight,weight,pounds,0.353,0.13389312312830942
qwen2.5:1.5b,traffic light,size,height,centimeters,62.126315789473686,61.64132670453108
qwen2.5:1.5b,traffic light,size,height,feet,9.381499999999999,3.6024703147175345
qwen2.5:1.5b,traffic light,size,height,inches,10.341666666666667,7.655913708100579
qwen2.5:1.5b,traffic light,size,height,meters,2.085,3.110851127399398
qwen2.5:1.5b,traffic light,size,height,millimeters,274.055,387.80582156130936
qwen2.5:1.5b,traffic light,size,length,centimeters,43.312,55.937697824407614
qwen2.5:1.5b,traffic light,size,length,feet,17.157,29.303679147488413
qwen2.5:1.5b,traffic light,size,length,inches,13.084999999999999,9.856724928483573
qwen2.5:1.5b,traffic light,size,length,meters,1.10357142857145,0.6805235079686337
qwen2.5:1.5b,traffic light,size,length,millimeters,127.04749999999999,113.95403906723466
qwen2.5:1.5b,traffic light,size,width,centimeters,41.753750000000004,53.17963245045785
qwen2.5:1.5b,traffic light,size,width,feet,18.649291666666667,31.154676177967573
qwen2.5:1.5b,traffic light,size,width,inches,8.3095,4.839738438995927
qwen2.5:1.5b,traffic light,size,width,meters,8.925315789473686,34.16770685254431
qwen2.5:1.5b,traffic light,size,width,millimeters,135.53,104.30528119041014
qwen2.5:1.5b,traffic light,temperature,temperature,celsius,19.968888888888888,5.762537113713725
qwen2.5:1.5b,traffic light,temperature,temperature,fahrenheit,67.92,5.042096472907401
qwen2.5:1.5b,traffic light,temperature,temperature,kelvin,240.4205,96.61881877689306
qwen2.5:1.5b,traffic light,value,monetary_value,US dollars,18.454,55.53473907100142
qwen2.5:1.5b,traffic light,value,monetary_value,euros,7.54445888945,12.47754886290313
qwen2.5:1.5b,traffic light,value,monetary_value,pounds,6.237,24.134851650891214
qwen2.5:1.5b,traffic light,weight,weight,grams,2625.8611625,4948.707452428121
qwen2.5:1.5b,traffic light,weight,weight,kilograms,591.055909090909,1326.3657846307735
qwen2.5:1.5b,traffic light,weight,weight,ounces,1036.8845152544168,2639.6013795982335
qwen2.5:1.5b,traffic light,weight,weight,pounds,456.9344444444444,1396.349284465081
qwen2.5:1.5b,train,size,height,centimeters,14237.05975,7769.95055014788
qwen2.5:1.5b,train,size,height,feet,173.632,422.6141384612782
qwen2.5:1.5b,train,size,height,inches,12322.263,15848.223313265351
qwen2.5:1.5b,train,size,height,meters,4.94225,2.9528159953900914
qwen2.5:1.5b,train,size,height,millimeters,1195755.6625,3517851.8001119345
qwen2.5:1.5b,train,size,length,centimeters,14365.2945,7005.8201949668255
qwen2.5:1.5b,train,size,length,feet,173.41175,95.87145710567766
qwen2.5:1.5b,train,size,length,inches,7146.7863990625,8375.343287882868
qwen2.5:1.5b,train,size,length,meters,19.0085,2.4618184870452757
qwen2.5:1.5b,train,size,length,millimeters,170575.993,252874.42623087583
qwen2.5:1.5b,train,size,width,centimeters,5573.44845,8223.227048504334
qwen2.5:1.5b,train,size,width,feet,67.52725000000001,40.00345068915273
qwen2.5:1.5b,train,size,width,inches,1940.2707750000002,2160.4283011943453
qwen2.5:1.5b,train,size,width,meters,3.6737499999999996,2.129947414102542
qwen2.5:1.5b,train,size,width,millimeters,123212.75,274620.5371219435
qwen2.5:1.5b,train,temperature,temperature,celsius,13.440000000000001,4.501391597693926
qwen2.5:1.5b,train,temperature,temperature,fahrenheit,59.955,13.515662454313786
qwen2.5:1.5b,train,temperature,temperature,kelvin,261.04249999999996,59.62401554963533
qwen2.5:1.5b,train,value,monetary_value,US dollars,4.573283945,5.520407979154831
qwen2.5:1.5b,train,value,monetary_value,euros,2.2485,1.3948486995860312
qwen2.5:1.5b,train,value,monetary_value,pounds,235.625,829.4310531322058
qwen2.5:1.5b,train,weight,weight,grams,276994500.0,1076120678.9752524
qwen2.5:1.5b,train,weight,weight,kilograms,47317.81052631579,48603.05948021852
qwen2.5:1.5b,train,weight,weight,ounces,29258.052777777775,36723.624007791244
qwen2.5:1.5b,train,weight,weight,pounds,27706.641000000003,25810.10417643975
qwen2.5:1.5b,truck,size,height,centimeters,3141.2035,1296.6223531820342
qwen2.5:1.5b,truck,size,height,feet,1074.6706,4423.90673456164
qwen2.5:1.5b,truck,size,height,inches,7824.35,5378.06396660986
qwen2.5:1.5b,truck,size,height,meters,4.082,0.8535412301575989
qwen2.5:1.5b,truck,size,height,millimeters,16372.0,14569.888338986211
qwen2.5:1.5b,truck,size,length,centimeters,5240.0,2619.642402273538
qwen2.5:1.5b,truck,size,length,feet,1380.7985,4443.498153890013
qwen2.5:1.5b,truck,size,length,inches,5848.265,5165.745981312609
qwen2.5:1.5b,truck,size,length,meters,9.776,4.083741060918478
qwen2.5:1.5b,truck,size,length,millimeters,59167.7,221573.99564719494
qwen2.5:1.5b,truck,size,width,centimeters,2294.0526315789475,219.97132987030892
qwen2.5:1.5b,truck,size,width,feet,107.5975,246.45683003797728
qwen2.5:1.5b,truck,size,width,inches,7680.85,467.15187150714866
qwen2.5:1.5b,truck,size,width,meters,2.765263157894737,0.38475632145630145
qwen2.5:1.5b,truck,size,width,millimeters,3607.5,4136.400513795335
qwen2.5:1.5b,truck,temperature,temperature,celsius,15.648500000000002,5.601634418443847
qwen2.5:1.5b,truck,temperature,temperature,fahrenheit,70.53,10.804097663191936
qwen2.5:1.5b,truck,temperature,temperature,kelvin,365.585,396.2038125497373
qwen2.5:1.5b,truck,value,monetary_value,US dollars,52524.201,19409.72094149974
qwen2.5:1.5b,truck,value,monetary_value,euros,719519.599,2871845.176893887
qwen2.5:1.5b,truck,value,monetary_value,pounds,8025.0,1949.8650425633375
qwen2.5:1.5b,truck,weight,weight,grams,695396.3157894737,1040905.7406530917
qwen2.5:1.5b,truck,weight,weight,kilograms,10452.055,5311.150221093951
qwen2.5:1.5b,truck,weight,weight,ounces,9887.833333333334,3855.4455338787866
qwen2.5:1.5b,truck,weight,weight,pounds,8575.025,1648.5388304974488
qwen2.5:1.5b,umbrella,size,height,centimeters,5775.495789473684,24891.47460717185
qwen2.5:1.5b,umbrella,size,height,feet,6.2015,4.048572555462246
qwen2.5:1.5b,umbrella,size,height,inches,12.475,8.524693234178113
qwen2.5:1.5b,umbrella,size,height,meters,0.20231249999999998,0.10678485733744718
qwen2.5:1.5b,umbrella,size,height,millimeters,573.525,972.3336344642853
qwen2.5:1.5b,umbrella,size,length,centimeters,63.83,62.3010864144523
qwen2.5:1.5b,umbrella,size,length,feet,7.2495,3.500489401873912
qwen2.5:1.5b,umbrella,size,length,inches,12.871875,6.399542380586369
qwen2.5:1.5b,umbrella,size,length,meters,0.27225,0.20736742752901188
qwen2.5:1.5b,umbrella,size,length,millimeters,526.169,1098.5236132665561
qwen2.5:1.5b,umbrella,size,width,centimeters,52.25,36.978863094874534
qwen2.5:1.5b,umbrella,size,width,feet,7.02791665,4.473623402214271
qwen2.5:1.5b,umbrella,size,width,inches,8.962250000000001,2.1416486977879545
qwen2.5:1.5b,umbrella,size,width,meters,1.6383500000000002,4.25077603162677
qwen2.5:1.5b,umbrella,size,width,millimeters,158.36100000000002,150.46461482600102
qwen2.5:1.5b,umbrella,temperature,temperature,celsius,17.605263157894736,4.728574331093714
qwen2.5:1.5b,umbrella,temperature,temperature,fahrenheit,67.02000000000001,5.499052549973354
qwen2.5:1.5b,umbrella,temperature,temperature,kelvin,238.3705,96.71241081164298
qwen2.5:1.5b,umbrella,value,monetary_value,US dollars,37.799,53.31622809140512
qwen2.5:1.5b,umbrella,value,monetary_value,euros,67.7865,176.6227313043852
qwen2.5:1.5b,umbrella,value,monetary_value,pounds,41.750421875,104.55542397302013
qwen2.5:1.5b,umbrella,weight,weight,grams,235.8315,250.0322186665466
qwen2.5:1.5b,umbrella,weight,weight,kilograms,0.6639999999999999,0.3503742360150898
qwen2.5:1.5b,umbrella,weight,weight,ounces,3.55078394506,4.294983469226308
qwen2.5:1.5b,umbrella,weight,weight,pounds,1.6715,0.8745662082607463
qwen2.5:1.5b,vase,size,height,centimeters,19.7,4.592327697824984
qwen2.5:1.5b,vase,size,height,feet,4.6085,4.217719856684852
qwen2.5:1.5b,vase,size,height,inches,4.583333333333333,2.3152308994238693
qwen2.5:1.5b,vase,size,height,meters,0.146725,0.056310108235322044
qwen2.5:1.5b,vase,size,height,millimeters,52.989999999999995,70.02011665830118
qwen2.5:1.5b,vase,size,length,centimeters,19.395,6.819436232293385
qwen2.5:1.5b,vase,size,length,feet,4.734,4.43934727302633
qwen2.5:1.5b,vase,size,length,inches,5.675,2.912202096804337
qwen2.5:1.5b,vase,size,length,meters,0.11694249999999999,0.05778690726553713
qwen2.5:1.5b,vase,size,length,millimeters,41.268,40.45742682454184
qwen2.5:1.5b,vase,size,width,centimeters,17.065,6.111273017525631
qwen2.5:1.5b,vase,size,width,feet,4.46,3.670529862796952
qwen2.5:1.5b,vase,size,width,inches,3.9,1.465390194130093
qwen2.5:1.5b,vase,size,width,meters,0.14350000000000002,0.05000263150969894
qwen2.5:1.5b,vase,size,width,millimeters,23.294999999999998,6.527550923020944
qwen2.5:1.5b,vase,temperature,temperature,celsius,19.5,3.34165627596057
qwen2.5:1.5b,vase,temperature,temperature,fahrenheit,63.8745,13.062362756770833
qwen2.5:1.5b,vase,temperature,temperature,kelvin,240.70249999999996,95.64577256319551
qwen2.5:1.5b,vase,value,monetary_value,US dollars,21.471111111111114,13.753187390517619
qwen2.5:1.5b,vase,value,monetary_value,euros,25.688499999999998,15.000968837132874
qwen2.5:1.5b,vase,value,monetary_value,pounds,3.0105,3.4622999277176554
