model,emotion,dimension,definition_pval,std_cambridge,std_sentiwordnet,mean_cambridge,mean_sentiwordnet,significant,conf_cambridge,conf_sentiwordnet,conf_both
openai_gpt-5,anticipation,potency,2.198686679096048e-15,0.03953163290328391,0.026257141885589908,0.5765,0.65425,True,True,True,True
openai_gpt-5,anticipation,unpredictability,1.1384092437779789e-11,0.061,0.0157797338380595,0.387,0.199,True,True,True,True
openai_gpt-5,anticipation,valence,0.8849832829216884,0.05002749244165652,0.07446307809914925,0.6315,0.6345,False,True,True,True
openai_gpt-5,apprehension,activity,2.576936101740913e-06,0.03581113653599953,0.03188945750557698,0.5977499999999999,0.6367499999999999,True,True,True,True
openai_gpt-5,apprehension,arousal,7.3542168256395e-09,0.04159026328361003,0.03166129340377615,0.6255,0.68025,True,True,True,True
openai_gpt-5,apprehension,dominance,0.01771441612698035,0.061763662456172395,0.033451457367355455,-0.5705,-0.611,True,True,True,True
openai_gpt-5,apprehension,evaluation,6.574877094774939e-07,0.034172357249683545,0.038958311051687025,-0.6085,-0.6535,True,True,True,True
openai_gpt-5,apprehension,pleasure,0.0024713949330423847,0.046029881598804924,0.033166247903554,-0.5774999999999999,-0.62,True,True,True,True
openai_gpt-5,apprehension,potency,0.10129020239670324,0.01999843743896007,0.023764469276632286,0.29275,0.28450000000000003,False,True,True,True
openai_gpt-5,apprehension,unpredictability,0.5589780062218817,0.043692104549906956,0.03986226285598948,0.699,0.6910000000000001,False,True,True,True
openai_gpt-5,apprehension,valence,0.03551866692622747,0.025666125535421205,0.03787809393303733,-0.6124999999999999,-0.6355,True,True,True,True
openai_gpt-5,awe,activity,0.5446395726189923,0.033829535911685235,0.04192552921550306,0.6082500000000001,0.6134999999999999,False,True,True,True
openai_gpt-5,awe,arousal,0.38995168856462137,0.03249615361854383,0.03872983346207416,0.693,0.7,False,True,True,True
openai_gpt-5,awe,dominance,0.021228767536912906,0.04322904116447645,0.04646235034950341,-0.5725,-0.6074999999999999,True,True,True,True
openai_gpt-5,awe,evaluation,4.155482150899877e-20,0.05721396245672904,0.08426149773176357,0.29375,0.505,True,True,True,True
openai_gpt-5,awe,pleasure,4.807722758949161e-11,0.06204836822995428,0.08554969316134337,0.27999999999999997,0.5075,True,True,True,True
openai_gpt-5,awe,potency,0.0005651115110984914,0.03331572451560974,0.031108680460604565,0.29275,0.2665,True,True,True,True
openai_gpt-5,awe,unpredictability,0.16881481674162999,0.032496153618543855,0.04538722287164087,0.732,0.75,False,True,True,True
openai_gpt-5,awe,valence,5.534587162490418e-10,0.05068283733178323,0.09522998477370456,0.2675,0.49250000000000005,True,True,True,True
openai_gpt-5,boredom,activity,0.3346403140362877,0.03073678577860736,0.03290516676754579,0.22949999999999998,0.2365,False,True,True,True
openai_gpt-5,boredom,arousal,0.042863010987961886,0.030232432915661946,0.02149273132945182,0.229,0.21675,True,True,True,True
openai_gpt-5,boredom,dominance,0.34786222787171783,0.04510820324508615,0.05191098149717457,-0.3805,-0.3655,False,True,True,True
openai_gpt-5,boredom,evaluation,0.26966466980085885,0.0474236228055175,0.04985917668794782,-0.5290000000000001,-0.54125,False,True,True,True
openai_gpt-5,boredom,pleasure,0.041617427394845044,0.06778458526833368,0.04472135954999579,-0.4605,-0.5,True,True,True,True
openai_gpt-5,boredom,potency,0.7786793297906341,0.032824343100814675,0.03747999466382032,0.29775,0.2955,False,True,True,True
openai_gpt-5,boredom,unpredictability,0.006151569984051987,0.054120236510939224,0.014491376746189446,0.22900000000000004,0.19000000000000003,True,True,True,True
openai_gpt-5,boredom,valence,0.6571490545603426,0.05370986873936668,0.04198511641046145,-0.5205,-0.5135000000000001,False,True,True,True
openai_gpt-5,contempt,activity,0.0009298861930895881,0.03157431709475282,0.034409301068170514,0.34325,0.369,True,True,True,True
openai_gpt-5,contempt,arousal,0.005600340127153712,0.041605288125429456,0.0281069386451104,0.372,0.39499999999999996,True,True,True,True
openai_gpt-5,contempt,dominance,0.9526524147142276,0.054632865566433535,0.048298550702893774,0.6244999999999998,0.6235,False,True,True,True
openai_gpt-5,contempt,evaluation,1.313968524156648e-07,0.038729833462074204,0.04978955713801842,-0.725,-0.784,True,True,True,True
openai_gpt-5,contempt,pleasure,1.4144565885248202e-08,0.043011626335213125,0.04574658457196561,-0.6199999999999999,-0.7234999999999999,True,True,True,True
openai_gpt-5,contempt,potency,0.26631909955431615,0.037563279941985904,0.03536859482648413,0.718,0.70875,False,True,True,True
openai_gpt-5,contempt,unpredictability,0.020555168803371403,0.0708519583356734,0.11386395390991828,0.35000000000000003,0.4250000000000001,True,True,True,True
openai_gpt-5,contempt,valence,8.805188950893422e-05,0.050127337850717754,0.044373415464667595,-0.7034999999999999,-0.771,True,True,True,True
openai_gpt-5,disappointment,activity,0.5846806560226532,0.01828763243287659,0.017916472867168912,0.33575,0.33799999999999997,False,True,True,True
openai_gpt-5,disappointment,arousal,0.5694208963990579,0.019209372712298542,0.019435791725576804,0.33399999999999996,0.3365,False,True,True,True
openai_gpt-5,disappointment,dominance,0.05392222729334853,0.0574108003776293,0.05080354318352215,-0.5080000000000001,-0.5429999999999999,False,True,True,True
openai_gpt-5,disappointment,evaluation,0.1928050171627978,0.041047990206586234,0.030376800358168077,-0.62725,-0.6165,False,True,True,True
openai_gpt-5,disappointment,pleasure,0.13036938223305863,0.034910600109422346,0.023637893307145625,-0.6125,-0.5974999999999999,False,True,True,True
openai_gpt-5,disappointment,potency,0.14298335302224682,0.020938899206978386,0.022310311517323104,0.30625,0.3135,False,True,True,True
openai_gpt-5,disappointment,unpredictability,0.021865841119276343,0.0412189276910499,0.03998437194704951,0.389,0.35750000000000004,True,True,True,True
openai_gpt-5,disappointment,valence,0.1569590825389535,0.03170173496829473,0.020217566619155747,-0.625,-0.6125,False,True,True,True
openai_gpt-5,disgust,activity,0.13112606788995435,0.03957192818147733,0.038567311288188084,0.6287499999999999,0.64225,False,True,True,True
openai_gpt-5,disgust,arousal,0.8379207304963098,0.033614542983655134,0.04128861828639945,0.6727500000000001,0.6745000000000001,False,True,True,True
openai_gpt-5,disgust,dominance,0.06790450527345045,0.33421400329728856,0.1924389513586062,-0.211,-0.3785,False,False,True,False
openai_gpt-5,disgust,evaluation,0.12821855376649408,0.02479793338163487,0.022533308678487518,-0.8752500000000001,-0.8835000000000001,False,True,True,True
openai_gpt-5,disgust,pleasure,0.5308833462880025,0.0248746859276655,0.02384848003542365,-0.8525,-0.8574999999999999,False,True,True,True
openai_gpt-5,disgust,potency,0.3056154592679313,0.07848526931851607,0.08821812455499153,0.38275000000000003,0.40225,False,True,True,True
openai_gpt-5,disgust,unpredictability,0.0052668239140571185,0.048072861366887654,0.03734635189680512,0.367,0.3255,True,True,True,True
openai_gpt-5,disgust,valence,0.2147027026269761,0.028613807855648977,0.019202864369671523,-0.8425,-0.8524999999999998,False,True,True,True
openai_gpt-5,distraction,activity,4.49020217863644e-27,0.024787849846245245,0.06086409039819785,0.3857499999999999,0.6082500000000001,True,True,True,True
openai_gpt-5,distraction,arousal,2.045809363406875e-48,0.028168022649806296,0.03908244490816816,0.39375,0.68225,True,True,True,True
openai_gpt-5,distraction,dominance,6.555828893834843e-10,0.09204754206387045,0.028508770580296855,-0.38150000000000006,-0.6064999999999998,True,True,True,True
openai_gpt-5,distraction,evaluation,5.969955897664616e-09,0.05883823161856583,0.040705497171758004,-0.60075,-0.67675,True,True,True,True
openai_gpt-5,distraction,pleasure,0.005067970765817104,0.05156306817868773,0.0540624638728203,-0.6325,-0.6834999999999999,True,True,True,True
openai_gpt-5,distraction,potency,3.794107819334803e-08,0.02961313053359945,0.028998922393771807,0.33925,0.29874999999999996,True,True,True,True
openai_gpt-5,distraction,unpredictability,8.108673676637071e-05,0.062327762674429445,0.035703641270884386,0.6194999999999999,0.6945,True,True,True,True
openai_gpt-5,distraction,valence,0.007782830582452476,0.0514076842505087,0.04833218389437828,-0.6164999999999999,-0.6619999999999999,True,True,True,True
openai_gpt-5,ecstasy,activity,0.0404662701098363,0.023386694935368706,0.01989974874213242,0.8932500000000001,0.883,True,True,True,True
openai_gpt-5,ecstasy,arousal,0.00377233063154668,0.012939764294607501,0.017029386365926373,0.94025,0.93,True,True,True,True
openai_gpt-5,ecstasy,dominance,7.764594473807515e-17,0.21237408033938607,0.09373366524360391,0.43150000000000005,-0.5820000000000001,True,False,True,False
openai_gpt-5,ecstasy,evaluation,1.5512011552027545e-08,0.006666145812986698,0.011177544453054088,0.9782500000000001,0.9647500000000001,True,True,True,True
openai_gpt-5,ecstasy,pleasure,0.0002814747395391919,0.0035707142142714274,0.00963068014212912,0.9814999999999999,0.9715,True,True,True,True
openai_gpt-5,ecstasy,potency,0.12557746203809805,0.06313477647065838,0.22746648104720837,0.782,0.723,False,True,False,False
openai_gpt-5,ecstasy,unpredictability,0.0003273814127878502,0.030899029110960735,0.04667976006793523,0.6794999999999999,0.731,True,True,True,True
openai_gpt-5,ecstasy,valence,3.5024771586508668e-06,0.010049875621120901,0.0078102496759066605,0.9730000000000001,0.9570000000000001,True,True,True,True
openai_gpt-5,fear,activity,0.10537660325290799,0.029116146723081316,0.027459060435491945,0.8085000000000001,0.819,False,True,True,True
openai_gpt-5,fear,arousal,0.0008572341469901788,0.017012862780849076,0.011616260155488953,0.84575,0.85725,True,True,True,True
openai_gpt-5,fear,dominance,0.654285317777316,0.060072872413428006,0.040311288741492736,-0.6824999999999999,-0.6749999999999999,False,True,True,True
openai_gpt-5,fear,evaluation,0.05611155286955638,0.03201562118716422,0.030593095626301046,-0.8150000000000001,-0.8012499999999999,False,True,True,True
openai_gpt-5,fear,pleasure,0.38582194272077197,0.033166247903554026,0.02998332870112993,-0.78,-0.789,False,True,True,True
openai_gpt-5,fear,potency,0.19233143473581954,0.023546496554689406,0.03274045662479373,0.21825,0.22675,False,True,True,True
openai_gpt-5,fear,unpredictability,0.0034022201772085114,0.03508560958569768,0.06857659950741216,0.633,0.5765,True,True,True,True
openai_gpt-5,fear,valence,0.13743948797449324,0.036996621467371885,0.021650635094610987,-0.7725000000000001,-0.7875000000000002,False,True,True,True
openai_gpt-5,grief,activity,5.127025686916801e-05,0.11160169129542796,0.13637356782016083,0.46725000000000005,0.5885,True,True,True,True
openai_gpt-5,grief,arousal,1.6091174215609573e-06,0.049686517285879486,0.09706666523580584,0.37749999999999995,0.47074999999999995,True,True,True,True
openai_gpt-5,grief,dominance,0.020727958958928084,0.04497499305169486,0.043116122274620215,-0.7935000000000001,-0.759,True,True,True,True
openai_gpt-5,grief,evaluation,0.003950041228016027,0.019233759382918325,0.011575836902790206,-0.9352499999999999,-0.9460000000000001,True,True,True,True
openai_gpt-5,grief,pleasure,0.5164774221398412,0.023637893307145594,0.023425413550244918,-0.9275,-0.9224999999999998,False,True,True,True
openai_gpt-5,grief,potency,0.27987884405414354,0.029223278392404916,0.015163690184120752,0.21100000000000002,0.20525000000000002,False,True,True,True
openai_gpt-5,grief,unpredictability,0.002402810380152849,0.02596150997149432,0.040727754664356366,0.696,0.7325,True,True,True,True
openai_gpt-5,grief,valence,0.58437120712803,0.01681517172080023,0.02193171219946128,-0.9135,-0.9169999999999998,False,True,True,True
openai_gpt-5,interest,activity,0.2910014339072986,0.04731212846617661,0.05613321209408918,0.54375,0.53125,False,True,True,True
openai_gpt-5,interest,arousal,0.5087518939719486,0.020922475952907662,0.025416530054277655,0.5965,0.593,False,True,True,True
openai_gpt-5,interest,dominance,0.14579240736791096,0.05692978130996113,0.05722543140947039,0.29700000000000004,0.2695,False,True,True,True
openai_gpt-5,interest,evaluation,0.015613523301138634,0.048723710860319326,0.036972117872797056,0.471,0.44675000000000004,True,True,True,True
openai_gpt-5,interest,pleasure,0.0003031090546018775,0.04296510211788166,0.05749782604586021,0.47800000000000004,0.41200000000000003,True,True,True,True
openai_gpt-5,interest,potency,6.598688912319165e-05,0.06551288041293865,0.0476386135398586,0.50675,0.56175,True,True,True,True
openai_gpt-5,interest,unpredictability,2.2263633257309673e-11,0.04517742799230607,0.0646741834119303,0.5429999999999999,0.3665,True,True,True,True
openai_gpt-5,interest,valence,0.04425768365519614,0.06383376849285963,0.06792643079096679,0.4805,0.43599999999999994,True,True,True,True
openai_gpt-5,joy,activity,9.547912226483524e-16,0.03725251669350677,0.04160453701220577,0.7415,0.65125,True,True,True,True
openai_gpt-5,joy,arousal,3.772589940978285e-13,0.023182698289888518,0.03238826948140331,0.7877500000000001,0.731,True,True,True,True
openai_gpt-5,joy,dominance,0.20662275728018425,0.07843946710680791,0.06475144786026024,0.6235,0.5934999999999999,False,True,True,True
openai_gpt-5,joy,evaluation,0.003009290198662956,0.013395428324618795,0.023210988776870292,0.94575,0.9324999999999999,True,True,True,True
openai_gpt-5,joy,pleasure,0.11413487929391428,0.010897247358851671,0.019974984355438152,0.9474999999999998,0.9389999999999998,False,True,True,True
openai_gpt-5,joy,potency,0.8278413940330062,0.04915218713343282,0.051994591064840584,0.66875,0.66625,False,True,True,True
openai_gpt-5,joy,unpredictability,0.5685834802765088,0.041167341424969375,0.039191835884530846,0.34950000000000003,0.342,False,True,True,True
openai_gpt-5,joy,valence,0.8618619548737098,0.01841195263952194,0.016733200530681478,0.9409999999999998,0.9399999999999998,False,True,True,True
openai_gpt-5,loathing,activity,0.020682302763491756,0.04519333468554849,0.04166533331199932,0.70975,0.733,True,True,True,True
openai_gpt-5,loathing,arousal,0.7682651825720157,0.04080364567045451,0.04133702940463914,0.74475,0.7474999999999999,False,True,True,True
openai_gpt-5,loathing,dominance,0.12091183165637422,0.285462782162579,0.2274510936443261,0.161,0.294,False,False,False,False
openai_gpt-5,loathing,evaluation,0.0188301848193239,0.020855155237974113,0.02056088519495206,-0.91525,-0.9264999999999999,True,True,True,True
openai_gpt-5,loathing,pleasure,0.002047225701792181,0.01813835714721707,0.02165063509461094,-0.8909999999999998,-0.9125,True,True,True,True
openai_gpt-5,loathing,potency,0.47077321086106194,0.04817675788178361,0.06613433298975654,0.698,0.7074999999999999,False,True,True,True
openai_gpt-5,loathing,unpredictability,0.06733496868514033,0.032291639784935044,0.03781534080237807,0.31150000000000005,0.29,False,True,True,True
openai_gpt-5,loathing,valence,0.3149218778041145,0.02197157254271983,0.020365411854416305,-0.9065,-0.8995,False,True,True,True
openai_gpt-5,love,activity,0.00014561148804768514,0.06538157232737678,0.053758138918679095,0.6495,0.5952500000000001,True,True,True,True
openai_gpt-5,love,arousal,0.0019376480599758875,0.04236448984704052,0.05136572300668996,0.6505000000000001,0.61625,True,True,True,True
openai_gpt-5,love,dominance,0.7316522597005038,0.08326313710160096,0.1109448060974465,0.3785,0.3675,False,True,True,True
openai_gpt-5,love,evaluation,0.004720701957546152,0.015779733838059497,0.02096276460775154,0.9039999999999999,0.89175,True,True,True,True
openai_gpt-5,love,pleasure,0.00021317002125755872,0.01920286436967152,0.022688102609076877,0.8974999999999997,0.8695,True,True,True,True
openai_gpt-5,love,potency,0.5634410376908967,0.05590169943749474,0.05050742519669756,0.62,0.627,False,True,True,True
openai_gpt-5,love,unpredictability,2.213732275486431e-06,0.07303423854604085,0.12357588761566715,0.346,0.537,True,True,True,True
openai_gpt-5,love,valence,0.8452457829787988,0.017571283390805582,0.013518505834595787,0.9024999999999999,0.9034999999999999,False,True,True,True
openai_gpt-5,optimism,activity,0.3859891675932895,0.061422715667739734,0.040105330069705195,0.4065,0.39624999999999994,False,True,True,True
openai_gpt-5,optimism,arousal,2.376602996980395e-08,0.05836897720536141,0.03067470456255447,0.48925,0.42125,True,True,True,True
openai_gpt-5,optimism,dominance,0.8649436388132556,0.0617636624561724,0.08088726723038678,0.5845,0.5884999999999999,False,True,True,True
openai_gpt-5,optimism,evaluation,0.8919279588011813,0.03271085446759225,0.03207802986469087,0.8399999999999999,0.8390000000000001,False,True,True,True
openai_gpt-5,optimism,pleasure,0.7858985570923273,0.04720963884632035,0.0428106295211832,0.7775000000000001,0.7735000000000001,False,True,True,True
openai_gpt-5,optimism,potency,0.612276015681144,0.03853245385386195,0.039560080889704974,0.6405000000000001,0.645,False,True,True,True
openai_gpt-5,optimism,unpredictability,0.0098029637677014,0.027856776554368235,0.03793085815006035,0.312,0.2825,True,True,True,True
openai_gpt-5,optimism,valence,0.3582639484269694,0.024310491562286443,0.025391927851189246,0.8630000000000001,0.8554999999999999,False,True,True,True
openai_gpt-5,pensiveness,activity,2.5197335298546336e-08,0.026191601707417595,0.0250798724079689,0.24299999999999997,0.279,True,True,True,True
openai_gpt-5,pensiveness,arousal,3.193958328253099e-08,0.025548972582082437,0.015256146302392349,0.2615,0.2915,True,True,True,True
openai_gpt-5,pensiveness,dominance,0.3369187925376207,0.1030279088402749,0.18290092946729386,-0.15050000000000002,-0.10350000000000001,False,True,True,True
openai_gpt-5,pensiveness,evaluation,0.2207018210294056,0.03222964473896663,0.04984413205182732,-0.2125,-0.22424999999999998,False,True,True,True
openai_gpt-5,pensiveness,pleasure,0.5648498450320727,0.004358898943540678,0.044440972086577935,-0.19900000000000004,-0.20500000000000002,False,True,True,True
openai_gpt-5,pensiveness,potency,0.0004404812163604291,0.046203354856546947,0.07020995299813268,0.3645,0.41425,True,True,True,True
openai_gpt-5,pensiveness,unpredictability,0.014627619929705689,0.018547236990991405,0.017578395831246936,0.30600000000000005,0.29100000000000004,True,True,True,True
openai_gpt-5,pensiveness,valence,0.7619188038547642,0.0223606797749979,0.036482872693909395,-0.20000000000000004,-0.203,False,True,True,True
openai_gpt-5,rage,activity,0.009713556396216272,0.01391941090707503,0.015196627915429122,0.9275,0.91875,True,True,True,True
openai_gpt-5,rage,arousal,7.00273821601288e-06,0.01071214264281427,0.008856494791959144,0.9545,0.94375,True,True,True,True
openai_gpt-5,rage,dominance,0.20676306592405977,0.4633516483190709,0.35382587525504694,-0.0455,0.1265,False,False,False,False
openai_gpt-5,rage,evaluation,0.09996969408972271,0.02167804188574233,0.01936491673103707,-0.92275,-0.915,False,True,True,True
openai_gpt-5,rage,pleasure,0.2637941520389519,0.017109938632268673,0.015451537140362431,-0.9014999999999999,-0.9075,False,True,True,True
openai_gpt-5,rage,potency,0.0009025914422666122,0.028596328435657622,0.024974987487484373,0.9035,0.8825,True,True,True,True
openai_gpt-5,rage,unpredictability,0.00012201255913978923,0.021931712199461318,0.028999999999999984,0.843,0.807,True,True,True,True
openai_gpt-5,rage,valence,0.14804503017087825,0.015124483462254153,0.019974984355438197,-0.9075,-0.899,False,True,True,True
openai_gpt-5,remorse,activity,4.0273899168537735e-05,0.03120496755325985,0.03507046478163642,0.38249999999999995,0.41525,True,True,True,True
openai_gpt-5,remorse,arousal,6.89630786953721e-14,0.026828156850592633,0.026547127904916566,0.3655,0.4205,True,True,True,True
openai_gpt-5,remorse,dominance,0.0011668575334091644,0.0532423703454307,0.0444156503948777,-0.5755,-0.6315,True,True,True,True
openai_gpt-5,remorse,evaluation,6.778328238616452e-09,0.039362894964674565,0.03389321466016463,-0.76825,-0.8225,True,True,True,True
openai_gpt-5,remorse,pleasure,0.004057410423803986,0.04264680527307999,0.025903667693977228,-0.7675,-0.8030000000000003,True,True,True,True
openai_gpt-5,remorse,potency,0.3189531729139076,0.029563490998188967,0.027636027210870957,0.24900000000000003,0.2425,False,True,True,True
openai_gpt-5,remorse,unpredictability,0.15220236099296106,0.032446109165815244,0.04631144566951025,0.3265,0.34550000000000003,False,True,True,True
openai_gpt-5,remorse,valence,6.3774559236248395e-09,0.02685144316419513,0.029711109033491133,-0.7530000000000001,-0.8215,True,True,True,True
openai_gpt-5,sadness,activity,0.2007707929377695,0.014997916521970637,0.020487801248547877,0.29525,0.3005,False,True,True,True
openai_gpt-5,sadness,arousal,7.79001846490441e-06,0.024206145913796356,0.01599804675577615,0.26875,0.29125,True,True,True,True
openai_gpt-5,sadness,dominance,0.7051481266085899,0.06297618597533514,0.066332495807108,-0.5819999999999999,-0.59,False,True,True,True
openai_gpt-5,sadness,evaluation,0.013210407585933656,0.03232549303568317,0.04029190365321552,-0.7847500000000001,-0.76375,True,True,True,True
openai_gpt-5,sadness,pleasure,0.8258469403293385,0.036742346141747706,0.03269174207655508,-0.7199999999999999,-0.7174999999999999,False,True,True,True
openai_gpt-5,sadness,potency,0.14182762342421687,0.03999921874237045,0.03731537886716414,0.24725000000000003,0.26025,False,True,True,True
openai_gpt-5,sadness,unpredictability,0.2453899645850387,0.0271062723368596,0.02774887385102321,0.33949999999999997,0.35000000000000003,False,True,True,True
openai_gpt-5,sadness,valence,0.00017350416572998182,0.03344772040064916,0.0367423461417477,-0.7775000000000001,-0.7299999999999999,True,True,True,True
openai_gpt-5,serenity,activity,5.295536259302876e-18,0.027276363393971714,0.013601470508735445,0.151,0.09,True,True,True,True
openai_gpt-5,serenity,arousal,6.24327836239796e-21,0.029324690961713473,0.018355857375780625,0.14275,0.06675,True,True,True,True
openai_gpt-5,serenity,dominance,0.003618713893363367,0.10610725705624476,0.0973139250056229,0.4875,0.5900000000000001,True,True,True,True
openai_gpt-5,serenity,evaluation,3.5350608734201077e-06,0.03320297426436371,0.05096812729539905,0.82775,0.7785,True,True,True,True
openai_gpt-5,serenity,pleasure,1.7990208154487488e-06,0.04516635916254487,0.060489668539346446,0.78,0.6809999999999999,True,True,True,True
openai_gpt-5,serenity,potency,0.5470983414389582,0.07760114367713919,0.10946432067116665,0.56925,0.5822499999999999,False,True,True,True
openai_gpt-5,serenity,unpredictability,0.00012227696090895637,0.022242976419535227,0.03278719262151,0.18450000000000003,0.14500000000000002,True,True,True,True
openai_gpt-5,serenity,valence,0.3102961942746875,0.03169779172119091,0.021089096708963116,0.8145,0.8055000000000001,False,True,True,True
openai_gpt-5,submission,activity,4.039896642327826e-26,0.02615339366124404,0.021815991840849227,0.319,0.23125,True,True,True,True
openai_gpt-5,submission,arousal,3.2610676479112705e-26,0.03215198283154556,0.011779218989389743,0.3375,0.2225,True,True,True,True
openai_gpt-5,submission,dominance,0.5292201439043005,0.026697378148424957,0.035707142142714234,-0.8215,-0.8150000000000001,False,True,True,True
openai_gpt-5,submission,evaluation,2.8614887966555014e-18,0.052138637304785795,0.05699780697535651,-0.37374999999999997,-0.2325,True,True,True,True
openai_gpt-5,submission,pleasure,4.24145530566359e-05,0.06342515273927214,0.1126177161906598,-0.28850000000000003,-0.14650000000000002,True,True,True,True
openai_gpt-5,submission,potency,0.14958185464913526,0.02911614672308134,0.028530685235374213,0.1585,0.14900000000000002,False,True,True,True
openai_gpt-5,submission,unpredictability,0.20017219781133683,0.025670995305986873,0.028613807855648994,0.23899999999999996,0.22749999999999998,False,True,True,True
openai_gpt-5,submission,valence,7.223417505278762e-15,0.04955804677345546,0.05237127075028827,-0.41800000000000004,-0.21350000000000002,True,True,True,True
openai_gpt-5,surprise,activity,1.2890345898899689e-08,0.04484417464955733,0.03840491505002972,0.757,0.8172499999999999,True,True,True,True
openai_gpt-5,surprise,arousal,6.311411101360828e-07,0.01951922129594311,0.02188035648704105,0.807,0.8324999999999999,True,True,True,True
openai_gpt-5,surprise,dominance,0.00022707666269509126,0.04898979485566356,0.08487638069569177,-0.4600000000000001,-0.554,True,True,True,True
openai_gpt-5,surprise,evaluation,,0.0,0.0,0.0,0.0,False,True,True,True
openai_gpt-5,surprise,pleasure,,0.0,0.0,0.0,0.0,False,True,True,True
openai_gpt-5,surprise,potency,0.17363114059201723,0.028857408061016155,0.040801348016946695,0.3265,0.3155,False,True,True,True
openai_gpt-5,surprise,unpredictability,0.005335431597412603,0.15903144343179434,0.1672206625988547,0.627,0.7835,True,True,True,True
openai_gpt-5,surprise,valence,,0.0,0.0,0.0,0.0,False,True,True,True
openai_gpt-5,terror,activity,0.014487607674795084,0.009588404455382518,0.012288205727444474,0.93925,0.9329999999999998,True,True,True,True
openai_gpt-5,terror,arousal,0.046104242358838816,0.008799857953399009,0.009695359714832636,0.9502500000000002,0.9460000000000001,True,True,True,True
openai_gpt-5,terror,dominance,0.15502469661647306,0.029051678092667902,0.038209946349085595,-0.9059999999999999,-0.8899999999999999,False,True,True,True
openai_gpt-5,terror,evaluation,0.20183537589627482,0.017318703762117978,0.015198684153570657,-0.94725,-0.952,False,True,True,True
openai_gpt-5,terror,pleasure,0.6930763706866667,0.009733961166965885,0.004974937185533082,-0.9504999999999999,-0.9494999999999999,False,True,True,True
openai_gpt-5,terror,potency,0.0498105673421435,0.025630792028339663,0.029613130533599447,0.10674999999999998,0.11925,True,True,True,True
openai_gpt-5,terror,unpredictability,0.13005020157933891,0.0204939015319192,0.02132486811213614,0.85,0.8605,False,True,True,True
openai_gpt-5,terror,valence,0.014809735612846736,0.00538516480713449,0.016515144564913712,-0.9490000000000001,-0.9385,True,True,True,True
openai_gpt-5,trust,activity,0.972704774996464,0.029873692440004804,0.03429285639896449,0.27775,0.278,False,True,True,True
openai_gpt-5,trust,arousal,8.077918831618823e-05,0.031300958451779076,0.02365243116468157,0.27549999999999997,0.30175,True,True,True,True
openai_gpt-5,trust,dominance,7.323311427874233e-06,0.08731981447529535,0.08299999999999999,0.4245,0.281,True,True,True,True
openai_gpt-5,trust,evaluation,0.019152168310718178,0.03807558272699187,0.03376388603226829,0.7404999999999999,0.76,True,True,True,True
openai_gpt-5,trust,pleasure,0.03407302234647103,0.040323690307311914,0.03667083309661779,0.7119999999999999,0.6845,True,True,True,True
openai_gpt-5,trust,potency,0.005870362086171665,0.08202095768765444,0.07606576102294645,0.46225000000000005,0.513,True,True,True,True
openai_gpt-5,trust,unpredictability,0.046355376445815236,0.030397368307141327,0.024591665254715882,0.22400000000000006,0.20550000000000002,True,True,True,True
openai_gpt-5,trust,valence,0.20543484820835606,0.040308187753854675,0.030736785778607383,0.7795,0.7645000000000001,False,True,True,True
openai_gpt-5,vigilance,activity,5.945671051123641e-06,0.027798381247835277,0.028526303651191822,0.6535,0.6224999999999999,True,True,True,True
openai_gpt-5,vigilance,arousal,0.02612319684786746,0.033282878481285236,0.03854867053479276,0.7115,0.693,True,True,True,True
openai_gpt-5,vigilance,dominance,0.0004962770214546829,0.18727252868480204,0.07689440811918642,0.24300000000000005,0.4285,True,True,True,True
openai_gpt-5,vigilance,evaluation,3.0156863625785313e-07,0.061130495662966786,0.05253034837120348,-0.34075,-0.26825,True,True,True,True
openai_gpt-5,vigilance,pleasure,0.00012675863551822017,0.04432832051860301,0.06368673331236263,-0.35500000000000004,-0.278,True,True,True,True
openai_gpt-5,vigilance,potency,0.18130505112920386,0.03526240916330024,0.05290321351298048,0.61375,0.6275000000000001,False,True,True,True
openai_gpt-5,vigilance,unpredictability,1.2402023452737862e-06,0.02669737814842498,0.030801785662522892,0.29150000000000004,0.2375,True,True,True,True
openai_gpt-5,vigilance,valence,2.4028013547952685e-05,0.056202757939446346,0.05594640292279745,-0.3075,-0.22000000000000003,True,True,True,True
