client,concept,domain,measurement,dimension,format,response,model_name,condition,response_ok_syntax,response_ok_semantics,response_error_type
llama_30b_standard,pizza,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
 ""concept"": ""apple"",
 ""colour"":
 {
   ""value"": true,
   ""reason"": ""Apples are commonly identified and categorized by their color.""
 },
 ""location"":
 {
   ""value"": true,
   ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
 },
 ""size"":
 {
   ""value"": true,
   ""reason"": """,llama_30b_standard,context,,,No syntax
llama_30b_standard,pizza,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""pizza"",
  ""colour"":
    ""value""
    ,
  ""location"":
    ""value""
    ,
  ""texture"":
    ""value""
    ,
  ""material"":
    ""value""
    ,
  ""scenario"":
    ""value""
    ,
  ""pattern"":
    ""value""
    ,
  ""context"":
    ""value",llama_30b_standard,context,,,No syntax
llama_30b_standard,pizza,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
    ""concept"": ""pizza"",
    ""colour"":
        {
            ""value"": true,
            ""reason"": ""colour is always relevant""
        },
    ""shape"":
        {
            ""value"": true,
            ""reason"": ""shape is always relevant""
        },
    ""location"":
        {
            ""value"": true,
            ""reason"": ""location is always relevant""
        },
",llama_30b_standard,context,,,No syntax
llama_30b_standard,pizza,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
""concept"": ""pizza"",
  ""colour"":
    ""value"" ,""reason"": ""Colour is always relevant as it helps identify any object."",
  ""shape"":
    ""value"" ,""reason"": ""Shape is always relevant as it helps identify any object."",
  ""location"":
    ""value"" ,""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object."",
  ""text",llama_30b_standard,context,,,No syntax
llama_30b_standard,pizza,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""pizza"",
  ""colour"":
    ""value""
    ,
  ""location"":
    ""value""
    ,
  ""shape"":
    ""value""
    ,
  ""texture"":
    ""value""
    ,
  ""material"":
    ""value""
    ,
  ""scenario"":
    ""value""
    ,
  ""pattern"":
    ""value",llama_30b_standard,context,,,No syntax
llama_30b_standard,pizza,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""pizza"",
  ""shape"":
    ""value"" ,""true""
    :""reason"" ,""Shape is always relevant as it helps contextualize the presence or use of any object.""
  :""location""
    , ""value"" :""false""
    , ""reason"" :""Location is not relevant for pizza because it is not used as a location for other objects.""
  ,
  ""weight",llama_30b_standard,context,,,No syntax
llama_30b_standard,pizza,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""pizza"",
  ""colour"":
    ""value"" ,""reason"": ""Apples are commonly identified and categorized by their color."",
  ""location"":
    ""value"" ,""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object."",
  ""scenario"":
    ""value"" ,""reason"": ""Location is always relevant as it helps contextualize the presence or",llama_30b_standard,context,,,No syntax
llama_30b_standard,pizza,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""pizza"",
  ""colour"":
    ""value""
  ,
  ""shape"":
    ""value""
  ,
  ""location"":
    ""value""
  ,
  ""material"":
    ""value""
  ,
  ""scenario"":
    ""value""
  ,
  ""pattern"":
    ""value""
  ,
  ""context"":
    ""value""",llama_30b_standard,context,,,No syntax
llama_30b_standard,pizza,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
    ""concept"": ""apple"",
    ""colour"":
    {
        ""value"": true,
        ""reason"": ""Apples are commonly identified and categorized by their color.""
    },
    ""location"":
    {
        ""value"": true,
        ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
    },
    ""shape"":
    {
        ""value",llama_30b_standard,context,,,No syntax
llama_30b_standard,pizza,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""pizza"",
  ""colour"": {
    ""value"": false,
    ""reason"": ""Colour is not a good descriptor of pizza, since it can take on a variety of colours, including brown and white.""
  },
  ""location"": {
    ""value"": true,
    ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
  },",llama_30b_standard,context,,,No syntax
llama_30b_standard,bed,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{ ""concept"": ""bed"", ""properties"": [ { ""value"": false, ""reason"": ""Not relevant for the concept."" }, { ""value"": false, ""reason"": ""Not relevant for the concept."" }, { ""value"": false, ""reason"": ""Not relevant for the concept."" }, { ""value"": false, ""reason"": ""Not relevant for the concept."" }, { ""value"": false, ""reason"": ""Not relevant for the concept."" }, { ""value"": false, ""reason"": ""Not relevant for the concept."" }, { ""value"":",llama_30b_standard,context,,,No syntax
llama_30b_standard,bed,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""apple"",
  ""colour"":
    ""value"" ,""reason"": ""Apples are commonly identified and categorized by their color.""
  ,
  ""location"":
    ""value"" ,""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
  ,
  ""scenario"":
    ""value"" ,""reason"": ""Scenario is always relevant as it helps contextualize the presence or use of any object.""
  ,
  """,llama_30b_standard,context,,,No syntax
llama_30b_standard,bed,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{""concept"":""bed"",""value"":true,""reason"":""the concept is the bed""}
   ",llama_30b_standard,context,"{'concept': 'bed', 'value': True, 'reason': 'the concept is the bed'}",,Missing domains
llama_30b_standard,bed,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""apple"",
  ""colour"":
    ""value""
  ,
  ""location"":
    ""value""
  ,
  ""size"":
    ""value""
  ,
  ""function"":
    ""value""
  ,
  ""context"":
    ""value""
  ,
  ""scenario"":
    ""value""
  ,
  ""temperature"":
    ""value""
  ,
  ""value"":
    ""value""
  ,
",llama_30b_standard,context,,,No syntax
llama_30b_standard,bed,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""bed"",
  ""colour"":
    ""value"" ,""reason"": ""Colour is a universal descriptor for bed.""
  ,
  ""location"":
    ""value"" ,""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
  ,
  ""shape"":
    ""value"" ,""reason"": ""Shape is always relevant for bed.""
  ,
  ""material"":
    ""value"" ,""reason"": ""Material is always",llama_30b_standard,context,,,No syntax
llama_30b_standard,bed,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
""concept"": ""bed"",
  ""colour"":
    ""value""
    ,
    ""reason"": ""Colour is **universally relevant across all concepts**.""
  ,
  ""shape"":
    ""value""
    ,
    ""reason"": ""Shape is **universally relevant across all concepts**.""
  ,
  ""location"":
    ""value""
    ,
    ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
  ,
",llama_30b_standard,context,,,No syntax
llama_30b_standard,bed,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""bed"",
  ""colour"":
    ""value"" ,""false""
    :""reason"" ,""Colour is a less important feature of a bed than shape, size, or location.""
  :
  ""size""
    ,
    ""value"" :""true""
    ,
    ""reason"" :""size is always relevant""
  ,
  ""shape""
    :
    ""value"" ,""true""
    :
    ""reason"" ,""Shape is",llama_30b_standard,context,,,No syntax
llama_30b_standard,bed,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""bed"",
  ""colour"":
    ""value""
    ,
    ""reason"": ""colour is always relevant to identify the object, in this case, the bed."",
  ""shape"":
    ""value""
    ,
    ""reason"": ""shape is always relevant to identify the object, in this case, the bed."",
  ""location"":
    ""value""
    ,
    ""reason"": ""location is always relevant as it helps contextualize the presence or use of any object",llama_30b_standard,context,,,No syntax
llama_30b_standard,bed,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""bed"",
  ""colour"":
    ""value"" ,""reason"": ""The colour of an object is always relevant to understand its visual identity and distinguish it from other objects of the same type.""
  ,
  ""location"":
    ""value"" ,""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
  ,
  ""texture"":
    ""value"" ,""reason"": ""The texture of an object is always relevant to understand its physical identity",llama_30b_standard,context,,,No syntax
llama_30b_standard,bed,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{""concept"": ""apple"", ""colour"": {""value"": true, ""reason"": ""Apples are commonly identified and categorized by their color.""}, ""location"": {""value"": true, ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""}, ""size"": {""value"": true, ""reason"": ""The size of an apple can be used to distinguish it from other fruit, such as a pear, which is larger.""}}
",llama_30b_standard,context,"{'concept': 'apple', 'colour': {'value': True, 'reason': 'Apples are commonly identified and categorized by their color.'}, 'location': {'value': True, 'reason': 'Location is always relevant as it helps contextualize the presence or use of any object.'}, 'size': {'value': True, 'reason': 'The size of an apple can be used to distinguish it from other fruit, such as a pear, which is larger.'}}",,Missing domains
llama_30b_standard,bed,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""bed"",
  ""colour"":
    ""value""
    ,
    ""reason"": ""Apples are commonly identified and categorized by their color."",
  ""location"":
    ""value""
    ,
    ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object."",
  ""shape"":
    ""value""
    ,
    ""reason"": ""Bed shape is an important descriptor for distinguishing between bed types."",
  ""scenario",llama_30b_standard,context,,,No syntax
llama_30b_standard,bed,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{""concept"": ""bed"",
 ""shape"": false,
 ""location"": false,
 ""texture"": false,
 ""material"": true,
 ""scenario"": true,
 ""pattern"": true,
 ""context"": true,
 ""disposition"": false,
 ""function"": true,
 ""size"": true,
 ""weight"": false,
 ""temperature"": false,
 ""value"": false,
 ""reason"": ""Beds have a particular material: wood, metal, plastic, etc.""}
",llama_30b_standard,context,"{'concept': 'bed', 'shape': False, 'location': False, 'texture': False, 'material': True, 'scenario': True, 'pattern': True, 'context': True, 'disposition': False, 'function': True, 'size': True, 'weight': False, 'temperature': False, 'value': False, 'reason': 'Beds have a particular material: wood, metal, plastic, etc.'}",,Output format incorrect
llama_30b_standard,bed,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{""concept"": ""bed"", ""value"": true, ""reason"": ""the property is always relevant in every scenario""}
       													",llama_30b_standard,context,"{'concept': 'bed', 'value': True, 'reason': 'the property is always relevant in every scenario'}",,Missing domains
llama_30b_standard,bed,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""bed"",
  ""colour"":
    ""value"" ,""reason"": ""Colours are always relevant for distinguishing between objects""
  ,
  ""shape"":
    ""value"" ,""reason"": ""Shapes are always relevant for distinguishing between objects""
  ,
  ""location"":
    ""value"" ,""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object""
  ,
  ""texture"":
    ""value"" ,""",llama_30b_standard,context,,,No syntax
llama_30b_standard,bed,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""bed"",
  ""colour"":
  ""value""
  ,
  ""reason"": ""Colour is always relevant as it helps contextualize the presence or use of any object.""
  ,
  ""shape"":
  ""value""
  ,
  ""reason"": ""Shape is always relevant as it helps contextualize the presence or use of any object.""
  ,
  ""location"":
  ""value""
  ,
  ""reason"": ""Location is always relevant as it helps",llama_30b_standard,context,,,No syntax
llama_30b_standard,bed,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{""concept"":""bed"",""colour"":false,""shape"":true,""location"":true,""texture"":true,""material"":true,""scenario"":false,""pattern"":false,""context"":false,""disposition"":false,""function"":false,""size"":true,""weight"":false,""temperature"":false,""value"":false}
",llama_30b_standard,context,"{'concept': 'bed', 'colour': False, 'shape': True, 'location': True, 'texture': True, 'material': True, 'scenario': False, 'pattern': False, 'context': False, 'disposition': False, 'function': False, 'size': True, 'weight': False, 'temperature': False, 'value': False}",,Output format incorrect
llama_30b_standard,bed,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
    ""concept"": ""bed"",
    ""colour"":
        ""value""
            ,
            ""reason"": ""Colour is always relevant as it helps contextualize the presence or use of any object.""
        ,
    ""location"":
        ""value""
            ,
            ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
        ,
    ""shape"":
        ""value""
            ,
            ""reason"": ""Shape is always relevant as it helps",llama_30b_standard,context,,,No syntax
llama_30b_standard,bed,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""bed"",
  ""colour"":
    ""value"" ,""reason"": ""Colour is always relevant, as it helps differentiate between different instances of a concept. Also, the colour of a bed may help determine its location. For example, a blue bed may be located in a blue room.""
  ,
  ""shape"":
    ""value"" ,""reason"": ""Shape is always relevant, as it helps differentiate between different instances of a concept. Also, the shape of a bed may help determine its location",llama_30b_standard,context,,,No syntax
llama_30b_standard,bed,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""bed"",
  ""colour"":
    ""value"" ,""reason"": ""A colour property is always relevant as it helps categorize and distinguish a concept."",
  ""location"":
    ""value"" ,""reason"": ""A location property is always relevant as it helps contextualize the presence or use of any object."",
  ""scenario"":
    ""value"" ,""reason"": ""A scenario property is always relevant as it helps contextualize the presence or use of any object."",
  ""pattern"":",llama_30b_standard,context,,,No syntax
llama_30b_standard,bed,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""bed"",
  ""location"":
    {
      ""value"": true,
      ""reason"": ""It helps contextualize the presence or use of any object.""
    },
  ""colour"":
    {
      ""value"": false,
      ""reason"": ""Apples are commonly identified and categorized by their color.""
    },
  ""shape"":
    {
      ""value"": false,
      ""reason"": ""Apples are commonly identified and categorized by their color.""
",llama_30b_standard,context,,,No syntax
llama_30b_standard,truck,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""truck"",
  ""colour"":
    ""value"" ,""reason"": ""colour is always relevant"",
  ""location"":
    ""value"" ,""reason"": ""location is always relevant"",
  ""shape"":
    ""value"" ,""reason"": ""shape is always relevant"",
  ""scenario"":
    ""value"" ,""reason"": ""scenario is always relevant"",
  ""pattern"":
    ""value"" ,""reason"": ""pattern is always relevant"",
  ""context",llama_30b_standard,context,,,No syntax
llama_30b_standard,truck,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""apple"",
  ""colour"": {
    ""value"": true,
    ""reason"": ""Apples are commonly identified and categorized by their color.""
  },
  ""location"": {
    ""value"": true,
    ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
  },
  ""shape"": {
    ""value"": true,
    ""reason"": ""Apples are commonly identified and categorized by their shape.""
  },",llama_30b_standard,context,,,No syntax
llama_30b_standard,truck,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""truck"",
  ""colour"":
    ""value"" ,""reason"": ""Colour is always relevant for characterizing or recognizing any object."",
  ""location"":
    ""value"" ,""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
}
",llama_30b_standard,context,"{'concept': 'truck', 'colour': 'value', 'reason': 'Location is always relevant as it helps contextualize the presence or use of any object.', 'location': 'value'}",,Missing domains
llama_30b_standard,truck,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""truck"",
  ""colour"":
    ""value""
      ,
      ""reason"": ""Colour is not relevant, it is a visual property that is used to distinguish a concept from another.""
  ,
  ""shape"":
    ""value""
      ,
      ""reason"": ""Shape is not relevant, it is a visual property that is used to distinguish a concept from another.""
  ,
  ""location"":
    ""value""
      ,
      ""reason"": ""Location is relevant",llama_30b_standard,context,,,No syntax
llama_30b_standard,truck,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""truck"",
  ""colour"": {
    ""value"": true,
    ""reason"": ""Colour is always relevant as it helps identify and characterize the object.""
  },
  ""location"": {
    ""value"": true,
    ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
  },
  ""material"": {
    ""value"": true,
    ""reason"": ""Material is always relevant as it helps identify and characterize",llama_30b_standard,context,,,No syntax
llama_30b_standard,truck,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{""concept"":""truck"",""colour"":""false"",""shape"":""true"",""location"":""true"",""texture"":""false"",""material"":""false"",""scenario"":""false"",""pattern"":""false"",""context"":""false"",""disposition"":""false"",""function"":""false"",""size"":""false"",""weight"":""false"",""temperature"":""false"",""value"":""false""}
       ",llama_30b_standard,context,"{'concept': 'truck', 'colour': 'false', 'shape': 'true', 'location': 'true', 'texture': 'false', 'material': 'false', 'scenario': 'false', 'pattern': 'false', 'context': 'false', 'disposition': 'false', 'function': 'false', 'size': 'false', 'weight': 'false', 'temperature': 'false', 'value': 'false'}",,Output format incorrect
llama_30b_standard,truck,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""truck"",
  ""colour"": {
    ""value"": true,
    ""reason"": ""Colour is relevant to distinguish different kinds of trucks.""
  },
  ""location"": {
    ""value"": true,
    ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
  },
  ""shape"": {
    ""value"": true,
    ""reason"": ""Shape is always relevant as it helps contextualize the presence or",llama_30b_standard,context,,,No syntax
llama_30b_standard,truck,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
 ""concept"": ""truck"",
 ""colour"": {
  ""value"": true,
  ""reason"": ""Colour is always relevant as it helps contextualize the presence or use of any object.""
 },
 ""shape"": {
  ""value"": true,
  ""reason"": ""Shape is always relevant as it helps contextualize the presence or use of any object.""
 },
 ""location"": {
  ""value"": true,
  ""reason"": ""Location is always relevant as it helps contextualize the presence or",llama_30b_standard,context,,,No syntax
llama_30b_standard,truck,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{""concept"":""truck with description: (which is an automotive vehicle suitable for hauling)"",
""colour"":
  {
    ""value"": true,
    ""reason"": ""Apples are commonly identified and categorized by their color.""
  },
""location"":
  {
    ""value"": true,
    ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
  }
}
",llama_30b_standard,context,"{'concept': 'truck with description: (which is an automotive vehicle suitable for hauling)', 'colour': {'value': True, 'reason': 'Apples are commonly identified and categorized by their color.'}, 'location': {'value': True, 'reason': 'Location is always relevant as it helps contextualize the presence or use of any object.'}}",,Missing domains
llama_30b_standard,truck,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""truck"",
  ""colour"":
    {
      ""value"": true,
      ""reason"": ""trucks are identified by their color"",
    ""material"":
      {
        ""value"": true,
        ""reason"": ""trucks are made from a material"",
    ""function"":
      {
        ""value"": true,
        ""reason"": ""trucks are used to transport goods"",
    ""size"":
      {
        ""value"": true,
       ",llama_30b_standard,context,,,No syntax
llama_30b_standard,truck,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""truck"",
  ""colour"": {
    ""value"": false,
    ""reason"": ""Colour is not a relevant descriptor for trucks""
  },
  ""shape"": {
    ""value"": false,
    ""reason"": ""Shape is not a relevant descriptor for trucks""
  },
  ""location"": {
    ""value"": true,
    ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
",llama_30b_standard,context,,,No syntax
llama_30b_standard,truck,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""truck"",
  ""colour"":
    {
      ""value"": true,
      ""reason"": ""Colour is always relevant as it helps characterize an object.""
    },
  ""location"":
    {
      ""value"": false,
      ""reason"": ""Location is not relevant as it does not help characterize a truck.""
    },
  ""scenario"":
    {
      ""value"": false,
      ""reason"": ""Scenario is not relevant as it does not",llama_30b_standard,context,,,No syntax
llama_30b_standard,truck,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""truck"",
  ""colour"":
    ""value: true,   ""
    ,
  ""location"":
    ""value: true,   ""
    ,
  ""scenario"":
    ""value: true,   ""
    ,
  ""context"":
    ""value: true,   ""
    ,
  ""size"":
    ""value: true,   ""
    ,
  ""value"":
    ""value: true,   ""
    ,
  ""weight",llama_30b_standard,context,,,No syntax
llama_30b_standard,truck,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{""concept"":""truck"",
 ""colour"":
  {""value"":true,
   ""reason"":""Colour is always relevant as it helps contextualize the presence or use of any object.""},
  ""location"":
    {""value"":true,
     ""reason"":""Location is always relevant as it helps contextualize the presence or use of any object.""},
  ""shape"":
    {""value"":true,
     ""reason"":""Shape is always relevant as it helps contextualize the presence or use of any object.""},
  """,llama_30b_standard,context,,,No syntax
llama_30b_standard,truck,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{""concept"":""truck"",""colour"":false,""location"":false,""shape"":false,""texture"":true,""material"":true,""scenario"":true,""pattern"":true,""context"":true,""disposition"":true,""function"":true,""size"":true,""weight"":true,""temperature"":true,""value"":true}
",llama_30b_standard,context,"{'concept': 'truck', 'colour': False, 'location': False, 'shape': False, 'texture': True, 'material': True, 'scenario': True, 'pattern': True, 'context': True, 'disposition': True, 'function': True, 'size': True, 'weight': True, 'temperature': True, 'value': True}",,Output format incorrect
llama_30b_standard,truck,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{""concept"":""truck"",""colour"":""false"",""shape"":""true"",""location"":""true"",""texture"":""true"",""material"":""true"",""scenario"":""true"",""pattern"":""true"",""context"":""true"",""disposition"":""true"",""function"":""true"",""size"":""true"",""weight"":""true"",""temperature"":""true"",""value"":""true""}
 ",llama_30b_standard,context,"{'concept': 'truck', 'colour': 'false', 'shape': 'true', 'location': 'true', 'texture': 'true', 'material': 'true', 'scenario': 'true', 'pattern': 'true', 'context': 'true', 'disposition': 'true', 'function': 'true', 'size': 'true', 'weight': 'true', 'temperature': 'true', 'value': 'true'}",,Output format incorrect
llama_30b_standard,truck,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""apple"",
  ""colour"":
    {
      ""value"": true,
      ""reason"": ""Apples are commonly identified and categorized by their color.""
    }
  ,
  ""location"":
    {
      ""value"": true,
      ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
    }
  ,
  ""weight"":
    {
      ""value"": true,
      ""reason"": ""Weight is always",llama_30b_standard,context,,,No syntax
llama_30b_standard,truck,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""apple"",
  ""colour"":
    ""value""
    ,
    ""reason"": ""Apples are commonly identified and categorized by their color.""
  ,
  ""location"":
    ""value""
    ,
    ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
  ,
  ""shape"":
    ""value""
    ,
    ""reason"": ""Apples are commonly identified and categorized by their shape.""
  ,",llama_30b_standard,context,,,No syntax
llama_30b_standard,truck,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
""concept"": ""truck"",
""colour"":
    ""value"" ,""reason"": ""Apples are commonly identified and categorized by their color.""
,
""location"":
    ""value"" ,""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
,
""shape"":
    ""value"" ,""reason"": ""Apple is a three-dimensional object whose shape is relevant to its categorization.""
,
""texture"":
    ""value"" ,""reason",llama_30b_standard,context,,,No syntax
